,FIPS,GROCPTH11,GROCPTH16,SUPERCPTH11,SUPERCPTH16,CONVSPTH11,CONVSPTH16,SNAPSPTH12,SNAPSPTH17,WICSPTH11,WICSPTH16
2976,53045,0.164316935,0.160970977,0.0328634,0.0321942,0.42722403,0.386330345,0.761660529545853,0.7128655888662166,0.11499917507171631,0.0964955985546112
2977,53047,0.33867144,0.433954531,0.0241908,0.0241086,0.725724515,0.602714627,0.9065213002220875,1.028141120853497,0.33873698115348816,0.3128158152103424
2978,53049,0.57474017,0.282898769,0.0,0.0,0.431055127,0.424348154,1.1664641555285542,1.063534634236567,0.23946359753608704,0.3294117748737335
2979,53051,0.386100386,0.380923358,0.0,0.0,0.463320463,0.533292702,1.0464817668207498,0.9734910888123409,0.23164235055446625,0.22858884930610657
2980,53053,0.186839522,0.195405187,0.0224207,0.0232625,0.286487268,0.267519005,0.6188802415398825,0.5607742410348356,0.09091180562973022,0.07906314730644226
2981,53055,0.883838384,0.797741777,0.0,0.0,0.252525253,0.368188513,0.4844961240310077,0.6431349087645827,0.2524614930152893,0.245338574051857
2982,53057,0.204119818,0.259340303,0.01701,0.0243132,0.476279576,0.413323608,0.8684226850050468,0.7914142499674943,0.10205904394388199,0.09700183570384979
2983,53059,0.179372197,0.172517899,0.0,0.0,0.627802691,0.603812646,0.7076666368701767,0.6688068485821295,0.1793239414691925,0.17263703048229218
2984,53061,0.207803147,0.194422489,0.019395,0.0228732,0.313090074,0.275749543,0.6351438856118028,0.5435779215676001,0.09694699943065643,0.09521451592445374
2985,53063,0.171142067,0.162834691,0.0232415,0.0221134,0.310591159,0.303556028,0.6864816196692134,0.6267880004425547,0.11406820267438889,0.10660916566848755
2986,53065,0.207215712,0.180938164,0.023024,0.0226173,0.391407455,0.339259058,0.9072534337819836,0.8383635144198525,0.2302078753709793,0.2265980839729309
2987,53067,0.187323652,0.19348503,0.027318,0.0255546,0.33952412,0.262847589,0.6635518118803192,0.6008216079566244,0.08973123878240585,0.08402716368436813
2988,53069,0.250563768,0.478927203,0.0,0.0,0.751691305,0.239463602,1.2730611904165625,0.9380863039399624,0.25050100684165955,0.4799616038799286
2989,53071,0.235551443,0.20002667,0.0336502,0.0500067,0.269201649,0.283371116,0.6032141494399929,0.6507944370146559,0.15140299499034882,0.14976537227630615
2990,53073,0.167119692,0.189574336,0.0147459,0.0138713,0.466952081,0.471623958,0.6958586262110539,0.6541586120094188,0.11794771254062653,0.11081918329000473
2991,53075,0.200102274,0.206066601,0.0,0.0206067,0.289036619,0.309099901,0.3397273598535238,0.3771969171797904,0.22198544442653656,0.20498524606227875
2992,53077,0.239788661,0.280760299,0.0365779,0.0320869,0.377971957,0.36899925,0.885710005385117,0.8380197154463421,0.14637121558189392,0.16019800305366516
2993,54001,0.240992891,0.179425837,0.0,0.0,0.421737559,0.418660287,0.7882131813496634,0.8941019579317452,0.1204819306731224,0.11946003884077072
2994,54003,0.094689796,0.105941556,0.018938,0.0176569,0.378759185,0.361966982,0.6403792165431039,0.6453764937927835,0.08513214439153671,0.09693679958581924
2995,54005,0.286791216,0.263215617,0.0,0.0,0.778433301,0.745777583,1.1506931394177082,1.4020015809805062,0.32778826355934143,0.30697715282440186
2996,54007,0.344115623,0.139460289,0.0,0.069730144,0.75705437,0.48811101,1.9065063127822321,1.7442813326777646,0.20642675459384918,0.34913763403892517
2997,54009,0.167869733,0.132117849,0.0,0.0440393,0.629511499,0.616549963,0.8140136111460472,0.8837202394213489,0.16786973178386688,0.17636683583259583
2998,54011,0.17615485,0.167243308,0.0207241,0.0209054,0.559550702,0.533088043,1.087920473528987,1.0548523206751055,0.15527307987213135,0.1463317722082138
