,FIPS,FFRPTH11,FFRPTH16,FSRPTH11,FSRPTH16,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12
437,13103,0.493377358,0.461120694,0.379521044,0.392806517,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
438,13105,0.504464511,0.626860994,0.504464511,0.417907329,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
439,13107,0.578008981,0.714158186,0.578008981,0.892697733,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
440,13109,0.455124704,0.562429696,0.637174586,0.468691414,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
441,13111,0.719211406,0.840302509,1.057663832,1.200432156,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
442,13113,0.68089393,0.916870416,0.848785584,0.952826118,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
443,13115,0.706706436,0.734837508,0.644349986,0.652038915,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
444,13117,0.659217509,0.654346176,0.604282716,0.61344954,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
445,13119,0.455145419,0.851788756,0.910290838,0.896619744,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
446,13121,1.037089657,1.097390476,1.122459842,1.139372496,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
447,13123,0.776616775,0.76582426,0.882519062,0.76582426,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
448,13125,0.0,0.0,0.322684737,0.668449198,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
449,13127,0.985258537,1.052905546,1.147389688,1.17120954,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
450,13129,0.684721697,0.68436661,0.486512784,0.438696545,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
451,13131,0.63691732,0.723094846,0.238843995,0.241031615,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
452,13133,0.559701493,0.354212173,0.995024876,1.003601157,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
453,13135,0.78746272,0.817990499,0.793529459,0.799249477,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
454,13137,0.696605211,0.701722616,0.696605211,0.611177762,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
455,13139,0.624770506,0.601313718,0.526122532,0.580930202,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
456,13141,0.638569604,0.577567287,0.106428267,0.231026915,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
457,13143,0.456685168,0.763014601,0.597203682,0.624284674,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
458,13145,0.247578374,0.20822798,0.402314858,0.505696523,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
459,13147,0.393220872,0.508846094,0.432542959,0.430562079,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
460,13149,0.255863539,0.432002765,0.170575693,0.086400553,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
461,13151,0.70504153,0.731856068,0.579486189,0.555668496,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
462,13153,0.764042759,0.888964981,0.576504991,0.579473469,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
463,13155,0.0,0.320547067,0.309374033,0.213698045,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
464,13157,0.442797166,0.538643849,0.475596956,0.461694727,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
465,13159,0.289059113,0.217060994,0.216794334,0.289414659,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
466,13161,0.395830585,0.534402138,0.32985882,0.267201069,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
467,13163,0.655581381,0.696731695,0.297991537,0.50671396,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
468,13165,0.615233173,0.798175599,0.492186539,0.456100342,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
469,13167,0.499550405,0.513874615,0.399640324,0.308324769,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
470,13169,0.243613837,0.175112948,0.348019768,0.455293664,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
471,13171,0.440552894,0.541418517,0.495622006,0.64970222,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
472,13173,0.38178868,0.478285824,0.57268302,0.286971494,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
473,13175,0.961458072,0.953551449,0.668840398,0.784031192,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
474,13177,0.349882789,0.376325693,0.174941395,0.30790284,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
475,13179,0.722088218,0.814464897,0.414816636,0.439811044,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
476,13181,0.381145979,0.381485249,0.508194639,0.635808749,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
477,13183,0.197264598,0.161342369,0.131509732,0.0537808,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
478,13185,0.816143498,0.927335398,0.735426009,0.804857138,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
479,13187,0.557285691,0.634356762,0.622848713,0.602638924,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
480,13189,0.647758294,0.885533184,0.647758294,0.745712155,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
481,13191,0.56246924,0.71063104,0.773395205,0.639567936,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
482,13193,0.484027106,0.591715976,0.138293459,0.073964497,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
483,13195,0.426666667,0.346897006,0.177777778,0.208138204,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
484,13197,0.344352617,0.469980026,0.344352617,0.234990013,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
485,13199,0.41653168,0.474563402,0.555375573,0.569476082,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
486,13201,0.493745885,0.170039109,1.152073733,0.340078218,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
487,13205,0.683731464,0.624693231,0.512798598,0.356967561,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
488,13207,0.417584086,0.632464005,0.607395035,0.44644518,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
489,13209,0.664157627,0.445285539,0.0,0.333964155,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
490,13211,0.670278724,1.158876442,1.172987767,1.103691849,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
491,13213,0.634356762,0.63490451,0.279116975,0.203169443,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
492,13215,0.865193619,1.054470803,0.660414064,0.718262721,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
493,13217,0.507583901,0.58172265,0.338389267,0.365922312,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
494,13219,0.721847931,0.976509521,0.481231954,0.515380025,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
495,13221,0.136035913,0.203942896,0.0,0.067980965,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
496,13223,0.445701074,0.411909328,0.38302436,0.411909328,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
497,13225,0.577846798,0.855050374,0.433385099,0.446113238,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
498,13227,0.373997008,0.618993321,0.883992928,0.749307705,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
499,13229,0.639011662,0.832552815,0.159752915,0.468310958,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
500,13231,0.224971879,0.278971154,0.281214848,0.223176924,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
501,13233,0.750514466,0.647016535,0.629463745,0.67098011,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
502,13235,1.013342341,0.884407889,0.422225975,0.619085522,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
503,13237,0.329009212,0.324856135,0.564015792,0.742528309,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
504,13239,0.0,0.428632662,0.0,0.0,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
505,13241,0.98340504,1.210067764,1.47510756,1.754598258,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
506,13243,0.396615547,0.692041522,1.189846642,0.415224913,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
507,13245,0.713651199,0.851451428,0.633802114,0.648489169,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
508,13247,0.783598236,0.872727273,0.912248693,0.772027972,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
509,13249,0.595001983,0.387747189,0.0,0.193873594,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
510,13251,0.485976118,0.498859749,0.694251597,0.356328392,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
511,13253,0.684540787,0.473653049,0.456360525,0.710479574,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
512,13255,0.702894363,0.805539634,0.59355524,0.604154726,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
513,13257,0.504384263,0.583113046,0.581981842,0.466490437,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
514,13259,0.164690382,0.0,0.82345191,0.170212766,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
515,13261,0.467551898,0.724757042,0.748083037,0.560039532,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
516,13263,0.146563095,0.15740595,0.293126191,0.0,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
517,13265,0.0,0.0,0.0,0.61500615,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
518,13267,0.235774914,0.276887781,0.196479095,0.237332384,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
519,13269,0.474214582,0.609830467,0.237107291,0.0,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
520,13271,0.491823435,0.436572284,0.184433788,0.311837346,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
521,13273,0.532424662,0.562556256,0.532424662,0.337533753,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
522,13275,0.650180481,0.864936793,0.515660382,0.709691728,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
523,13277,0.89808005,1.057810578,0.70390058,0.73800738,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
524,13279,0.955355502,1.02960103,0.661399963,0.698657842,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
525,13281,0.567214974,0.704907921,1.701644923,1.233588862,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
526,13283,0.146563095,0.29730935,0.146563095,0.29730935,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
527,13285,0.754025164,0.802568218,0.665316321,0.64492089,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
528,13287,0.895154974,1.003512293,0.447577487,0.501756147,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
529,13289,0.0,0.242865817,0.226731663,0.121432908,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
530,13291,0.564652739,0.882612533,0.894033503,0.838481906,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
531,13293,0.594177065,0.648533171,0.557040998,0.610384161,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
532,13295,0.334234313,0.321985774,0.305170459,0.29271434,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
533,13297,0.49654194,0.578349701,0.390140096,0.411518057,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
534,13299,0.743883624,0.810599284,0.633678642,0.559033989,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
535,13301,0.352298749,0.0,0.352298749,0.0,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
536,13303,0.476803509,0.737354373,0.572164211,0.491569582,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
537,13305,0.660066007,0.733700183,0.594059406,0.533600133,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
538,13307,0.0,0.0,0.0,0.0,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
539,13309,0.123946455,0.124734938,0.371839365,0.124734938,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
540,13311,0.65676652,0.693842151,0.94866275,1.110147441,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
541,13313,0.776276976,0.764102466,0.611318118,0.563525569,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
542,13315,0.217178847,0.112777715,0.217178847,0.112777715,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
543,13317,0.488758553,0.509061291,0.684261975,0.407249033,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
544,13319,0.212539851,0.221043324,0.212539851,0.221043324,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
545,13321,0.325203252,0.337854144,0.18583043,0.193059511,749.6665527793294,666.1460080361885,711.7697982264114,649.8371361785203
546,15001,0.807275099,0.729813118,0.743120787,0.790211444,1036.4801074998122,836.4084339862886,1340.0143784300437,1416.4003769540102
547,15003,0.941528007,0.945846986,0.786331083,0.85216885,1036.4801074998122,836.4084339862886,1340.0143784300437,1416.4003769540102
548,15005,0.0,0.0,0.0,0.0,1036.4801074998122,836.4084339862886,1340.0143784300437,1416.4003769540102
549,15007,1.031961316,1.045019437,1.253095884,1.39335925,1036.4801074998122,836.4084339862886,1340.0143784300437,1416.4003769540102
550,15009,0.790624721,0.767909834,1.185937082,1.112562279,1036.4801074998122,836.4084339862886,1340.0143784300437,1416.4003769540102
551,16001,0.790533548,0.720284332,0.753126598,0.781058323,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
552,16003,0.251193168,0.0,1.255965838,1.012914662,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
553,16005,0.753597531,0.841441591,0.610055144,0.687374821,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
554,16007,0.671930119,0.504880512,1.007895179,0.841467519,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
555,16009,0.872410033,0.665041011,0.54525627,0.665041011,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
556,16011,0.348652241,0.3756491,0.348652241,0.441940117,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
557,16013,0.901841656,1.287889242,2.800455667,2.621774527,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
558,16015,0.0,0.282167043,1.57480315,1.410835214,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
559,16017,0.564167975,0.543183053,1.005690738,1.039132796,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
560,16019,0.614448037,0.705199732,0.727884597,0.687346574,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
561,16021,0.55463117,0.515021459,0.831946755,0.686695279,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
562,16023,1.058948112,0.38865138,1.058948112,1.165954139,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
563,16025,1.793721973,1.84501845,1.793721973,2.767527675,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
564,16027,0.517471186,0.516316061,0.423385516,0.397894946,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
565,16029,0.438468284,0.289603244,0.584624379,0.724008109,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
566,16031,0.909130265,0.937686472,0.822546431,0.809820135,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
567,16033,0.0,0.0,1.048218029,1.170960187,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
568,16035,0.232396003,0.467562829,1.510574018,1.168907072,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
569,16037,1.156069364,0.973472864,1.61849711,1.703577513,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
570,16039,0.496277916,0.45994634,0.648978813,0.651590648,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
571,16041,0.468420642,0.449539222,0.624560856,0.449539222,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
572,16043,0.381417347,0.38795779,0.839118163,0.77591558,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
573,16045,0.719467594,0.588962836,0.539600695,0.530066553,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
574,16047,0.326051516,0.463760435,0.521682426,0.596263416,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
575,16049,0.243383024,0.30810944,1.095223608,1.29405965,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
576,16051,0.342114266,0.431546014,0.684228532,0.287697342,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
577,16053,0.310586565,0.429978071,0.354956074,0.644967107,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
578,16055,0.766604439,0.705218618,0.85178271,0.783576242,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
579,16057,0.687721526,0.773355331,0.793524837,0.644462776,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
580,16059,0.626330953,0.387997931,1.628460479,1.422659079,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
581,16061,0.525762355,0.52042675,0.788643533,0.780640125,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
582,16063,0.194893783,0.0,0.584681349,0.759445605,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
583,16065,0.580950118,0.747788866,0.475322823,0.412573167,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
584,16067,0.346363187,0.242918914,0.494804552,0.583005393,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
585,16069,0.684931507,0.723264166,0.761035008,0.698324022,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
586,16071,0.946073794,0.925711641,0.709555345,0.694283731,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
587,16073,0.703296703,0.52802957,0.791208791,0.792044354,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
588,16075,0.310462589,0.392670157,0.532221582,0.392670157,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
589,16077,0.128584287,0.522125049,0.771505722,0.652656311,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
590,16079,0.552747947,0.402803512,1.184459886,2.014017562,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
591,16081,0.590318772,0.360815443,1.574183392,1.713873354,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
592,16083,0.717571533,0.790078529,0.794454197,0.754165869,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
593,16085,1.245459263,0.575981569,3.113648158,2.687913987,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
594,16087,0.394671929,0.69554849,0.592007893,0.79491256,570.671423150609,470.63844722015057,583.9972549234786,495.67307390996433
595,17001,0.461302659,0.509951555,0.744036547,0.809923057,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
596,17003,0.0,0.154059467,0.7508447,0.770297335,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
597,17005,0.395056154,0.534410071,0.677239122,0.534410071,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
598,17007,0.480325143,0.50408872,0.295584703,0.298719241,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
599,17009,0.290782204,0.59311981,0.436173306,0.148279953,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
600,17011,0.259995378,0.358926809,0.953316385,0.80758532,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
601,17013,0.198098257,0.205803663,2.179080824,2.881251286,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
602,17015,0.722733246,0.752857436,0.657030223,0.889740606,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
603,17017,0.513912341,0.55200694,0.807576536,0.946297611,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
604,17019,0.778958267,0.879259511,0.798678729,0.884038095,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
605,17021,0.489871193,0.480899282,0.69158286,0.721348922,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
606,17023,0.679012346,0.820292781,1.234567901,1.07269056,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
607,17025,0.583090379,0.676132522,0.655976676,0.901510029,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
608,17027,0.552326346,0.452548915,0.867941401,0.90509783,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
609,17029,0.783523618,0.839502404,0.802178942,0.839502404,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
610,17031,0.787034969,0.887341638,0.678544518,0.778765582,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
611,17033,0.455235205,0.731376032,0.657561963,0.626893742,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
612,17035,0.270807005,0.275431509,0.361076006,0.367242012,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
613,17037,0.708744373,0.77551294,0.651278613,0.679770601,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
614,17039,0.543839507,0.680735194,0.906399178,0.928275265,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
615,17041,0.754944889,0.910516465,1.056922845,0.961100713,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
616,17043,0.906513374,0.939695195,0.726941513,0.77860459,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
617,17045,0.543892092,0.686813187,0.598281301,0.858516484,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
618,17047,1.049947503,0.611153552,0.1499925,0.458365164,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
619,17049,1.021659174,1.199461705,0.700566291,0.789889415,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
620,17051,0.402306558,0.504217088,0.894014572,0.870920425,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
621,17053,0.720616848,0.599610253,0.936801902,1.124269225,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
622,17055,0.574741366,0.588355674,0.649707632,0.6906784,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
623,17057,0.514821438,0.563110623,0.83997182,0.957288059,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
624,17059,0.0,0.0,0.72859745,0.968429208,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
625,17061,0.360906597,0.457351932,0.649631875,0.533577254,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
626,17063,0.658840441,0.815612007,0.638875579,0.736040104,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
627,17065,0.712335272,0.36589828,0.237445091,0.609830467,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
628,17067,0.421141293,0.548877545,0.579069278,0.329326527,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
629,17069,0.0,0.0,1.631701632,0.731885826,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
630,17071,0.138600139,0.436427117,0.554400554,0.436427117,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
631,17073,0.497205704,0.464421291,0.715976214,0.908650351,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
632,17075,0.779793185,0.602537747,0.610272928,0.602537747,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
633,17077,0.596718051,0.74535845,0.895077076,0.846998238,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
634,17079,0.512873115,0.625456062,0.615447738,0.416970708,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
635,17081,0.593670951,0.809230448,0.748541634,0.678709408,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
636,17083,0.481569039,0.637958533,0.700464057,0.911369332,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
637,17085,0.530316422,0.503179178,1.811914442,1.646768217,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
638,17087,0.466744457,0.308618162,0.466744457,0.540081784,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
639,17089,0.618355329,0.625289877,0.547080727,0.612145646,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
640,17091,0.660926884,0.708749421,0.537553866,0.608797579,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
641,17093,0.513716223,0.610084047,0.428096853,0.52980983,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
642,17095,0.683423191,0.745902444,0.797327056,0.804789479,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
643,17097,0.755503415,0.804329477,0.678527595,0.714959535,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
644,17099,0.590282366,0.660591637,1.048411964,1.08590406,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
645,17101,0.355071606,0.305941382,0.59178601,0.489506211,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
646,17103,0.505703208,0.406988575,0.786649435,0.959330213,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
647,17105,0.541251063,0.603152844,0.721668084,0.795065113,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
648,17107,0.528890652,0.47719681,0.760280312,0.85213716,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
649,17109,0.861458942,0.73278746,0.953758115,0.95580973,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
650,17111,0.642050411,0.750068188,0.687447914,0.724091801,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
651,17113,0.649974235,0.810710646,0.784653581,0.660150097,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
652,17115,0.551292827,0.637593647,0.723006986,0.881379453,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
653,17117,0.460897073,0.481896042,0.670395743,0.788557159,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
654,17119,0.677600104,0.677715947,0.670153949,0.783138427,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
655,17121,0.66431601,0.683024221,0.536562931,0.709294383,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
656,17123,0.400673131,0.504286435,0.881480888,0.840477391,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
657,17125,0.691228313,0.583685977,0.760351144,0.729607471,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
658,17127,0.458205145,0.41467966,0.392747267,0.483792937,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
659,17129,0.157529931,0.241954996,0.787649653,0.645213324,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
660,17131,0.36775973,0.255918106,0.858106037,0.767754319,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
661,17133,0.511770727,0.590353622,0.873020651,0.885530433,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
662,17135,0.636387996,0.756559717,0.703376206,0.859726951,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
663,17137,0.648161195,0.643387729,0.789065802,0.614142832,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
664,17139,0.202047414,0.205493527,0.606142241,0.684978423,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
665,17141,0.546499576,0.625390869,0.82917177,0.762195122,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
666,17143,0.621427462,0.723167257,0.905355526,0.804118815,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
667,17145,0.224618149,0.514451408,0.628930818,0.841829576,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
668,17147,0.299778164,0.363064262,0.659511961,0.544596394,629.814434686419,608.7322135075386,646.2592516337282,697.649988436604
