,FIPS,FMRKTPTH13,FMRKTPTH18,FOODHUB18
2069,39053.0,0.06518480181694031,0.0667133629322052,
2070,39055.0,0.021308785304427147,0.031904373317956924,
2071,39057.0,0.07931036502122879,0.07143069803714752,
2072,39059.0,0.05037402734160423,0.05125313997268677,
2073,39061.0,0.01987120881676674,0.019591420888900757,1.0
2074,39063.0,0.0793902799487114,0.026340050622820854,
2075,39065.0,0.06300998479127884,0.06353240460157394,
2076,39067.0,0.06409845501184464,0.06590220332145691,
2077,39069.0,0.0,0.0,
2078,39071.0,0.09261403232812881,0.09289795160293579,
2079,39073.0,0.0,0.0,
2080,39075.0,0.16054309904575348,0.15948235988616943,
2081,39077.0,0.017000442370772362,0.03418569639325142,
2082,39079.0,0.0,0.0,
2083,39081.0,0.0293422918766737,0.045615583658218384,
2084,39083.0,0.049296699464321136,0.04847074672579765,
2085,39085.0,0.026077885180711746,0.03470505028963089,
2086,39087.0,0.016168149188160896,0.0,
2087,39089.0,0.035615917295217514,0.03982499614357948,
2088,39091.0,0.022028857842087746,0.022046826779842377,
2089,39093.0,0.01319753099232912,0.0161571241915226,1.0
2090,39095.0,0.009171219542622566,0.009304511360824108,
2091,39097.0,0.0693497285246849,0.06754779070615768,
2092,39099.0,0.01706579327583313,0.021773019805550575,1.0
2093,39101.0,0.015160933136940002,0.015324261039495468,
2094,39103.0,0.02863294817507267,0.033492233604192734,
2095,39105.0,0.0,0.0,
2096,39107.0,0.024622051045298576,0.024414658546447754,
2097,39109.0,0.048450082540512085,0.05648547410964966,
2098,39111.0,0.0,0.0,
2099,39113.0,0.016846708953380585,0.02254236489534378,
2100,39115.0,0.13420116901397705,0.13694877922534943,
2101,39117.0,0.05738716199994087,0.0569605827331543,
2102,39119.0,0.03503036126494408,0.034809648990631104,
2103,39121.0,0.0,0.0,
2104,39123.0,0.024368252605199814,0.024528440088033676,
2105,39125.0,0.0,0.0,
2106,39127.0,0.11110493540763855,0.08325701206922531,
2107,39129.0,0.017746228724718094,0.017215851694345474,
2108,39131.0,0.0,0.1068870946764946,
2109,39133.0,0.01855390891432762,0.024550871923565865,
2110,39135.0,0.0,0.048784058541059494,
2111,39137.0,0.029307464137673378,0.029603315517306328,
2112,39139.0,0.05723162367939949,0.06606165319681168,
2113,39141.0,0.012940628454089165,0.012998661026358604,
2114,39143.0,0.016653066501021385,0.017007092013955116,
2115,39145.0,0.01279705110937357,0.013244681991636753,
2116,39147.0,0.017906706780195236,0.018113644793629646,
2117,39149.0,0.02034050039947033,0.02056470699608326,
2118,39151.0,0.03465668484568596,0.040368810296058655,
2119,39153.0,0.02029767446219921,0.03137005865573883,
2120,39155.0,0.014539956115186214,0.020138248801231384,
2121,39157.0,0.010797969996929169,0.010848810896277428,
2122,39159.0,0.01872974820435047,0.03458113595843315,
2123,39161.0,0.07055171579122543,0.07071885466575623,
2124,39163.0,0.0,0.0,
2125,39165.0,0.013683384284377098,0.012921399436891079,
2126,39167.0,0.04889576882123947,0.04987116530537605,
2127,39169.0,0.06066015735268593,0.051738858222961426,1.0
2128,39171.0,0.0,0.02717095986008644,1.0
2129,39173.0,0.031007271260023117,0.030605373904109,
2130,39175.0,0.044531527906656265,0.04558924213051796,
2131,40001.0,0.0,0.0,
2132,40003.0,0.0,0.0,
2133,40005.0,0.0,0.0,
2134,40007.0,0.0,0.0,
2135,40009.0,0.04260940104722977,0.04606384411454201,
2136,40011.0,0.0,0.0,
2137,40013.0,0.022666485980153084,0.0,
2138,40015.0,0.0,0.0,
2139,40017.0,0.015874024480581284,0.01384590845555067,
2140,40019.0,0.04127030074596405,0.020756792277097702,
