"fips","redemp_snaps","pct_snap","pc_snapben","snap_part_rate","pc_wic_redemp","redemp_wics","pct_wic","pct_wicinfantchild","food_banks","foodinsec__","vlfoodsec__","fmrktpth","pct_diabetes_adults","pct_obese_adults","pct_hspa","recfacpth","medhhinc","povrate","perpov","childpovrate","perchldpov","metro","census_population","population_estimate","pct_laccess_pop","pct_laccess_lowi","pct_laccess_hhnv","pct_laccess_snap","grocpth","supercpth","convspth","snapspth","wicspth","ffrpth","fsrpth","pc_ffrsales","pc_fsrsales"
"8085.0","367451.76312440773","8.834859204383164","18.045865058898926","72.713","19.3418025970459","113484.3984375","1.7546429676546198","19.882473926662218","0.0","11.399999999999999","4.5","0.0241733472794294","6.75","21.55","27.40000000000001","0.121895691","46860.0","17.7","0.0","25.2","0.0","0.0","41276.0","41065.0","20.114456659409704","9.25918221790716","1.4696589131488655","2.821988777526881","0.182704027","0.024365150000000002","0.28037404","0.521007759276948","0.17044167965650556","0.49938170549999994","0.840424572","682.5237088855138","889.1197458784616"
"8087.0","180924.50648959482","8.834859204383164","13.00014066696167","72.713","27.838987350463867","157616.3203125","1.7546429676546198","19.882473926662218","0.0","11.399999999999999","4.5","0.035216119140386554","7.45","21.55","27.40000000000001","0.10627550499999999","49087.0","12.1","0.0","16.9","0.0","0.0","28159.0","28279.0","11.913970145085514","4.884054538409584","1.3383217779479553","1.382185906213299","0.21275995050000002","0.03542515","0.372486619","0.8575668382725572","0.1766962334513664","0.389885792","0.7967528755","682.5237088855138","889.1197458784616"
"8089.0","375415.8726517083","8.834859204383164","23.930466651916504","72.713","29.757530212402344","110303.83984375","1.7546429676546198","19.882473926662218","0.0","11.399999999999999","4.5","0.0","6.949999999999999","21.55","27.40000000000001","0.02651115","34970.0","20.6","0.0","30.6","1.0","0.0","18831.0","18454.0","30.118412864662606","15.627154803420769","3.691443281629111","5.754448183877384","0.1882858895","0.05392495","0.6160746404999999","0.893044087402267","0.26977862417697906","0.6745128035000001","1.0775957175","682.5237088855138","889.1197458784616"
"8099.0","292670.189260355","8.834859204383164","25.50590991973877","72.713","28.671709060668945","87774.44921875","1.7546429676546198","19.882473926662218","0.0","11.399999999999999","4.5","0.0","7.050000000000001","21.55","27.40000000000001","0.0399488655","41348.0","19.6","0.0","27.9","1.0","0.0","12551.0","12198.25","27.051460482747114","13.820243200793922","1.5103541279193669","3.257696238057973","0.20325638899999998","0.0816537615","0.816537616","1.106905821903418","0.32675592601299286","0.8582425119999999","0.529871435","682.5237088855138","889.1197458784616"
"8101.0","501943.3766510567","8.834859204383164","26.410442352294922","72.713","18.308603286743164","200226.8046875","1.7546429676546198","19.882473926662218","0.0","11.399999999999999","4.5","0.024349414743483053","7.949999999999999","21.55","27.40000000000001","0.064495207","40540.0","19.8","0.0","27.1","0.0","1.0","159063.0","163203.25","39.514029395921455","16.02085465133218","3.0277761998077235","6.238125980634679","0.1108786415","0.02462005","0.399987893","0.7094408476494543","0.09220331162214275","0.6680402784999999","0.821739123","682.5237088855138","889.1197458784616"
"8117.0","126118.21296120688","8.834859204383164","5.047850608825684","72.713","5.856709957122803","64881.6171875","1.7546429676546198","19.882473926662218","0.0","11.399999999999999","4.5","0.01612539030611515","3.8","21.55","27.40000000000001","0.0865628795","69633.0","8.7","0.0","10.3","0.0","0.0","27994.0","29654.25","23.72408317812665","6.340086890599933","2.116298790739693","0.6035696554687034","0.3434904025","0.0","0.5001319209999999","0.47700139557430093","0.118681114166975","1.5608104950000001","3.693129651","682.5237088855138","889.1197458784616"
"8119.0","216828.15811320752","8.834859204383164","10.327409267425537","72.713","8.191083431243896","38834.345703125","1.7546429676546198","19.882473926662218","0.0","11.399999999999999","4.5","0.08268685638904565","6.1","21.55","27.40000000000001","0.0844000605","66191.0","8.8","0.0","15.3","0.0","1.0","23350.0","23840.75","19.248913625992675","3.2156973549954904","1.361772071949286","0.6239846792966354","0.16880012","0.0422","0.46420033000000005","0.6332081791615771","0.21100371330976486","0.6109963965","0.8042113394999999","682.5237088855138","889.1197458784616"
"8123.0","292287.0347823498","8.834859204383164","10.76703929901123","72.713","10.960257053375244","202520.859375","1.7546429676546198","19.882473926662218","1.0","11.399999999999999","4.5","0.0344179943203926","5.95","21.55","27.40000000000001","0.0835659515","69434.0","11.3","0.0","13.5","0.0","1.0","252825.0","283572.625","15.000420323183864","4.8389083631965395","0.9650647182497795","1.2753205558376477","0.11626567199999999","0.012599200000000001","0.27202816750000003","0.4081115018373742","0.05440855585038655","0.5194395135","0.5329776989999999","682.5237088855138","889.1197458784616"
"8125.0","91422.7995625","8.834859204383164","11.6412353515625","72.713","27.244548797607425","72591.84765625","1.7546429676546198","19.882473926662218","0.0","11.399999999999999","4.5","0.0","6.25","21.55","27.40000000000001","0.0","48934.0","14.1","0.0","18.6","0.0","0.0","10043.0","10089.875","22.906979801446383","6.8057195117340585","0.8313208832831149","1.4317361821931605","0.5442708110000001","0.0","0.34621178900000005","1.0233392194506548","0.3461649566888809","0.24737802750000001","1.434655537","682.5237088855138","889.1197458784616"
"9001.0","277327.1134644104","11.32527061208841","10.70622730255127","86.3355","11.328472137451172","70804.03515625","1.4528729111782734","20.608439007539726","0.0","13.05","5.35","0.03397809155285355","7.199999999999999","26.25","22.3","0.209542016","86297.0","9.0","0.0","11.2","0.0","1.0","916829.0","940590.375","28.977455259719967","2.886139857472707","1.1064495904812288","0.9440229161261828","0.218777467","0.00478575","0.2527035345","0.4622314985730879","0.16111380606889725","0.6896414635","0.996479812","503.0066620624559","755.2148060330278"
"9003.0","321304.03060241137","11.32527061208841","19.573161125183105","86.3355","12.759374618530273","57621.658203125","1.4528729111782734","20.608439007539726","1.0","13.05","5.35","0.038540294393897","8.75","26.25","22.3","0.1422187335","69260.0","11.1","0.0","15.7","0.0","1.0","894014.0","895730.375","30.2224021310956","4.120596466265237","1.348267219475078","1.616856556661395","0.26323722299999996","0.007250035","0.33961756899999995","0.7300956606129034","0.22393454611301417","0.6329645070000001","0.902268385","503.0066620624559","755.2148060330278"
"9005.0","202115.1147786482","11.32527061208841","9.602517127990723","86.3355","5.511657238006592","49094.4921875","1.4528729111782734","20.608439007539726","0.0","13.05","5.35","0.0843032225966453","7.1","26.25","22.3","0.1234576345","70847.0","7.4","0.0","9.4","0.0","0.0","189927.0","184831.25","17.03644421685837","2.2527819456904097","1.678469725852799","1.1450440390429384","0.2285769005","0.005375235","0.398026247","0.48590846707725527","0.11308421939611435","0.47696018149999997","1.117530184","503.0066620624559","755.2148060330278"
"9007.0","184213.2444225353","11.32527061208841","8.123517751693726","86.3355","4.751125335693359","41276.578125","1.4528729111782734","20.608439007539726","0.0","13.05","5.35","0.0792659409344196","7.9","26.25","22.3","0.1547244855","82878.0","6.7","0.0","7.4","0.0","1.0","165676.0","164201.75","32.44286027002151","4.7695342251456605","1.616768722088048","1.710291584323145","0.20310099650000002","0.0","0.34004254850000004","0.5448943522231581","0.11534044519066805","0.585870331","1.13129158","503.0066620624559","755.2148060330278"
"9009.0","312463.43586059124","11.32527061208841","19.95805263519287","86.3355","14.210052490234375","70641.69140625","1.4528729111782734","20.608439007539726","1.0","13.05","5.35","0.032548813149332945","8.75","26.25","22.3","0.11717077000000001","61758.0","13.6","0.0","20.0","0.0","1.0","862477.0","860999.75","29.00663364614848","4.276685176828205","1.457928147522483","1.914465253333526","0.22616660249999998","0.0110181","0.3519946745","0.7355401047151271","0.2015708908438682","0.723773387","0.8952168195","503.0066620624559","755.2148060330278"
"9011.0","261501.6188020166","11.32527061208841","15.088286876678467","86.3355","10.556312084197998","71847.80078125","1.4528729111782734","20.608439007539726","1.0","13.05","5.35","0.06674702838063235","8.5","26.25","22.3","0.1051347915","65602.0","11.1","0.0","17.4","0.0","1.0","274055.0","270560.375","32.39883958801269","5.774003019039354","2.5643277646507188","3.824637046342061","0.16390741450000001","0.011059800000000002","0.4239328375","0.6721233784138607","0.14780344069004053","0.6843044535","1.0081397460000001","503.0066620624559","755.2148060330278"
"9013.0","124568.76806008272","11.32527061208841","6.761806011199951","86.3355","3.7012717723846436","36256.107421875","1.4528729111782734","20.608439007539726","0.0","13.05","5.35","0.059483328834175994","6.800000000000001","26.25","22.3","0.0985792035","81616.0","7.1","0.0","7.2","0.0","1.0","152691.0","151639.5","33.84817721417124","8.261490523216823","1.9809187807548552","2.8495825521788825","0.12152851049999999","0.0","0.322409528","0.47497698907253094","0.10191632807254786","0.38811517900000003","0.627947024","503.0066620624559","755.2148060330278"
"9015.0","288928.656513582","11.32527061208841","20.342309951782227","86.3355","11.161960124969482","62349.892578125","1.4528729111782734","20.608439007539726","0.0","13.05","5.35","0.0639487318694591","9.6","26.25","22.3","0.11082903599999999","61303.0","10.9","0.0","16.8","0.0","1.0","118428.0","117052.125","17.296835676805614","5.39804227008316","2.9550178880874247","2.283519006003972","0.17098068449999998","0.0213726","0.37945539500000003","0.7736006772837527","0.17931237816810605","0.524926047","0.746241443","503.0066620624559","755.2148060330278"
"10001.0","349817.8978114616","15.715677266587651","24.672073364257812","92.4375","11.562021732330322","106762.12109375","2.103414899787058","25.908686584987542","0.0","12.2","4.7","0.02007556147873395","12.100000000000001","29.35","25.099999999999994","0.08833100799999999","55678.0","14.2","0.0","21.3","0.0","1.0","162310.0","171940.5","17.470618138269483","4.647375303373458","2.492133019087669","2.620211306154169","0.1376364275","0.01463865","0.351128485","0.8184600631813994","0.10910958424210546","0.5205705334999999","0.5333464265","602.8816925426859","902.7552338241128"
"10003.0","303758.0260511318","15.715677266587651","17.937463760375977","92.4375","9.340285778045654","107706.390625","2.103414899787058","25.908686584987542","1.0","12.2","4.7","0.022508642636239452","8.45","29.35","25.099999999999994","0.16357215800000002","66179.0","12.1","0.0","17.6","0.0","1.0","538479.0","551347.0","26.663439070804337","5.623359752000477","1.5535253763171464","1.9506578228309852","0.166235315","0.00909165","0.3173365175","0.7269167628307509","0.08754823729395865","0.716905086","0.727686379","602.8816925426859","902.7552338241128"
"10005.0","276483.39565361117","15.715677266587651","18.939998626708984","92.4375","8.027325630187988","82172.1484375","2.103414899787058","25.908686584987542","0.0","12.2","4.7","0.07586399838328356","12.2","29.35","25.099999999999994","0.137772233","54309.0","12.3","0.0","21.4","0.0","1.0","197145.0","213414.5","15.654040763803547","4.777522550902922","2.5396526815101175","1.9814221462107773","0.22400751","0.01906445","0.4196409","0.8452930914308933","0.09757934138178825","0.75963924","1.3150491225","602.8816925426859","902.7552338241128"
"11001.0","293533.2967007074","19.80578444289793","27.715421676635742","94.407","12.985303401947021","281365.0703125","2.2743129759200595","26.353802541598153","1.0","11.6","4.05","0.06895774044096464","8.2","22.4","13.400000000000006","0.1349759055","73115.0","17.7","0.0","28.3","1.0","1.0","601723.0","665905.75","2.464504909499828","0.8719557083535007","0.5811448027322192","0.4005021935670529","0.2761447315","0.003653175","0.28468621549999995","0.5994382045501035","0.0465487670153379","1.2622045229999999","1.2264383534999999","1039.6262341891888","2045.3294550741593"
"12001.0","333624.6380842939","16.260766184190103","19.883858680725098","87.238","15.34266710281372","146155.390625","2.397868787555688","32.95443573207984","1.0","12.850000000000001","4.85","0.0286787254735827","8.25","26.799999999999997","22.8","0.130025707","47023.0","21.1","1.0","21.6","0.0","1.0","247336.0","258694.5","17.53277039635114","6.805691217582418","1.982692822953734","1.6189784223958577","0.1713948575","0.00778569","0.480930651","0.8022250864776461","0.10501309856772414","0.7668896995000001","0.7773598875000001","581.3024838011606","901.2241419745449"
"12003.0","330769.67931203137","16.260766184190103","25.68024730682373","87.238","26.10262489318848","200610.0234375","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.0","12.6","26.799999999999997","22.8","0.0728025475","50883.0","16.8","0.0","24.2","0.0","1.0","27115.0","27502.125","33.443203258727436","12.88854992609163","2.16766876233587","5.937206617228831","0.236897399","0.036401249999999996","0.6552229279999999","1.0120160867244103","0.12777373939752576","0.4905498365","0.49228455550000005","581.3024838011606","901.2241419745449"
"12005.0","273691.35182486905","16.260766184190103","23.27175998687744","87.238","21.709330558776855","148409.4921875","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.024946941994130598","10.95","26.799999999999997","22.8","0.08752581000000001","47745.0","16.5","0.0","25.8","0.0","1.0","168852.0","178538.125","34.85650191931573","10.109242052123012","1.6687687733381162","4.107647301724539","0.15887458799999998","0.0252426","0.6228318945","1.0708275207401619","0.14689925312995905","0.7722066395","1.0491875445","581.3024838011606","901.2241419745449"
"12007.0","362165.38037462696","16.260766184190103","27.563000679016113","87.238","26.06912040710449","207487.75","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.054714052006602246","12.850000000000001","26.799999999999997","22.8","0.0725855855","40879.0","21.3","0.0","31.0","0.0","0.0","28520.0","27147.625","5.622318731914708","2.269658286956709","4.184779933529327","1.2943470533682455","0.1088783785","0.03629275","0.7808556215","1.1339717953323476","0.12756296247243876","0.49051328","0.4003418755","581.3024838011606","901.2241419745449"
"12009.0","285943.17236849957","16.260766184190103","19.315653800964355","87.238","13.219712734222412","139892.78125","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.01047806767746805","11.399999999999999","26.799999999999997","22.8","0.0879947375","50352.0","13.4","0.0","21.3","0.0","1.0","543376.0","565703.625","39.97811737316499","11.535926759668701","1.6951696762755124","4.128731806027072","0.13625773349999998","0.02140295","0.5167595285","0.8314758213391378","0.0945324748754501","0.634862426","0.8335598740000001","581.3024838011606","901.2241419745449"
"12011.0","489712.5826134712","16.260766184190103","20.86980628967285","87.238","17.4626407623291","185154.953125","2.397868787555688","32.95443573207984","1.0","12.850000000000001","4.85","0.006629138253629201","9.4","26.799999999999997","22.8","0.097675524","53624.0","14.0","0.0","20.3","0.0","1.0","1748066.0","1873031.5","10.152896193384148","2.6168066349054158","0.5015218763172486","0.7874330533936494","0.1985669255","0.01421935","0.40794025899999997","0.5518932306931217","0.0942420698702335","0.6951382024999999","0.7820226495","581.3024838011606","901.2241419745449"
"12015.0","306927.5479721395","16.260766184190103","14.93483591079712","87.238","11.173917770385742","98944.3515625","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.01114412909373635","12.8","26.799999999999997","22.8","0.078102365","45495.0","12.4","0.0","23.3","0.0","1.0","159978.0","171507.875","42.25047750936241","13.055355060658187","2.173563520301254","4.144228567039471","0.1183559735","0.029348399999999997","0.350096519","0.6518113861953256","0.1128846183419227","0.4537783005","0.7350736485","581.3024838011606","901.2241419745449"
"12017.0","270263.5837621116","16.260766184190103","22.625460624694824","87.238","11.906852722167969","112100.9765625","2.397868787555688","32.95443573207984","1.0","12.850000000000001","4.85","0.006981526967138","13.5","26.799999999999997","22.8","0.0530967","39982.0","17.5","0.0","31.4","0.0","1.0","141236.0","141649.5","30.314495940304596","11.847602814410667","3.0719450156807073","4.931819985124542","0.1273352685","0.014067685","0.481044347","0.8925778795504582","0.106167584657669","0.38883793","0.622124551","581.3024838011606","901.2241419745449"
"12019.0","280296.5864106843","16.260766184190103","16.108771324157715","87.238","11.518615245819092","112320.1953125","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.007425341987982351","11.3","26.799999999999997","22.8","0.087444399","59244.0","11.6","0.0","15.7","0.0","1.0","190865.0","202276.625","23.72591965566298","6.188808540418123","1.793486764917047","2.571097302267996","0.1182721145","0.020051600000000003","0.375779988","0.640547588145195","0.1028600335121154","0.5974730914999999","0.536755548","581.3024838011606","901.2241419745449"
"12021.0","306429.99906441837","16.260766184190103","13.349702835083008","87.238","16.26999568939209","162506.7265625","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.02073727361857885","8.7","26.799999999999997","22.8","0.109969172","62385.0","13.6","0.0","22.9","0.0","1.0","321520.0","352323.125","28.088092358867094","8.810738815472023","1.7954550911223652","2.3096983521057224","0.1733421355","0.018716","0.3195291315","0.6037024335817877","0.1002600118517875","0.521636723","1.150511087","581.3024838011606","901.2241419745449"
"12023.0","311766.479271714","16.260766184190103","29.71219539642334","87.238","22.02929401397705","214870.890625","2.397868787555688","32.95443573207984","1.0","12.850000000000001","4.85","0.014508643653243749","11.399999999999999","26.799999999999997","22.8","0.08808756549999999","43303.0","19.7","0.0","30.4","0.0","0.0","67531.0","68516.125","16.477743255446903","7.4037527443062885","3.7781531287812653","3.3535797992116514","0.0950945685","0.01464615","0.8199732550000001","1.2341061200509544","0.1025646030902862","0.5779958395","0.5932741180000001","581.3024838011606","901.2241419745449"
"12027.0","415598.56592153525","16.260766184190103","27.35544776916504","87.238","29.14848041534424","187950.65625","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.0","11.8","26.799999999999997","22.8","0.0143703","34380.0","30.5","0.0","41.3","1.0","0.0","34862.0","35843.5","10.567272901132192","5.734362988012105","2.4492626838915683","2.270371546906413","0.141440891","0.0282882","0.4530632605","0.8147530638879779","0.1550500467419624","0.296799667","0.2963472575","581.3024838011606","901.2241419745449"
"12031.0","352697.7517891646","16.260766184190103","28.42103862762451","87.238","19.3070011138916","175148.9296875","2.397868787555688","32.95443573207984","1.0","12.850000000000001","4.85","0.010341305285692149","10.8","26.799999999999997","22.8","0.0933803655","49565.0","16.0","0.0","25.4","0.0","1.0","864263.0","907439.125","24.81231021949528","7.748196114025134","1.588126079308417","3.5794008945967586","0.201662066","0.022223899999999998","0.477462781","1.0021075045178154","0.1102026849985122","0.848513868","0.7566913705","581.3024838011606","901.2241419745449"
"12033.0","307013.24777646933","16.260766184190103","25.403450965881348","87.238","19.976011276245117","191547.2265625","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.01444459613412615","11.7","26.799999999999997","22.8","0.073703614","45735.0","15.4","0.0","27.4","1.0","1.0","297619.0","308380.375","38.20274833948319","12.47371707774591","2.2897185262455912","4.303315383778041","0.148945131","0.0196455","0.5413255100000001","0.969272079352566","0.10467555373907085","0.5921755465","0.64629983","581.3024838011606","901.2241419745449"
"12035.0","369055.1937450819","16.260766184190103","17.962931632995605","87.238","12.739681720733643","124245.5078125","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.0139324506744742","11.45","26.799999999999997","22.8","0.0529820265","50347.0","11.7","0.0","20.9","0.0","1.0","95696.0","103928.125","34.800823876295766","11.48802718449144","2.2639407509073983","3.202960095943296","0.1372289625","0.014405","0.296174973","0.5562974879020113","0.10253426805138585","0.4221639665","0.7105359025","581.3024838011606","901.2241419745449"
"12037.0","139195.5885459818","16.260766184190103","21.469778060913086","87.238","13.751462936401367","40008.4453125","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.0","10.6","26.799999999999997","22.8","0.0859722525","38220.0","23.7","0.0","38.5","1.0","0.0","11549.0","11660.0","2.8627199135444674","1.1800571337879038","2.8202480590942587","0.6018214460615257","0.4734570425","0.0","0.77496958","1.4842788169284682","0.34344482421875","0.43108057","1.8490130825","581.3024838011606","901.2241419745449"
"12039.0","277726.1781118013","16.260766184190103","36.32901382446289","87.238","24.95508480072022","174798.7109375","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.02174301072955125","14.5","26.799999999999997","22.8","0.0","36637.0","24.5","0.0","38.4","1.0","1.0","46389.0","46265.5","9.468336570408944","5.692875366898219","8.378428281811967","2.6873761649215075","0.1602998145","0.0213916","0.7281382745","1.18768023863323","0.14929249510169024","0.428106708","0.299482535","581.3024838011606","901.2241419745449"
"12049.0","344024.9711337069","16.260766184190103","32.84053039550781","87.238","39.14417839050293","166911.390625","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.0","12.3","26.799999999999997","22.8","0.0363461","35850.0","25.9","1.0","36.5","1.0","0.0","27731.0","27323.375","33.37372660833028","21.16948751428003","4.396815901203638","8.426895890097818","0.381350854","0.0363461","0.635962564","1.043879794269847","0.23691309988498685","0.3088475275","0.3092253345","581.3024838011606","901.2241419745449"
"12051.0","621228.5900732297","16.260766184190103","39.70963478088379","87.238","40.36261749267578","259242.6015625","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.0","11.149999999999999","26.799999999999997","22.8","0.050680514999999995","39320.0","25.8","0.0","36.4","1.0","0.0","39140.0","39416.375","24.467926456900834","14.666912588717947","2.929116408081801","7.300320506364308","0.2545345905","0.038067000000000004","0.687243394","0.8942144762108699","0.1649641022086143","0.5345226395","0.470775784","581.3024838011606","901.2241419745449"
"12053.0","471574.6639209277","16.260766184190103","24.971375465393066","87.238","17.850610733032227","138090.3046875","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.02487497031688685","12.100000000000001","26.799999999999997","22.8","0.056366849999999996","43103.0","14.3","0.0","24.5","0.0","1.0","172778.0","179085.25","34.33312169938736","12.430211119394542","2.567986692739863","5.376482291235613","0.1326858415","0.0252905","0.329373273","0.6253490448895038","0.12953305244445795","0.42978960349999995","0.613056475","581.3024838011606","901.2241419745449"
"12055.0","377269.7108600825","16.260766184190103","26.039616584777832","87.238","22.53335189819336","197146.609375","2.397868787555688","32.95443573207984","1.0","12.850000000000001","4.85","0.00984021695330735","13.5","26.799999999999997","22.8","0.075092414","34691.0","22.9","0.0","38.1","1.0","1.0","98786.0","100661.25","35.281883941025754","15.029898750370801","2.831480641158154","4.220678885132851","0.155729617","0.02000395","0.49963206149999995","0.8558789050607873","0.11474871635437005","0.470558412","0.4743940925","581.3024838011606","901.2241419745449"
"12057.0","411012.2403141432","16.260766184190103","27.290139198303223","87.238","18.428672790527344","173248.8515625","2.397868787555688","32.95443573207984","1.0","12.850000000000001","4.85","0.008117158431559749","9.350000000000001","26.799999999999997","22.8","0.1002390735","51710.0","15.8","0.0","21.4","0.0","1.0","1229226.0","1342632.375","24.808481452298807","7.247324305659012","1.3156699142868997","2.8001243153166886","0.21106527200000003","0.0168822","0.4345767955","0.7829903474026134","0.10635714232921595","0.6216801395","0.6246077130000001","581.3024838011606","901.2241419745449"
"12061.0","340037.4002724743","16.260766184190103","18.23147201538086","87.238","14.000318050384521","140055.90625","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.020098929293453652","10.7","26.799999999999997","22.8","0.120273519","49887.0","13.0","0.0","22.5","0.0","1.0","138028.0","147052.5","41.61072104049852","14.096284345546955","2.7714392980105362","4.477829820148049","0.182645721","0.0206934","0.43611237449999996","0.722183835010705","0.09991094097495075","0.6163311794999999","0.8055827055","581.3024838011606","901.2241419745449"
"12063.0","259731.8805389454","16.260766184190103","23.759934425354004","87.238","23.119391441345215","127262.05078125","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.03080999758094545","11.95","26.799999999999997","22.8","0.030873249999999998","36751.0","22.5","0.0","31.8","0.0","0.0","49746.0","48691.5","6.146191206523108","2.4112846015285143","4.6836771664666905","1.0704281901522017","0.1538030335","0.0205196","0.5540289135","1.0217908811044314","0.18440315127372736","0.594880318","0.625753589","581.3024838011606","901.2241419745449"
"12069.0","331962.77576229244","16.260766184190103","20.482515335083008","87.238","16.073267459869385","154615.90625","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.0118828192353248","13.1","26.799999999999997","22.8","0.0735233795","49711.0","12.8","0.0","20.9","0.0","1.0","297052.0","323629.625","28.913605580257126","10.002942501413305","2.6056487710516985","3.7411139282390655","0.133353055","0.022081200000000002","0.47219684","0.7723065667547191","0.1042014881968498","0.429561747","0.7033062299999999","581.3024838011606","901.2241419745449"
"12071.0","361379.72347107483","16.260766184190103","20.907094955444336","87.238","16.440424919128418","155121.3046875","2.397868787555688","32.95443573207984","1.0","12.850000000000001","4.85","0.0175155848264694","10.350000000000001","26.799999999999997","22.8","0.0657923175","50713.0","15.9","0.0","25.2","0.0","1.0","618754.0","691073.375","26.840280649880725","9.323507040897642","1.7588000995972641","3.083622387367542","0.1658539435","0.0227565","0.372868144","0.6959035911027379","0.10619219765067095","0.5248030655","0.8901492885","581.3024838011606","901.2241419745449"
"12073.0","298383.5629412541","16.260766184190103","18.700281143188477","87.238","13.340062618255615","142773.1640625","2.397868787555688","32.95443573207984","1.0","12.850000000000001","4.85","0.029445626772940152","8.350000000000001","26.799999999999997","22.8","0.10935096650000001","46405.0","21.8","0.0","22.3","0.0","1.0","275487.0","285543.0","30.002896270944344","8.320987317385484","1.6635104304737935","3.1608741536462484","0.1398881695","0.02476615","0.422492792","0.7653785421496111","0.09385677799582476","0.8501561235","0.758222269","581.3024838011606","901.2241419745449"
"12075.0","327493.83236105385","16.260766184190103","27.729124069213867","87.238","23.17034149169922","169422.4765625","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.0122639192268252","12.649999999999999","26.799999999999997","22.8","0.06244962849999999","36005.0","22.1","0.0","35.3","1.0","0.0","40801.0","39902.5","8.83891314564605","4.022262648494498","4.807097274558206","1.353439253817886","0.2250838425","0.0249988","0.7872253865000001","1.303602684203924","0.1374862715601921","0.4374315945","0.6249699044999999","581.3024838011606","901.2241419745449"
"12081.0","371941.9826206666","16.260766184190103","19.045276641845703","87.238","16.432725429534912","169867.921875","2.397868787555688","32.95443573207984","1.0","12.850000000000001","4.85","0.0081856870092451","9.8","26.799999999999997","22.8","0.07998490350000001","50728.0","14.8","0.0","24.2","0.0","1.0","322833.0","359079.25","22.394980865600544","6.054145571011652","1.0512902444009349","1.7206361473080256","0.1589035425","0.019809800000000002","0.39685101899999997","0.68747796685782","0.09757458418607706","0.4880721475","0.7717103075","581.3024838011606","901.2241419745449"
"12083.0","343444.25950183603","16.260766184190103","27.040139198303223","87.238","19.407672882080078","173515.2578125","2.397868787555688","32.95443573207984","1.0","12.850000000000001","4.85","0.0115239755250513","12.3","26.799999999999997","22.8","0.0588168","40053.0","18.7","0.0","31.9","1.0","1.0","331298.0","342893.125","26.1973719134119","9.481724278149748","2.828669229953545","4.000936796064483","0.1631824475","0.01908125","0.526752612","0.9587465827518644","0.11181583255529401","0.4623271025","0.519776134","581.3024838011606","901.2241419745449"
"12085.0","242560.81911815755","16.260766184190103","13.285773277282715","87.238","26.62366485595703","195082.84765625","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.006415391806513","10.15","26.799999999999997","22.8","0.1408657115","53459.0","11.2","0.0","18.1","0.0","1.0","146318.0","154487.375","31.30110712276504","7.818173773233813","1.5799881228028185","2.2982368188343165","0.205321476","0.01645345","0.45369342349999997","0.6802524903229988","0.13097562268376345","0.672313426","1.1219466825","581.3024838011606","901.2241419745449"
"12086.0","767839.3116772785","16.260766184190103","35.85801124572754","87.238","20.615540504455566","219160.1796875","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.01240758178755635","8.5","26.799999999999997","22.8","0.096929237","43687.0","20.0","0.0","27.3","0.0","1.0","2496435.0","2673157.25","5.926015783529373","1.7817703898251844","0.35221768290714955","0.8350222181734128","0.2353008635","0.00825036","0.32744928549999996","0.5523535194555491","0.09418599307537075","0.6136603725","0.759175411","581.3024838011606","901.2241419745449"
"12087.0","218760.79610393394","16.260766184190103","14.044820785522461","87.238","11.240165710449219","84853.15234375","2.397868787555688","32.95443573207984","0.0","12.850000000000001","4.85","0.0066642677411437","8.6","26.799999999999997","22.8","0.224268822","58332.0","11.3","0.0","18.8","0.0","0.0","73090.0","75748.75","30.850526217106857","8.459835354579997","1.989372618945449","1.825580576304349","0.35711449149999996","0.0","0.7600858205","0.8661512796581634","0.1325516179203987","0.8456220459999999","2.7884594485000003","581.3024838011606","901.2241419745449"
