FIPS,GROCPTH11,GROCPTH16,PCH_GROCPTH_11_16
26151,0.187336081,0.21743332,16.06590646
26153,0.472032098,0.375469337,-20.45682103
26155,0.171514329,0.131308268,-23.44180855
26157,0.162463671,0.150277073,-7.50112186
26159,0.223914017,0.26595391,18.77501629
26161,0.166140555,0.172720095,3.96022503
26163,0.260797574,0.230559297,-11.59453938
26165,0.245113058,0.211544273,-13.69522514
27001,0.123632317,0.253549696,105.0836714
27003,0.108149354,0.103718002,-4.097437301
27005,0.152625153,0.088883622,-41.76345106
27007,0.155427759,0.130403599,-16.10018722
27009,0.103279112,0.126684909,22.66266342
27011,0.576147494,0.598563448,3.89066241
27013,0.124331717,0.105669947,-15.00966125
27015,0.194908978,0.277096034,42.16689098
27017,0.141119359,0.112536574,-20.25433266
27019,0.096978579,0.119608879,23.33536004
27021,0.281888654,0.310344828,10.09482759
27023,0.324939074,0.332336324,2.276503822
27025,0.167454322,0.128205128,-23.43874644
27027,0.100168617,0.111362118,11.17465822
27029,0.458768207,0.338562239,-26.20189595
27031,0.768049155,0.753153832,-1.939371117
27033,0.426876121,0.351000351,-17.77465778
27035,0.22346012,0.250897743,12.27853234
27037,0.12444033,0.119783145,-3.74250457
27039,0.148529557,0.097337811,-34.46569653
27041,0.165860401,0.215209964,29.75367426
27043,0.484060577,0.433056658,-10.53668093
27045,0.336102175,0.191213729,-43.10845233
27047,0.128733265,0.164457455,27.75055093
27049,0.238596187,0.259515571,8.767694243
27051,0.500667557,0.674422526,34.70465914
27053,0.181280559,0.187546432,3.456450539
27055,0.211886852,0.213686629,0.849404349
27057,0.194998294,0.193059511,-0.99425648
27059,0.104739461,0.154782788,47.77886699
27061,0.177391459,0.243637733,37.34468095
27063,0.19619384,0.201166767,2.534701267
27065,0.0616561,0.062964362,2.121899005
27067,0.189582445,0.211158557,11.38085965
27069,0.881057269,0.926354794,5.141269106
27071,0.453583308,0.396259312,-12.63803033
27073,0.277046682,0.296603886,7.059172475
27075,0.185511548,0.190186383,2.51996957
27077,0.498628771,0.52687039,5.663856691
27079,0.179985601,0.144331385,-19.80948257
27081,0.860881543,0.87596356,1.75192712
27083,0.348567002,0.270677855,-22.34553102
27085,0.137536447,0.139867965,1.695199731
27087,0.365363537,0.364033491,-0.364033491
27089,0.634383591,0.533560986,-15.89300324
27091,0.24251831,0.150829563,-37.80693816
27093,0.172450959,0.17316767,0.415602407
27095,0.309609505,0.234246896,-24.3411806
27097,0.240601504,0.212636695,-11.62287363
27099,0.254000508,0.22883877,-9.906176104
27101,0.23174971,0.361445783,55.96385542
27103,0.0606759,0.0594248,-2.062039458
27105,0.323924109,0.363372093,12.17815615
27107,0.440399295,0.305903946,-30.53941063
27109,0.157729788,0.169731628,7.609114305
27111,0.174584053,0.22421138,28.42603612
27113,0.142207053,0.140341029,-1.312188618
27115,0.202579512,0.138518544,-31.62262931
27117,0.524769102,0.326335255,-37.81355379
27119,0.221989662,0.221273905,-0.322427691
27121,0.183284457,0.182465104,-0.447039504
27123,0.195784621,0.187910363,-4.021898288
27125,0.979431929,0.750750751,-23.34834835
27127,0.374461711,0.328170123,-12.36216855
27129,0.389029372,0.480109739,23.41220851
27131,0.108599531,0.137220223,26.35434182
27133,0.104177518,0.106236057,1.975990651
27135,0.386747454,0.321357414,-16.90768473
27137,0.174675104,0.159985601,-8.409614563
27139,0.113146918,0.090631492,-19.89928285
27141,0.067223878,0.075078296,11.68397043
27143,0.263904467,0.202812331,-23.14933748
27145,0.224668614,0.197993243,-11.87320768
27147,0.164086857,0.217965834,32.83564468
27149,0.411819211,0.307787011,-25.26161896
27151,0.309917355,0.317662008,2.498941127
27153,0.32140131,0.286838223,-10.75387232
27155,0.573230152,0.60204696,5.027092113
27157,0.185133759,0.139879703,-24.44397818
27159,0.293061763,0.36856848,25.7647796
27161,0.208517959,0.159337157,-23.58588273
27163,0.086992183,0.102776548,18.14457837
27165,0.447868148,0.366602511,-18.14499129
27167,0.0,0.0,0.0
27169,0.097363399,0.078628715,-19.24201919
27171,0.102989875,0.090643341,-11.98810481
27173,0.486334014,0.303275374,-37.64051759
28001,0.123407275,0.159033079,28.86847964
28003,0.160991709,0.187969925,16.7575188
28005,0.304576258,0.080450523,-73.58608206
28007,0.206302543,0.107723796,-47.78358289
28009,0.114744693,0.120992136,5.444646098
28011,0.266319465,0.214500215,-19.45755279
28013,0.335435395,0.343335851,2.355283939
28015,0.0,0.0,0.0
28017,0.171477565,0.174074504,1.514448184
28019,0.473765249,0.481000481,1.527176527
28021,0.20447807,0.328623069,60.71311206
28023,0.239578342,0.188726724,-21.22546553
28025,0.29296875,0.151209677,-48.38709677
28027,0.309525652,0.293870697,-5.057724601
28029,0.204890042,0.174794616,-14.68857426
28031,0.256660336,0.208463623,-18.77840317
28033,0.109771492,0.113930901,3.789151879
28035,0.184701443,0.158652511,-14.1032639
28037,0.375704446,0.129466598,-65.54030727
28039,0.087546509,0.084334809,-3.6685642
28041,0.279193132,0.222518914,-20.29928794
28043,0.231395779,0.094255149,-59.26669494
28045,0.089471447,0.064312818,-28.11917165
28047,0.0890388,0.098697684,10.84794954
28049,0.124972284,0.111654219,-10.65681495
28051,0.157265674,0.278396437,77.02301411
28053,0.214684414,0.232720503,8.401210147
28055,0.0,0.0,0.0
28057,0.171909919,0.256377388,49.13472632
28059,0.150068603,0.113034264,-24.67827286
28061,0.178041543,0.180820927,1.561087337
28063,0.2634005,0.136574706,-48.14941273
28065,0.246528063,0.174459177,-29.23354268
28067,0.191449568,0.132001584,-31.05151108
28069,0.097012029,0.100462126,3.556359253
28071,0.0620501,0.074795714,20.54077301
28073,0.174495707,0.114323044,-34.4837498
28075,0.173641257,0.103589372,-40.34288082
28077,0.314366551,0.312426775,-0.617042881
28079,0.17200602,0.087962352,-48.86088754
28081,0.190453517,0.188643652,-0.950292398
28083,0.249609984,0.302755071,21.29125038
28085,0.114747985,0.116265551,1.322520637
28087,0.167810575,0.117726202,-29.84577868
28089,0.154843505,0.154031288,-0.524540714
28091,0.149970006,0.159280054,6.207940111
28093,0.217734473,0.0558971,-74.32783678
28095,0.245834471,0.167093684,-32.0300026
28097,0.185735513,0.194950775,4.961497222
28099,0.100908174,0.101905635,0.988484663
28101,0.280138202,0.187046996,-33.23045749
28103,0.265698344,0.274876306,3.454278908
28105,0.0419103,0.10084915,140.631114
28107,0.116036203,0.087822014,-24.31498829
28109,0.162361091,0.145264381,-10.53005359
28111,0.329218107,0.165617754,-49.69360716
28113,0.173138758,0.176731973,2.075338315
28115,0.167931753,0.222667557,32.59407704
28117,0.276101448,0.275655667,-0.161455462
28119,0.24835465,0.270124257,8.765532145
28121,0.083248351,0.086050545,3.366065637
28123,0.211685013,0.281908521,33.17358517
28125,0.410340583,0.220555801,-46.25055139
28127,0.146028037,0.111193477,-23.85470719
28129,0.241969633,0.250453948,3.506355269
28131,0.111794298,0.0557072,-50.16990697
28133,0.280554094,0.189472886,-32.46475804
28135,0.195860808,0.139053049,-29.00414842
28137,0.069577318,0.0354032,-49.11668909
28139,0.181603559,0.18144704,-0.086187344
28141,0.40768486,0.411099692,0.837615622
28143,0.283553875,0.295391887,4.174871997
28145,0.109930377,0.141218005,28.46131215
28147,0.195134643,0.274536719,40.69091741
28149,0.082805449,0.106290257,28.36142939
28151,0.237896991,0.233095294,-2.018393338
28153,0.242588909,0.195599022,-19.37017115
28155,0.392850128,0.30684259,-21.89321878
28157,0.41736227,0.444049734,6.394316163
28159,0.157563025,0.163398693,3.703703704
28161,0.239693193,0.240211386,0.216190247
28163,0.176903481,0.220539587,24.66661766
29001,0.117027501,0.118939064,1.633429806
29003,0.174469322,0.230693812,32.22600304
29005,0.179436569,0.376647834,109.905838
29007,0.156696831,0.115942029,-26.00869565
29009,0.226462096,0.367865531,62.44022185
29011,0.162022035,0.084324142,-47.95513956
29013,0.176813815,0.305418117,72.7343066
29015,0.105108262,0.158553988,50.84826383
29017,0.242326333,0.245821042,1.442150115
29019,0.192749023,0.181246637,-5.967545524
29021,0.122673388,0.111914408,-8.770426923
29023,0.232639293,0.163593447,-29.67935684
29025,0.53873505,0.441014333,-18.13891952
29027,0.090344438,0.08873705,-1.779177851
29029,0.205493527,0.199960008,-2.692794774
29031,0.130606274,0.127567292,-2.326827401
29033,0.108096422,0.112943302,4.483849108
29035,0.474008532,0.644433704,35.9540304
29037,0.090026108,0.097295194,8.074420013
29039,0.287542233,0.216044937,-24.86497191
29041,0.258031222,0.398459291,54.42289813
29043,0.101737162,0.130704975,28.47318766
29045,0.284697509,0.445699005,56.55177537
29047,0.14211674,0.129836406,-8.641018567
29049,0.096730509,0.097418412,0.711154408
29051,0.156918128,0.143275806,-8.693910778
29053,0.113966608,0.0565515,-50.37889498
29055,0.121021421,0.123803235,2.298613404
29057,0.257433389,0.262950302,2.143044965
29059,0.179716049,0.122100122,-32.05942206
29061,0.361663653,0.364387222,0.753066926
29063,0.156030582,0.079968013,-48.7485006
29065,0.320903665,0.259319287,-19.19092383
29067,0.073383723,0.149790294,104.1192331
29069,0.343685559,0.458175154,33.31230885
29071,0.206635966,0.194639625,-5.805543893
29073,0.331630961,0.271186441,-18.22644068
29075,0.586768373,0.452011451,-22.96594847
29077,0.155066156,0.142419958,-8.155356182
29079,0.487852473,0.396825397,-18.65873016
29081,0.337799797,0.232828871,-31.07489329
29083,0.089980654,0.23129944,157.0546329
29085,0.208073242,0.213356091,2.538937487
29087,0.206696982,0.446528243,116.0303639
29089,0.195618153,0.198767641,1.610017889
29091,0.2463661,0.249128052,1.121076233
29093,0.376364321,0.49275648,30.92539667
29095,0.145122836,0.154375537,6.375771491
29097,0.101610527,0.092206072,-9.255394055
29099,0.109319486,0.102948351,-5.827995685
29101,0.07489094,0.093194908,24.44083055
29103,0.242424242,0.253485425,4.562737643
29105,0.140311492,0.112908234,-19.53030175
29107,0.210748156,0.215106631,2.068096614
29109,0.18187487,0.156969443,-13.69371524
29111,0.195752178,0.198353665,1.328969553
29113,0.113068878,0.108723227,-3.843366071
29115,0.238341146,0.247116969,3.682042834
29117,0.198465202,0.198176774,-0.145329634
29119,0.218521918,0.351385778,60.80115957
29121,0.193748385,0.264148451,36.33582073
29123,0.163158753,0.163518927,0.220750552
29125,0.217580505,0.338066261,55.37525355
29127,0.243232913,0.209299892,-13.95083446
29129,0.530082163,0.273373428,-48.42810279
29131,0.242777373,0.320076818,31.83964151
29133,0.351691637,0.363980491,3.49421271
29135,0.190961171,0.187418005,-1.855438246
29137,0.23046785,0.231561885,0.474701864
29139,0.24572037,0.26139235,6.377973338
29141,0.392715134,0.447783472,14.0224638
29143,0.319437789,0.335382895,4.991615428
29145,0.102494021,0.103059139,0.551366392
29147,0.0427095,0.0444603,4.099235284
29149,0.362187613,0.27935562,-22.8699134
29151,0.360178649,0.367755222,2.103559871
29153,0.311300197,0.217698922,-30.0678495
29155,0.384721077,0.292363466,-24.00638188
29157,0.15786981,0.156241862,-1.031196292
29159,0.213619425,0.165562914,-22.49632082
29161,0.176948088,0.178459891,0.854376729
29163,0.214316331,0.108084738,-49.56766105
29165,0.110120031,0.101365392,-7.950087681
29167,0.096153846,0.063669935,-33.78326754
29169,0.112667593,0.09503716,-15.64818511
29171,0.40201005,0.413992962,2.980749327
29173,0.292226768,0.19554165,-33.08564724
29175,0.118694362,0.160192231,34.96195435
29177,0.128639424,0.0,-100.0
29179,0.152230172,0.313971743,106.2480377
29181,0.141512772,0.217691024,53.83136202
29183,0.112204266,0.112591,0.344669512
29185,0.619003405,0.322823631,-47.84784246
29186,0.16499835,0.111856823,-32.20730798
29187,0.182993778,0.210865603,15.23102335
29189,0.184127416,0.181323481,-1.522823238
29195,0.257113473,0.175039384,-31.92134897
29197,1.139471285,0.222667557,-80.45869517
29199,0.413736036,0.611246944,47.73838631
29201,0.281135789,0.258244454,-8.142447641
29203,0.475228704,0.363901019,-23.42612809
29205,0.320718409,0.495785821,54.58601884
29207,0.201025229,0.237424957,18.10704474
29209,0.186846039,0.158559016,-15.13921482
29211,0.450382825,0.630616428,40.01786747
29213,0.228041504,0.182651738,-19.90416872
29215,0.231544013,0.193408634,-16.47003456
29217,0.095315255,0.0486523,-48.95640751
29219,0.184195985,0.177436049,-3.669968949
29221,0.079700327,0.0402706,-49.4724549
29223,0.372800477,0.227152268,-39.0686757
29225,0.137434375,0.10508341,-23.53920925
29227,0.471698113,0.493096647,4.536489152
29229,0.268197179,0.273597811,2.013679891
29510,0.350984952,0.341695833,-2.646585916
30001,0.325909832,0.317662008,-2.530707327
30003,0.459629232,0.299154887,-34.91386832
30005,0.608550129,0.600871263,-1.261829653
30007,0.174550532,0.172771251,-1.01935038
30009,0.297324083,0.476281196,60.1892424
30011,0.88028169,0.849617672,-3.483432455
30013,0.134681784,0.122717455,-8.88340503
30015,0.516528926,0.345184674,-33.17224715
30017,0.170140366,0.169190424,-0.558328399
30019,1.135718342,0.576701269,-49.22145329
30021,0.332520505,0.216379963,-34.9273324
30023,0.323345549,0.220531481,-31.79696402
30025,0.341296928,0.323519896,-5.208670333
30027,0.611140213,0.796460177,30.32364096
30029,0.1534482,0.184250663,20.07352479
30031,0.23002355,0.172957183,-24.80892349
30033,0.797448166,0.764525994,-4.128440367
30035,0.294811321,0.365791206,24.0763772
30037,0.0,0.0,0.0
30039,0.972762646,0.607533414,-37.54556501
30041,0.0610314,0.121610118,99.25817828
30043,0.263829039,0.169923534,-35.59331634
30045,0.995520159,1.026167265,3.078501796
30047,0.276166805,0.269260543,-2.500757295
30049,0.140095265,0.194634088,38.92981195
30051,0.420698359,0.823723229,95.79901153
30053,0.458692218,0.416016641,-9.303749928
30055,0.585137507,0.575043128,-1.725129385
30057,0.392516028,0.376458778,-4.090852052
30059,1.065530101,1.08577633,1.900108578
30061,0.712250712,0.727272727,2.109090909
30063,0.163380895,0.17256851,5.623432503
30065,0.421407501,0.431406385,2.372735116
30067,0.257964659,0.248478072,-3.677475463
30069,2.016129032,2.008032129,-0.401606426
30071,0.477213076,0.485908649,1.822157434
30073,0.323153983,0.331785003,2.670869277
30075,1.150747986,0.570776256,-50.39954338
30077,0.282605624,0.292056075,3.344042056
30079,0.877963126,0.857632933,-2.315608919
30081,0.297346185,0.286560321,-3.627376063
30083,0.295799645,0.262973352,-11.09747546
30085,0.476508148,0.44567252,-6.471164988
30087,0.535848248,0.863464652,61.13977334
30089,0.702247191,0.872143729,24.19326705
30091,0.585137507,0.556173526,-4.949944383
30093,0.203642288,0.261119332,28.22451289
30095,0.326939843,0.3202733,-2.039073343
30097,0.278940028,0.275633958,-1.18522602
30099,0.330196467,0.332667997,0.748502994
30101,0.582411182,0.403144527,-30.78008466
30103,0.0,0.0,0.0
30105,0.402252615,0.398036354,-1.048162399
30107,0.469043152,0.473709143,0.994789199
30109,1.019367992,0.955109838,-6.303724928
30111,0.106879,0.114178423,6.829614077
31001,0.224315837,0.157942951,-29.58903244
31003,0.755287009,0.786658276,4.153555695
31005,2.136752137,2.127659574,-0.425531915
31007,0.0,0.0,0.0
31009,0.0,0.0,0.0
31011,0.73964497,0.746547219,0.933184024
31013,0.354139,0.357398142,0.920300214
31015,1.443695861,1.01010101,-30.03367003
31017,0.968366688,1.00536193,3.820375335
31019,0.149435348,0.202502936,35.51207207
31021,0.294985251,0.305483428,3.558881931
31023,0.24230676,0.249843848,3.110555903
31025,0.198137507,0.234429945,18.316793
31027,0.457142857,0.465386853,1.803374055
31029,0.75263422,1.011633789,34.41240937
31031,0.523560209,0.343112026,-34.46560302
31033,0.300360433,0.298032982,-0.774885754
31035,0.929656027,0.650512278,-30.02656259
31037,0.378143316,0.469087156,24.05009851
31039,0.328911304,0.444395067,35.1109136
31041,0.550155877,0.553658762,0.636707576
31043,0.240119099,0.29410323,22.48223126
31045,0.217367677,0.224416517,3.242818671
31047,0.164996081,0.167904966,1.763002141
31049,0.510204082,1.070663812,109.8501071
31051,0.333611343,0.174094708,-47.81511142
31053,0.189552926,0.218776492,15.41710129
31055,0.169699004,0.163700274,-3.534923379
31057,0.0,0.0,0.0
31059,0.686577412,0.531914894,-22.52659575
31061,0.624219725,0.664010624,6.374501992
31063,1.473839352,1.509433962,2.41509434
31065,0.813504169,0.838398659,3.060155104
31067,0.136948781,0.277662085,102.7488546
31069,0.484966052,0.523286238,7.901622187
31071,0.994530085,0.499750125,-49.75012494
31073,0.502260171,0.494315373,-1.581809194
31075,1.577287066,1.506024096,-4.518072289
31077,0.788954635,0.831600832,5.405405405
31079,0.167928932,0.178774582,6.45847554
31081,0.220361393,0.109051254,-50.51254089
31083,0.290613194,0.288850376,-0.606585789
31085,2.100840336,1.122334456,-46.57687991
31087,0.699056274,0.70323488,0.597749648
31089,0.766136755,0.586223742,-23.48314607
31091,1.34589502,1.447178003,7.525325615
31093,0.476568705,0.311575012,-34.62117672
31095,0.264900662,0.278629145,5.18250209
31097,0.383435583,0.192012289,-49.92319508
31099,0.458295142,0.304460344,-33.56675293
31101,0.364121859,0.370096225,1.640759931
31103,1.219512195,1.257861635,3.144654088
31105,0.262674022,0.271444083,3.338762215
31107,0.933053417,0.705799318,-24.35595812
31109,0.155149409,0.144905135,-6.602844005
31111,0.194255585,0.25370694,30.60470848
31113,1.283697047,0.0,-100.0
31115,0.0,0.0,0.0
31117,0.0,0.0,0.0
31119,0.228480037,0.257621297,12.75440103
31121,0.51579626,0.127404765,-75.2994012
31123,0.601805416,0.613246116,1.90106296
31125,0.536049317,0.838691641,56.45792564
31127,0.552715213,0.572983813,3.667096405
31129,0.449741399,0.234301781,-47.90299906
31131,0.254048904,0.25025025,-1.495245245
31133,0.716589036,0.368867577,-48.52452969
31135,0.33932813,0.688231246,102.8217481
31137,0.328119873,0.326655052,-0.446428571
31139,0.695216908,0.558971492,-19.59754053
31141,0.245987332,0.151763492,-38.30434651
31143,0.561797753,0.576701269,2.652825836
31145,0.09051412,0.09273857,2.457572104
31147,0.119889701,0.250062516,108.5771443
31149,0.675675676,0.708215297,4.815864023
31151,0.48828125,0.279818118,-42.69324939
31153,0.079953258,0.084114665,5.204799798
31155,0.287880242,0.285782329,-0.728744939
31157,0.189404189,0.136787678,-27.78001415
31159,0.299347423,0.292654375,-2.235879426
31161,1.305970149,1.33613285,2.309601069
31163,0.644953241,0.661157025,2.512396694
31165,0.0,0.0,0.0
31167,0.16194332,0.167028562,3.140136963
31169,0.773993808,0.784467543,1.353206511
31171,1.432664756,1.385041551,-3.324099723
31173,0.289687138,0.0,-100.0
31175,0.709555345,0.717531691,1.124132983
31177,0.098648515,0.097238429,-1.429404901
31179,0.317359568,0.211573046,-33.33333333
31181,0.266169816,0.558347292,109.7710776
31183,0.0,0.0,0.0
31185,0.217596286,0.29067655,33.58525301
32001,0.081241368,0.083277815,2.506662225
32003,0.123059962,0.093196904,-24.26707883
32005,0.085135365,0.125138173,46.98729848
32007,0.202065105,0.210393436,4.121607406
32009,1.297016861,1.207729469,-6.884057971
32011,0.505816894,0.515463918,1.907216495
32013,0.2399952,0.237065134,-1.220885438
32015,0.342055755,0.346921075,1.422376409
32017,0.758869285,0.579374276,-23.65295481
32019,0.097278157,0.075680176,-22.20229311
32021,0.215563699,0.227479527,5.527752502
32023,0.136357438,0.161294039,18.28767176
32027,0.15117158,0.151377536,0.136239782
32029,0.0,0.0,0.0
32031,0.136588215,0.123776327,-9.379936238
32033,0.296120817,0.307881773,3.971674877
32510,0.182805331,0.184219737,0.773722897
33001,0.298680826,0.165000165,-44.75702809
33003,0.356633381,0.316462373,-11.26395072
33005,0.273174285,0.171737321,-37.1326913
33007,0.307682841,0.37590452,22.17272813
33009,0.370511755,0.324708043,-12.36228324
33011,0.171714834,0.166781942,-2.872722984
33013,0.143145381,0.141764495,-0.964673638
33015,0.148667232,0.15793526,6.234075609
33017,0.161321546,0.141431602,-12.32937849
33019,0.16092324,0.162654522,1.07584348
34001,0.330780387,0.265849426,-19.62962858
34003,0.282203771,0.271650606,-3.739554718
34005,0.166486861,0.153900371,-7.56005014
34007,0.327370513,0.287817113,-12.08215123
34009,0.362465177,0.457836457,26.31184595
34011,0.260966978,0.201411178,-22.8212017
34013,0.462272705,0.450318208,-2.586027018
34015,0.155384058,0.137125775,-11.75042195
34017,0.377725599,0.402103174,6.453779141
34019,0.172731912,0.167918056,-2.786894541
34021,0.277022605,0.315795108,13.99615148
34023,0.262968313,0.252385159,-4.024497861
34025,0.239775024,0.268035776,11.78636188
34027,0.199729256,0.196454202,-1.63974665
34029,0.179569792,0.18551499,3.310800397
34031,0.465833584,0.475291678,2.030358991
34033,0.212497913,0.253332911,19.21665845
34035,0.195960159,0.215328391,9.883760052
34037,0.188977228,0.189755988,0.412091774
34039,0.308516534,0.272675751,-11.61713529
34041,0.267977601,0.224624456,-16.1778987
35001,0.106075275,0.115454981,8.842500642
35003,0.806885422,0.566251416,-29.82257456
35005,0.106598444,0.091783819,-13.89759985
35006,0.109210047,0.111127574,1.755815676
35007,0.29387995,0.244658294,-16.74889904
35009,0.06035,0.099665125,65.14511242
35011,0.501002004,1.086366105,116.8386746
35013,0.126843935,0.098188653,-22.59097516
35015,0.111035032,0.087023113,-21.62553374
35017,0.170601883,0.178361217,4.548211037
35019,0.216169477,0.0,-100.0
35021,1.394700139,1.445086705,3.612716763
35023,0.413137781,0.461893764,11.80138568
35025,0.107708878,0.12884753,19.6257286
35027,0.147058824,0.155488753,5.732352027
35028,0.110029158,0.165271045,50.20658881
35029,0.159432421,0.082345191,-48.35103755
35031,0.179811336,0.164478193,-8.527350826
35033,0.209205021,0.219925225,5.124257752
35035,0.091698252,0.138070692,50.57069219
35037,0.221141088,0.238635008,7.910750507
35039,0.149123897,0.076612697,-48.62480208
35041,0.0489836,0.0524054,6.985640918
35043,0.096870343,0.085577362,-11.65783099
35045,0.077131332,0.070437968,-8.677879348
35047,0.136369835,0.107311489,-21.30848476
35049,0.158138639,0.189262081,19.68111103
35051,0.16636167,0.179629962,7.975570325
35053,0.168880883,0.0591051,-65.00187166
35055,0.182542822,0.334784064,83.40029015
35057,0.3047294,0.129651238,-57.45364968
35059,0.226911731,0.240789791,6.116060679
35061,0.117044243,0.105765544,-9.636269355
36001,0.29524072,0.326776239,10.68129071
36003,0.245886523,0.29717682,20.85933631
36005,0.795917479,0.882247225,10.84657001
36007,0.175483457,0.21557255,22.84494174
36009,0.275589072,0.244338422,-11.33958247
36011,0.175682968,0.141466363,-19.47633562
36013,0.21606318,0.231413629,7.104611196
36015,0.146095322,0.174337517,19.33134857
36017,0.239120038,0.165552635,-30.76588788
36019,0.256940451,0.246995912,-3.870367136
36021,0.30381528,0.327815112,7.899481535
36023,0.16203188,0.14603413,-9.873211082
36025,0.273218301,0.264171712,-3.31112146
36027,0.288241426,0.336086527,16.59896777
36029,0.268387243,0.336902404,25.52847193
36031,0.534772976,0.499815857,-6.536814757
36033,0.232765644,0.254209116,9.212473194
36035,0.181415769,0.242103695,33.45239869
36037,0.116855583,0.18912367,61.84393122
36039,0.286550545,0.273592053,-4.522236119
36041,1.035625518,0.876040298,-15.40954884
36043,0.186384605,0.160053778,-14.12714672
36045,0.2122133,0.298026016,40.43701133
36047,0.831284246,0.941204342,13.22292542
36049,0.111078199,0.112587255,1.358552878
36051,0.185005319,0.202485904,9.448693187
36053,0.192070243,0.154085363,-19.77655621
36055,0.247504552,0.254239783,2.721255336
36057,0.280527391,0.223277717,-20.40787329
36059,0.413363285,0.409998997,-0.81388179
36061,0.827153982,0.793543838,-4.063347923
36063,0.148321877,0.160530317,8.231044439
36065,0.234700714,0.306996493,30.80339135
36067,0.267148246,0.25930331,-2.936547837
36069,0.165748909,0.173379811,4.603893036
36071,0.323234698,0.284274114,-12.05334208
36073,0.234527076,0.193742129,-17.39029352
36075,0.18856323,0.17660861,-6.339846888
36077,0.290453753,0.298294748,2.699567473
36079,0.330465957,0.272432825,-17.56100156
36081,0.623338593,0.689291032,10.58051596
36083,0.231764227,0.237892523,2.644194001
36085,0.449567821,0.506930494,12.75951484
36087,0.294393233,0.33957935,15.3488978
36089,0.240393176,0.272754548,13.46185124
36091,0.131132122,0.123044472,-6.167558689
36093,0.258164451,0.296827814,14.97625378
36095,0.122571551,0.063586939,-48.12259562
36097,0.0543508,0.111123458,104.4560507
36099,0.254827567,0.201259308,-21.02137502
36101,0.201702368,0.237529691,17.76247031
36103,0.347982833,0.328574469,-5.577391293
36105,0.414996952,0.398036354,-4.086921189
36107,0.216228967,0.205010456,-5.18825551
36109,0.196103425,0.200839701,2.415193045
36111,0.25751167,0.261771357,1.65417219
36113,0.380314901,0.418481378,10.03549342
36115,0.158559016,0.161796589,2.041872957
36117,0.117946024,0.164972944,39.87156106
36119,0.48763017,0.495603942,1.635208987
36121,0.262818369,0.197828829,-24.72792916
36123,0.39291187,0.399648309,1.714491248
37001,0.157009493,0.182017888,15.92795125
37003,0.107994276,0.080493695,-25.46485109
37005,0.181405896,0.274097762,51.09639105
37007,0.22626994,0.079621004,-64.81149727
37009,0.148104265,0.149510354,0.949390745
37011,0.282039711,0.228571429,-18.95771429
37013,0.230786984,0.190029771,-17.66010008
37015,0.431447747,0.205666101,-52.33116813
37017,0.229095074,0.177535803,-22.50562197
37019,0.16328456,0.174115375,6.633092298
37021,0.194839651,0.219320576,12.56465249
37023,0.176815118,0.180176122,1.900858089
37025,0.154501512,0.153790438,-0.460237376
37027,0.169808117,0.134495702,-20.79548094
37029,0.099770528,0.0,-100.0
37031,0.222466111,0.20332583,-8.60368407
37033,0.127779198,0.131914519,3.236302876
37035,0.174688311,0.223432303,27.90340821
37037,0.187035334,0.186182401,-0.456027536
37039,0.1839791,0.179320733,-2.532008751
37041,0.269887322,0.140449438,-47.95997191
37043,0.187090739,0.092429984,-50.5961734
37045,0.215528301,0.175073634,-18.77000229
37047,0.207997504,0.284015266,36.54743943
37049,0.152565484,0.155555772,1.960002722
37051,0.151113556,0.149907957,-0.797810145
37053,0.334672021,0.389650873,16.4276808
37055,0.526654573,0.475391499,-9.733718618
37057,0.165672631,0.194524145,17.41477411
37059,0.096730509,0.119124199,23.15059681
37061,0.236183278,0.235061032,-0.475159086
37063,0.180582994,0.169331466,-6.230668534
37065,0.178383489,0.206406095,15.70919258
37067,0.194456578,0.220659071,13.47472674
37069,0.164031232,0.123726009,-24.57167602
37071,0.154625974,0.147531385,-4.588226073
37073,0.249107365,0.258776848,3.881652721
37075,0.22688599,0.11698643,-48.43823117
37077,0.121709497,0.118999048,-2.226982184
37079,0.139282232,0.236473704,69.7802371
37081,0.207979549,0.227971096,9.612265377
37083,0.388012269,0.3855719,-0.62894121
37085,0.159377254,0.152789555,-4.133399757
37087,0.187265918,0.165595814,-11.57183546
37089,0.204816922,0.193392992,-5.577629705
37091,0.284090909,0.290504648,2.257636122
37093,0.121239063,0.112977329,-6.814415907
37095,0.172413793,0.182615047,5.916727538
37097,0.192428258,0.173883811,-9.637070832
37099,0.173809406,0.165609918,-4.717516798
37101,0.191266649,0.177922907,-6.976512591
37103,0.198826921,0.207792208,4.509090909
37105,0.221888441,0.251062833,13.14822492
37107,0.28599788,0.243766541,-14.76631187
37109,0.191644308,0.185013876,-3.459759482
37111,0.24412437,0.200048901,-18.05451434
37113,0.236029976,0.291468711,23.48800606
37115,0.143864192,0.18661939,29.71913782
37117,0.165439656,0.216628396,30.94103375
37119,0.211652978,0.20430613,-3.471176283
37121,0.065142336,0.066365808,1.878152376
37123,0.144310556,0.14578322,1.020482542
37125,0.179225522,0.199178128,11.13268146
37127,0.219323439,0.265934814,21.25234529
37129,0.194130465,0.219500614,13.06860738
37131,0.228070976,0.099176832,-56.51492611
37133,0.118910563,0.104058814,-12.48984835
37135,0.148189861,0.133125004,-10.1659158
37137,0.301818456,0.312524416,3.547152121
37139,0.198624525,0.176700745,-11.03780134
