FIPS,FFRPTH11,FFRPTH16,PCH_FFRPTH_11_16
27023,0.649878148,0.581588568,-10.50805916
27025,0.465150895,0.494505495,6.310769231
27027,0.484148316,0.572719463,18.29421762
27029,0.344076156,0.225708159,-34.40168529
27031,1.152073733,0.94144229,-18.28280926
27033,0.683001793,0.438750439,-35.76145139
27035,0.62249605,0.61156325,-1.756284204
27037,0.637134488,0.637246329,0.0175538
27039,0.346568967,0.292013433,-15.74160983
27041,0.774015204,0.645629893,-16.58692369
27043,0.484060577,0.577408878,19.28442543
27045,0.528160561,0.62144462,17.6620645
27047,0.772399588,0.723612801,-6.31626265
27049,0.672407436,0.648788927,-3.5125293
27051,0.333778371,0.168605631,-49.48575282
27053,0.773007667,0.801114284,3.636007623
27055,0.211886852,0.160264971,-24.36294674
27057,0.487495734,0.386119021,-20.79540518
27059,0.392772977,0.438551233,11.65514395
27061,0.310435053,0.354382157,14.15661793
27063,0.588581519,0.402333535,-31.64353249
27065,0.308280412,0.251857449,-18.3024808
27067,0.687236362,0.727323917,5.833153997
27069,0.440528634,0.231588698,-47.42936545
27071,0.529180526,0.634014899,19.81070127
27073,0.415570024,0.296603886,-28.62721835
27075,0.649290418,0.665652339,2.51996957
27077,0.747943156,0.52687039,-29.55742887
27079,0.323974082,0.180414231,-44.31214068
27081,0.516528926,0.0,-100.0
27083,0.813323005,1.005374889,23.61323633
27085,0.632667657,0.699339823,10.53826058
27087,0.365363537,0.546050237,49.45394976
27089,0.317191795,0.213424394,-32.71440259
27091,0.824562254,0.754147813,-8.539614941
27093,0.474240138,0.432919174,-8.713088721
27095,0.387011881,0.507534942,31.14195362
27097,0.511278195,0.668286756,30.70902723
27099,0.508001016,0.533957131,5.109461212
27101,0.23174971,0.240963855,3.975903614
27103,0.546083369,0.534822914,-2.062039458
27105,0.601573346,0.408793605,-32.04592464
27107,0.29359953,0.152951973,-47.90455797
27109,0.610345703,0.691982792,13.37554913
27111,0.453918539,0.534657905,17.78719289
27113,0.497724687,0.350852572,-29.50870616
27115,0.337632521,0.484814905,43.59247844
27117,0.944584383,0.870227347,-7.871931542
27119,0.53911775,0.568990043,5.540958916
27121,0.274926686,0.456162759,65.92160083
27123,0.680400021,0.711111766,4.513777815
27125,0.489715965,0.500500501,2.202202202
27127,0.624102852,0.656340247,5.165397742
27129,0.259352914,0.274348422,5.781893004
27131,0.527483439,0.503140818,-4.614859605
27133,0.833420148,0.637416339,-23.51800701
27135,0.515663272,0.514171862,-0.289221672
27137,0.514043878,0.604945555,17.68364148
27139,0.45258767,0.508930688,12.44908369
27141,0.537791023,0.482646188,-10.25395234
27143,0.3958567,0.202812331,-48.76622499
27145,0.740084845,0.696169789,-5.933786771
27147,0.601651808,0.70838896,17.74068506
27149,0.72068362,0.512978352,-28.82058949
27151,0.723140496,0.741211351,2.498941127
27153,0.401751637,0.245861334,-38.8026553
27155,0.573230152,0.30102348,-47.48645394
27157,0.370267518,0.512892246,38.51937334
27159,0.732654407,0.810850656,10.67300605
27161,0.573424386,0.584236244,1.885489696
27163,0.497098189,0.541553349,8.942933322
27165,0.537441777,0.549903767,2.318760884
27167,0.152091255,0.157604413,3.624901497
27169,0.642598434,0.6486869,0.947476018
27171,0.45949329,0.528752823,15.07302389
27173,0.583600817,0.606550748,3.932470683
28001,0.70959183,0.986005089,38.95383892
28003,0.751294642,0.644468314,-14.21896578
28005,0.152288129,0.241351569,58.48350764
28007,0.515756357,0.484757083,-6.010449208
28009,0.0,0.0,0.0
28011,0.503047878,0.643500644,27.92035733
28013,0.335435395,0.274668681,-18.11577285
28015,0.191717791,0.0,-100.0
28017,0.514432695,0.348149008,-32.32370121
28019,0.473765249,0.481000481,1.527176527
28021,0.408956139,0.657246139,60.71311206
28023,0.299472928,0.31454454,5.032712632
28025,0.48828125,0.504032258,3.225806452
28027,0.541669891,0.629722922,16.25584743
28029,0.375631744,0.594301696,58.21391683
28031,0.615984806,0.573274964,-6.933586964
28033,0.646432122,0.797516306,23.37201073
28035,0.936700177,1.018020281,8.681551078
28037,0.375704446,0.51786639,37.83877093
28039,0.393959291,0.506008855,28.4419144
28041,0.209394849,0.222518914,6.267616081
28043,1.018141429,1.036806636,1.833262642
28045,0.559196546,0.62169057,11.17568118
28047,0.759448588,0.838930315,10.46571523
28049,0.77402189,0.967669901,25.01841519
28051,0.262109457,0.389755011,48.69933185
28053,0.429368828,0.349080754,-18.69909239
28055,0.0,0.0,0.0
28057,0.472752278,0.598213904,26.53855566
28059,0.557397668,0.67114094,20.40612631
28061,0.237388724,0.180820927,-23.8291845
28063,0.2634005,0.0,-100.0
28065,0.493056126,0.436147941,-11.54192836
28067,0.780525161,0.806676347,3.350460331
28069,0.194024059,0.200924252,3.556359253
28071,0.785968396,0.953645356,21.33380442
28073,0.977175961,0.979911808,0.279974802
28075,0.756579763,0.893458331,18.09175641
28077,0.471549827,0.390533469,-17.18086907
28079,0.430015051,0.483792937,12.50604741
28081,0.928460898,0.896057348,-3.49002849
28083,0.592823713,0.672789047,13.48888924
28085,0.803235893,0.813858854,1.322520637
28087,0.637680187,0.79044736,23.95670685
28089,0.908415228,1.068592058,17.63255661
28091,0.712357528,0.67694023,-4.971843059
28093,0.2993849,0.391280045,30.69464912
28095,0.43703906,0.556978946,27.44374513
28097,0.650074294,0.584852325,-10.03300238
28099,0.672721157,0.645402357,-4.06093957
28101,0.700345504,0.748187982,6.831268023
28103,0.442830573,0.549752611,24.14513469
28105,0.670564322,0.786623369,17.30766807
28107,0.580181016,0.673302108,16.05035129
28109,0.649444364,0.635531668,-2.14224611
28111,0.164609053,0.165617754,0.612785691
28113,0.791491467,0.908907291,14.83475561
28115,0.470208907,0.508954417,8.240062892
28117,0.512759831,0.630070095,22.87820866
28119,0.496709301,0.675310643,35.95691518
28121,0.867170319,0.973033083,12.20783987
28123,0.670335874,0.669532737,-0.119811121
28125,1.025851457,1.102779003,7.498897221
28127,0.511098131,0.778354337,52.29058562
28129,0.302462041,0.313067435,3.506355269
28131,0.558971492,0.724193638,29.55824188
28133,0.350692618,0.568418659,62.0845807
28135,0.457008553,0.417159146,-8.719619392
28137,0.487041225,0.778871345,59.91897715
28139,0.408608009,0.4536176,11.0153474
28141,0.40768486,0.616649538,51.25642343
28143,0.850661626,0.984639622,15.74985777
28145,0.586295346,0.600176523,2.36760812
28147,0.455314167,0.411805079,-9.555838808
28149,0.745249037,0.765289854,2.689143513
28151,0.614567226,0.805238287,31.025257
28153,0.582213381,0.586797066,0.787286064
28155,0.392850128,0.511404316,30.1779687
28157,0.41736227,0.222024867,-46.80284192
28159,0.577731092,0.708061002,22.55892256
28161,0.319590924,0.480422772,50.32428537
28163,0.353806963,0.441079174,24.66661766
29001,0.741174176,0.872219799,17.68081346
29003,0.581564408,0.115346906,-80.16609954
29005,0.358873138,0.376647834,4.952919021
29007,0.470090492,0.502415459,6.876328502
29009,0.339693144,0.424460228,24.95401681
29011,0.486066105,0.505944852,4.089720887
29013,0.530441445,0.671919858,26.67182484
29015,0.157662392,0.264256646,67.60918204
29017,0.242326333,0.081940347,-66.18594996
29019,0.734855649,0.838265696,14.07215789
29021,0.791800957,0.839358059,6.006194068
29023,0.674653949,0.794596742,17.77841711
29025,0.21549402,0.220507166,2.326350606
29027,0.4743083,0.465869512,-1.779177851
29029,0.684978423,0.488791131,-28.64138284
29031,0.809758901,0.829187396,2.399293853
29033,0.432385688,0.564716512,30.60481139
29035,0.474008532,0.483325278,1.965522797
29037,0.460133439,0.6032302,31.09897036
29039,0.646970024,0.720149791,11.31115272
29041,0.258031222,0.132819764,-48.52570062
29043,0.534120101,0.534702171,0.108977395
29045,0.427046263,0.29713267,-30.42143317
29047,0.661731071,0.695253013,5.065795491
29049,0.193461018,0.340964442,76.24452021
29051,0.758437619,0.846629762,11.62813416
29053,0.911732862,0.735169372,-19.36570435
29055,0.484085683,0.371409706,-23.27603995
29057,0.514866778,0.525900605,2.143044965
29059,0.599053495,0.549450549,-8.28021978
29061,0.602772755,0.121462407,-79.84938662
29063,0.390076455,0.319872051,-17.99760096
29065,0.385084398,0.453808752,17.84656942
29067,0.366918617,0.299580587,-18.35230677
29069,0.531150409,0.490901951,-7.57760101
29071,0.57070886,0.613114818,7.430401233
29073,0.530609538,0.610169492,14.9940678
29075,1.026844653,0.301340967,-70.65369466
29077,0.908759795,0.903150955,-0.617197262
29079,0.292711484,0.297619048,1.676587302
29081,0.45039973,0.465657742,3.38766007
29083,0.719845233,0.740158209,2.821853171
29085,0.208073242,0.106678046,-48.73053126
29087,1.033484911,0.446528243,-56.79392722
29089,0.195618153,0.397535281,103.2200358
29091,0.66518847,0.67264574,1.121076233
29093,0.09409108,0.098551296,4.740317335
29095,0.734499252,0.709838916,-3.357435216
29097,0.897559654,0.796325169,-11.27885868
29099,0.523822538,0.586358001,11.93829171
29101,0.52423658,0.577808429,10.21902135
29103,0.0,0.0,0.0
29105,0.701557458,0.649222345,-7.459847009
29107,0.51181695,0.553131338,8.072102297
29109,0.389731864,0.549393051,40.96693177
29111,0.0,0.297530497,
29113,0.358051446,0.308049143,-13.96511701
29115,0.476682291,0.57660626,20.96238331
29117,0.330775337,0.264235698,-20.11626371
29119,0.218521918,0.439232222,101.0014495
29121,0.645827951,0.46225979,-28.42369412
29123,0.48947626,0.654075709,33.6276674
29125,0.108790252,0.225377507,107.1670047
29127,0.660203621,0.802316252,21.5255759
29129,0.265041081,0.0,-100.0
29131,0.647406328,0.52012483,-19.66021845
29133,0.562706619,0.436776589,-22.37934047
29135,0.50922979,0.374836009,-26.39157868
29137,0.23046785,0.347342827,50.7120528
29139,0.40953395,0.435653917,6.377973338
29141,0.441804526,0.447783472,1.353301159
29143,0.479156684,0.614868642,28.32308552
29145,0.54663478,0.446589601,-18.30201481
29147,0.640642351,0.53352303,-16.72061177
29149,0.452734516,0.4655927,2.840115467
29151,0.144071459,0.294204178,104.2071197
29153,0.103766732,0.108849461,4.898225754
29155,0.274800769,0.409308853,48.94749152
29157,0.73672578,0.572886829,-22.23879709
29159,0.688329259,0.662251656,-3.788536195
29161,0.68567384,0.758454537,10.6144777
29163,0.375053579,0.486381323,29.68315731
29165,0.649708182,0.638601969,-1.709415659
29167,0.576923077,0.445689545,-22.74714547
29169,0.43189244,0.418163502,-3.178786384
29171,0.603015075,0.206996481,-65.67308356
29173,0.097408923,0.0,-100.0
29175,0.514342235,0.52062475,1.221465759
29177,0.300158655,0.352097179,17.3036901
29179,0.304460344,0.156985871,-48.43799058
29181,0.424538315,0.580509397,36.73898846
29183,0.708802562,0.731841503,3.250403185
29185,0.103167234,0.107607877,4.304315076
29186,0.4399956,0.33557047,-23.73322148
29187,0.625228742,0.722967783,15.63252517
29189,0.811561601,0.838495877,3.3188209
29195,0.599931436,0.568877998,-5.176164637
29197,0.455788514,0.0,-100.0
29199,0.0,0.203748981,
29201,0.383366984,0.568137799,48.19685114
29203,0.0,0.12130034,
29205,0.160359205,0.16526194,3.057345893
29207,0.469058867,0.542685615,15.69669689
29209,0.404833084,0.475677047,17.49954872
29211,0.300255217,0.315308214,5.013400599
29213,0.912166014,1.114175601,22.1461427
29215,0.385906688,0.386817268,0.235958533
29217,0.667206786,0.535175635,-19.78864038
29219,0.429790631,0.443590123,3.210747555
29221,0.23910098,0.322164948,34.74012028
29223,0.521920668,0.378587113,-27.46270917
29225,0.412303125,0.551687902,33.80638382
29227,0.471698113,0.493096647,4.536489152
29229,0.37547605,0.49247606,31.16044557
29510,0.924469292,0.903737578,-2.242553055
30001,0.543183053,0.952986023,75.44472681
30003,0.459629232,0.149577444,-67.45693416
30005,0.608550129,0.300435632,-50.63091483
30007,0.174550532,0.345542502,97.96129924
30009,0.594648167,0.857306154,44.17031816
30011,0.0,0.0,0.0
30013,0.844822098,0.846750442,0.228254467
30015,0.172176309,0.172592337,0.241629272
30017,0.765631646,0.761356907,-0.558328399
30019,1.135718342,1.153402537,1.557093426
30021,0.554200842,0.324569945,-41.43459916
30023,0.323345549,0.330797221,2.304553975
30025,0.682593857,0.647039793,-5.208670333
30027,0.611140213,0.530973451,-13.11757269
30029,0.756280416,0.685821911,-9.316452294
30031,1.007722219,0.932047044,-7.509527267
30033,0.0,0.0,0.0
30035,0.515919811,0.512107689,-0.738898237
30037,0.0,0.0,0.0
30039,1.297016861,0.303766707,-76.57958688
30041,0.854440037,0.668855649,-21.72000139
30043,0.351772052,0.339847069,-3.389974511
30045,0.0,0.0,0.0
30047,0.655896161,0.63949379,-2.500757295
30049,0.731608605,0.61384597,-16.09639835
30051,0.0,0.0,0.0
30053,0.560623821,0.416016641,-25.79397721
30055,1.755412522,0.575043128,-67.2417098
30057,0.392516028,0.125486259,-68.03028402
30059,1.065530101,0.542888165,-49.04994571
30061,0.474833808,0.242424242,-48.94545455
30063,0.717060596,0.750673017,4.68752867
30065,0.421407501,0.215703192,-48.81363244
30067,0.902876306,0.869673251,-3.677475463
30069,2.016129032,0.0,-100.0
30071,0.238606538,0.728862974,205.4664723
30073,0.484730974,0.165892502,-65.77637691
30075,1.726121979,0.570776256,-66.93302892
30077,0.282605624,0.58411215,106.6880841
30079,0.0,0.0,0.0
30081,0.495576975,0.477600535,-3.627376063
30083,0.887398935,0.964235624,8.65864111
30085,0.381206519,0.623941528,63.67546127
30087,0.428678598,0.539665407,25.89044792
30089,0.351123596,0.610500611,73.87057387
30091,0.877706261,0.556173526,-36.63329626
30093,0.989119683,0.986450808,-0.269823309
30095,0.217959895,0.427031067,95.92185332
30097,0.278940028,0.0,-100.0
30099,0.0,0.0,0.0
30101,0.388274122,0.403144527,3.829873009
30103,0.0,0.0,0.0
30105,1.340842049,1.459466631,8.847021361
30107,0.0,0.473709143,
30109,1.019367992,0.955109838,-6.303724928
30111,0.781552685,0.704100274,-9.910069041
31001,0.897263347,1.137189247,26.73974161
31003,0.453172205,0.786658276,73.58925949
31005,0.0,0.0,0.0
31007,0.0,0.0,0.0
31009,0.0,0.0,0.0
31011,0.184911243,0.186636805,0.933184024
31013,0.354139,0.625446748,76.61052538
31015,0.0,0.0,0.0
31017,0.0,0.0,0.0
31019,0.832568367,0.870762626,4.587522288
31021,0.294985251,0.152741714,-48.22055904
31023,0.24230676,0.124921924,-48.44472205
31025,0.435902516,0.429788232,-1.402672501
31027,0.114285714,0.232693426,103.6067481
31029,0.250878073,0.252908447,0.809307031
31031,0.698080279,0.686224052,-1.698404529
31033,0.901081298,0.695410292,-22.82491114
31035,0.0,0.16262807,
31037,0.283607487,0.187634863,-33.83994746
31039,0.657822607,0.666592601,1.333185202
31041,0.183385292,0.461382301,151.5917689
31043,0.672333477,0.686240871,2.068526053
31045,0.760786871,0.78545781,3.242818671
31047,0.783731386,0.58766738,-25.01673527
31049,0.0,0.535331906,
31051,0.0,0.0,0.0
31053,0.812369682,0.820411847,0.989963628
31055,0.724557543,0.760936438,5.020842671
31057,0.506072874,0.550964187,8.870523416
31059,0.343288706,0.354609929,3.29787234
31061,0.312109863,0.0,-100.0
31063,0.0,0.0,0.0
31065,0.406752085,0.419199329,3.060155104
31067,0.547795125,0.55532417,1.374427322
31069,0.484966052,0.0,-100.0
31071,0.497265042,0.0,-100.0
31073,0.502260171,0.494315373,-1.581809194
31075,0.0,0.0,0.0
31077,0.0,0.0,0.0
31079,0.67171573,0.76385503,13.71700796
31081,0.330542089,0.436205016,31.96655762
31083,0.581226388,0.866551127,49.09012132
31085,0.0,0.0,0.0
31087,0.0,0.0,0.0
31089,0.478835472,0.488519785,2.02247191
31091,1.34589502,1.447178003,7.525325615
31093,0.158856235,0.155787506,-1.931765072
31095,0.529801325,0.696572862,31.47812761
31097,0.383435583,0.192012289,-49.92319508
31099,0.458295142,0.608920688,32.86649414
31101,1.092365578,0.986923267,-9.652657839
31103,0.0,0.0,0.0
31105,0.525348043,0.542888165,3.338762215
31107,0.116631677,0.352899659,202.5761675
31109,0.892971042,0.962814122,7.821427191
31111,0.721520744,0.732931161,1.581439928
31113,0.0,0.0,0.0
31115,0.0,0.0,0.0
31117,0.0,0.0,0.0
31119,0.913920146,0.858737656,-6.037999141
31121,0.644745326,0.50961906,-20.95808383
31123,0.802407222,0.817661488,1.90106296
31125,0.268024658,0.559127761,108.6105675
31127,0.690894017,0.572983813,-17.06632288
31129,0.224870699,0.468603561,108.3880037
31131,0.508097809,0.500500501,-1.495245245
31133,0.716589036,0.368867577,-48.52452969
31135,0.0,0.344115623,
31137,0.874986328,0.979965157,11.99776786
31139,0.278086763,0.419228619,50.75461152
31141,0.676465162,0.698112062,3.200002207
31143,0.374531835,0.384467512,2.652825836
31145,0.905141202,1.02012427,12.70332932
31147,0.599448507,0.625156289,4.288572143
31149,0.0,0.0,0.0
31151,0.348772321,0.349772648,0.286813571
31153,0.578123559,0.633663811,9.606986457
31155,0.383840322,0.381043106,-0.728744939
31157,0.947020943,0.793368533,-16.22481641
31159,0.538825361,0.58530875,8.626800637
31161,0.746268657,0.763504486,2.309601069
31163,0.0,0.330578512,
31165,0.0,0.0,0.0
31167,0.16194332,0.167028562,3.140136963
31169,0.193498452,0.392233771,102.706413
31171,0.0,0.0,0.0
31173,0.434530707,0.420168067,-3.305322129
31175,0.709555345,0.478354461,-32.58391135
31177,0.591891092,0.486192143,-17.85783742
31179,0.952078705,0.952078705,0.0
31181,0.266169816,0.0,-100.0
31183,0.0,0.0,0.0
31185,0.942917241,0.872029649,-7.517901763
32001,0.487448209,0.707861426,45.21777149
32003,0.806500414,0.865664777,7.335937104
32005,0.617231398,0.646547229,4.749569028
32007,0.707227869,0.765067039,8.178293409
32009,0.0,0.0,0.0
32011,1.011633789,1.030927835,1.907216495
32013,0.4799904,0.711195401,48.16867184
32015,0.171027878,0.346921075,102.8447528
32017,0.189717321,0.0,-100.0
32019,0.389112629,0.34056079,-12.47757975
32021,0.431127398,0.227479527,-47.23612375
32023,0.522703513,0.599092145,14.61414158
32027,0.453514739,0.454132607,0.136239782
32029,0.0,0.0,0.0
32031,0.807754443,0.797915253,-1.218091678
32033,0.394827756,0.410509031,3.971674877
32510,0.89574612,1.013208555,13.11336244
33001,0.796482204,0.775500776,-2.634262009
33003,0.985986406,0.970484609,-1.572212
33005,0.585373468,0.673738721,15.09553439
33007,0.707670533,0.783134417,10.66370301
33009,0.741023511,0.873352667,17.85761909
33011,0.724188647,0.669580445,-7.540604551
33013,0.695277566,0.688570406,-0.964673638
33015,1.027155421,0.94432124,-8.064425247
33017,0.677550494,0.636442209,-6.067191236
33019,0.551736822,0.418254485,-24.19311739
34001,0.745164609,0.727393568,-2.384847663
34003,0.794108285,0.830868847,4.629162326
34005,0.736981837,0.709279969,-3.758826429
34007,0.728789119,0.76947024,5.582015486
34009,1.864106627,1.810051107,-2.899808348
34011,0.655599969,0.604233533,-7.835027277
34013,0.646419799,0.712796501,10.26835835
34015,0.580100482,0.678772587,17.00948519
34017,0.755451197,0.747387422,-1.067411777
34019,0.667373297,0.759629301,13.82374813
34021,0.722431498,0.800192689,10.76381508
34023,0.7253033,0.765488949,5.540530188
34025,0.779665808,0.83601635,7.227525182
34027,0.782777286,0.797844617,1.92485542
34029,0.69928621,0.701583961,0.328585149
34031,0.677936536,0.678708693,0.113898201
34033,0.500887938,0.490832515,-2.007519381
34035,0.771593125,0.810472137,5.038797087
34037,0.566931685,0.527099966,-7.02584095
34039,0.626270091,0.680798281,8.70681689
34041,0.730007947,0.776826244,6.413395484
35001,0.80228764,0.840749096,4.793973306
35003,0.0,0.0,0.0
35005,0.593905615,0.673081336,13.3313643
35006,0.509646888,0.555637872,9.024088225
35007,0.808169863,1.141738705,41.27459557
35009,0.683967009,0.637856801,-6.741583573
35011,1.002004008,0.543183053,-45.79033134
35013,0.568448746,0.570429318,0.348417084
35015,0.610692674,0.626566416,2.599301284
35017,0.648287157,0.713444869,10.05074846
35019,0.432338954,0.686184812,58.71454712
35021,0.0,0.0,0.0
35023,0.619706672,0.461893764,-25.46574288
35025,0.615479305,0.75876879,23.2809592
35027,0.980392157,0.881102934,-10.12750078
35028,0.440116631,0.716174526,62.72380454
35029,0.637729682,0.82345191,29.12240613
35031,0.594760574,0.657912772,10.61808737
35033,0.209205021,0.0,-100.0
35035,0.55018951,0.460235641,-16.34961545
35037,0.773993808,0.835222527,7.910750507
35039,0.571641606,0.485213749,-15.11923823
35041,0.538819495,0.524054082,-2.740326438
35043,0.439642325,0.477806937,8.680832218
35045,0.624763785,0.774817644,24.01769471
35047,0.477294422,0.572327944,19.91088036
35049,0.646305744,0.743529603,15.04301326
35051,0.582265846,0.538889887,-7.44951115
35053,0.675523531,0.591051481,-12.50467916
35055,0.973561715,0.730437958,-24.97260858
35057,0.548512921,0.388953715,-29.08941614
35059,0.680735194,0.481579581,-29.25595955
35061,0.585221214,0.594931186,1.659196975
36001,1.026781614,1.116215866,8.710153311
36003,0.430301416,0.424538315,-1.339317302
36005,0.621743609,0.655558702,5.438752036
36007,0.83730678,0.790432685,-5.59819846
36009,0.526124591,0.527256594,0.215158658
36011,0.614890386,0.643028923,4.57618751
36013,0.692892266,0.725096037,4.647731226
36015,0.651809896,0.615992562,-5.495058433
36017,0.358680057,0.558740144,55.77675227
36019,0.526116162,0.481642029,-8.453291493
36021,0.559659727,0.67202098,20.07670874
36023,0.627873534,0.876204782,39.55115703
36025,0.630503773,0.550357733,-12.7114291
36027,0.71725192,0.875861858,22.1135607
36029,0.792122671,0.808132456,2.021124361
36031,0.585703736,0.736570737,25.75824467
36033,0.562516972,0.469309138,-16.56978175
36035,0.653096767,0.782181168,19.76497318
36037,0.484115988,0.601757131,24.30019796
36039,0.654972675,0.631366277,-3.604180697
36041,0.828500414,1.095050372,32.17257994
36043,0.590217915,0.624209734,5.759198249
36045,0.789433475,0.894078048,13.25565429
36047,0.728797147,0.798986291,9.630820337
36049,0.444312796,0.525407191,18.25164503
36051,0.585850177,0.74764026,27.61629003
36053,0.562491425,0.616341453,9.573484198
36055,0.714418545,0.750676412,5.07515755
36057,0.701318479,0.690131125,-1.5951888
36059,0.864574915,0.945926257,9.409403515
36061,1.53951165,1.57746167,2.465068723
36063,0.648908212,0.651564226,0.409305093
36065,0.580350856,0.648584141,11.75724717
36067,0.782210064,0.889346063,13.69657637
36069,0.810327999,0.857773803,5.855135775
36071,0.670511646,0.805443323,20.12368881
36073,0.422148737,0.363266492,-13.94822242
36075,0.606681697,0.70643444,16.44235252
36077,0.580907507,0.580017566,-0.153198291
36079,0.620875434,0.797118266,28.38618216
36081,0.768784264,0.834449611,8.541453053
36083,0.714084375,0.68237592,-4.440435271
36085,0.631939673,0.65775279,4.084743798
36087,0.816703809,0.847418738,3.760840707
36089,0.507496706,0.463682732,-8.633351373
36091,0.755140153,0.698716822,-7.471901863
36093,0.768039241,0.819502878,6.700652023
36095,0.459643317,0.413315105,-10.07916574
36097,0.597858579,0.555617291,-7.065431513
36099,0.537969307,0.632529254,17.5772011
36101,0.484085683,0.475059382,-1.864608076
36103,0.817293014,0.896720546,9.718366716
36105,0.752181976,0.703197559,-6.512309389
36107,0.511086649,0.512526139,0.281652826
36109,0.745193015,0.755539828,1.388474318
36111,0.778013982,0.78531407,0.938297738
36113,1.03445653,1.022954479,-1.111893168
36115,0.618380161,0.517749086,-16.27333501
36117,0.654064313,0.714882759,9.298542252
36119,0.795662075,0.786835124,-1.109384421
36121,0.501744158,0.593486486,18.28468275
36123,0.432203057,0.559507633,29.45480704
37001,0.771963338,0.809665777,4.883967586
37003,0.404978536,0.402468473,-0.619801449
37005,0.544217687,0.456829603,-16.05756053
37007,0.45253988,0.59715753,31.95688523
37009,0.592417062,0.71017418,19.87740151
37011,0.676895307,0.685714286,1.302857143
37013,0.608438411,0.739004666,21.45923934
37015,0.33557047,0.616998303,83.86549437
37017,0.572737686,0.798911114,39.48988046
37019,0.707566425,0.767690518,8.497307198
37021,0.907869864,0.951694643,4.8272094
37023,0.596751022,0.630616428,5.674963944
37025,0.72836427,0.7937571,8.978039237
37027,0.691361619,0.660251629,-4.499814344
37029,0.199541056,0.191883335,-3.837666699
37031,0.845371222,0.90044296,6.514503527
37033,0.255558395,0.263829039,3.236302876
37035,0.802272242,0.855426532,6.625467947
37037,0.467588335,0.501260312,7.201201115
37039,0.7359164,0.753147079,2.341390812
37041,0.944605627,0.632022472,-33.09139246
37043,0.280636109,0.462149921,64.679422
37045,0.667111408,0.659100739,-1.20079916
37047,0.918655643,0.816543889,-11.11534604
37049,0.791433448,0.709723208,-10.32433496
37051,0.749523237,0.830490079,10.80244593
37053,1.08768407,0.779301746,-28.35219643
37055,1.843291006,1.677852349,-8.975178438
37057,0.515425963,0.547099159,6.145052487
37059,0.532017798,0.714745193,34.34610561
37061,0.489236791,0.604442654,23.54807838
37063,0.93903157,0.931323065,-0.820899411
37065,0.48163542,0.581689903,20.77390471
37067,0.687643553,0.772306748,12.31207585
37069,0.459287448,0.433041031,-5.714595029
37071,0.719977193,0.774539771,7.578375971
37073,0.0,0.0,0.0
37075,0.45377198,0.701918577,54.6853065
37077,0.643321626,0.560995512,-12.79703816
37079,0.185709643,0.236473704,27.33517783
37081,0.815764446,0.854412677,4.737670498
37083,0.794501312,0.828979584,4.339611729
37085,0.478131763,0.618797699,29.41991033
37087,0.680966973,0.678942836,-0.297244486
37089,0.577211325,0.571388386,-1.008805336
37091,0.689935065,0.788512616,14.28794625
37093,0.262684637,0.244784213,-6.814415907
37095,0.344827586,0.547845142,58.87509131
37097,0.78212776,0.869419054,11.1607462
37099,0.670407707,0.780732469,16.45636836
37101,0.712902964,0.638429255,-10.44654225
37103,0.397653842,0.311688312,-21.61818182
37105,0.785143715,0.786663542,0.193573083
37107,0.874817045,0.888006686,1.507702755
37109,0.664366935,0.740055504,11.39258521
37111,0.577021239,0.689057325,19.41628466
37113,0.649082433,0.990993617,52.67608022
37115,0.287728384,0.606513017,110.793599
37117,0.703118538,0.736536545,4.752827001
37119,0.77041684,0.828574861,7.548903103
37121,0.65142336,0.530926467,-18.4974781
37123,0.577242225,0.656024492,13.64804286
37125,0.582482946,0.691881919,18.7814895
37127,0.804185945,0.744617479,-7.407299959
37129,0.907559926,1.01687019,12.04441286
37131,0.273685171,0.347118913,26.8314655
37133,0.708058353,0.790846987,11.69234622
37135,0.68167336,0.700657918,2.78499337
37137,0.679091526,1.17196656,72.57858687
37139,0.744841969,0.908746687,22.00530102
37141,0.563962778,0.628215359,11.39305341
37143,0.296318246,0.297907202,0.536232963
37145,0.683336708,0.661863911,-3.142345054
37147,0.872334696,0.928912834,6.485829234
37149,0.443480832,0.391753587,-11.66391895
37151,0.521545466,0.516727301,-0.92382462
37153,0.535871219,0.577085275,7.691037422
37155,0.50288047,0.531779439,5.746687503
37157,0.632341593,0.711478891,12.51496007
37159,0.522303066,0.594858417,13.89142719
37161,0.519179992,0.497700023,-4.137287643
37163,0.472054381,0.520808674,10.32810947
37165,0.661594443,0.65248227,-1.377304965
37167,0.677316505,0.821287779,21.25612961
37169,0.424169159,0.522978362,23.29476368
37171,0.802317201,0.805007703,0.335341461
37173,1.284521516,1.409741312,9.748361176
37175,0.548462781,0.567655582,3.49938089
37177,0.461254613,0.495172072,7.353305274
37179,0.609762046,0.560607398,-8.061283659
37181,0.684326711,0.630261559,-7.90048838
37183,0.85283031,0.871187245,2.152472134
37185,0.333508028,0.502790487,50.75813623
37187,0.618764019,0.741839763,19.89057864
37189,0.755623583,0.739385201,-2.149004129
37191,0.531914894,0.650727851,22.33683602
37193,0.464158278,0.553661451,19.28289915
37195,0.665090157,0.712241966,7.089536456
37197,0.495398013,0.397603775,-19.74053912
37199,0.452181777,0.397230734,-12.15242311
38001,0.432525952,0.0,-100.0
38003,0.540491848,0.731997438,35.43172599
38005,0.0,0.0,0.0
38007,1.199040767,0.0,-100.0
