FIPS,LACCESS_POP10,LACCESS_POP15,LACCESS_LOWI10,LACCESS_LOWI15,LACCESS_HHNV10,LACCESS_HHNV15
29081,2327.621424,2545.829793,981.7447821,1225.11757,143.6238624,78.03484686
29083,5770.834225,6910.644893,2440.163877,3069.835371,226.9381645,286.8294483
29085,673.1807777,1312.760758,314.1167371,661.6188339,135.632663,182.5201418
29087,4888.102797,4888.102797,1758.257241,1824.79384,114.3368015,135.7006622
29089,2682.351477,1813.558271,1133.272072,698.2643851,170.8587706,155.4950293
29091,7477.262876,7732.294115,3938.466084,4246.825645,578.8641348,759.1157519
29093,2027.34122,2385.644866,1087.874703,1193.649206,248.1502147,245.9897794
29095,160187.6783,150013.9467,44534.79785,48995.83734,3811.741672,4215.703883
29097,27782.73953,32149.65334,10431.91286,12451.71118,763.8116647,849.5066182
29099,61105.10913,66388.23645,15145.42404,18275.32897,1673.650296,2081.10266
29101,8549.138976,8804.346706,3390.285691,3187.798438,311.3814052,379.998942
29103,797.6405445,797.6405445,440.2785529,355.3692806,46.16190848,61.58959307
29105,7098.378973,7367.969334,2754.203158,3366.492976,492.9704982,388.1434773
29107,5315.089432,5601.948226,1549.524158,1608.388982,237.147876,370.4632165
29109,4154.730931,4429.469521,1682.58303,1859.155645,401.4005329,490.3855507
29111,4239.897235,4239.897235,1654.045583,1725.11292,263.8688445,159.0804957
29113,7529.67624,4073.436111,2369.306195,1319.966219,568.113948,403.59917
29115,3385.757081,3386.762283,1387.344937,1363.718528,110.8706426,164.5324929
29117,1618.605003,1748.013193,491.919184,597.2920964,66.9457854,138.5560033
29119,1698.940809,1714.959156,512.3587016,806.0538425,337.7280613,320.1590024
29121,2399.787462,2658.80182,863.0610697,1156.499739,314.3524406,242.8474602
29123,1962.252572,1738.139754,1007.815205,830.8129117,114.1678054,157.388283
29125,502.9680958,527.6866269,149.3094713,189.6248949,23.70449693,58.11604254
29127,4516.12793,4470.527339,1792.981083,1541.056555,175.7112922,190.6782815
29129,484.3761392,3776.222725,180.5114358,1682.192986,83.52777381,112.3768372
29131,1027.745933,1930.243516,334.7074277,587.4966719,380.1133766,219.7093279
29133,76.50286436,46.38849787,49.20883055,30.76257739,144.9960554,154.0903785
29135,1399.118718,788.0880315,427.0771031,239.6677085,150.7498622,207.6528552
29137,381.342652,1221.210143,117.392278,510.4425144,85.0457199,78.42212425
29139,1282.675614,1256.971658,566.8010799,421.3994564,114.3285427,191.0198424
29141,617.2986112,649.1846425,247.4750567,309.5147554,530.7141417,553.3471231
29143,580.413463,574.4006012,319.0550359,325.1323586,414.1491748,396.4480462
29145,11958.7954,8573.289495,5084.814145,3102.242028,675.206899,748.941635
29147,10788.00453,10540.94738,5127.176209,5645.247726,408.7450817,381.9402879
29149,1870.649086,2022.873134,1006.930915,1080.029202,196.3751813,186.5296289
29151,2112.880925,1417.508099,615.8392665,448.6210687,142.1897897,218.7407171
29153,5361.925153,5364.680248,2740.698378,2696.749802,169.0391269,229.3101473
29155,1351.220594,1181.430826,797.0442575,684.9198042,220.9680565,251.2287184
29157,2961.73371,2993.427933,912.6870664,838.8888193,173.3698077,145.0498757
29159,7060.193139,7064.429528,2584.967588,2737.058164,331.608752,397.8583171
29161,6252.019431,6322.77549,2863.727818,3010.840962,486.6106871,528.0215261
29163,4435.38341,4537.615072,1846.27166,1824.959321,265.5474224,283.5765034
29165,31210.58892,31202.07413,5413.291404,5810.939028,463.6034741,742.515483
29167,2325.005918,1767.357583,1063.826471,780.6523344,343.1671967,213.7607667
29169,8739.241536,17876.82559,3346.028887,6966.884433,623.0323547,438.7571248
29171,1345.890522,1327.59401,553.1683078,607.5925491,73.09740523,55.62409477
29173,925.3850981,908.1122897,292.3419547,224.1537635,185.1944518,187.4897376
29175,3998.318825,3141.649282,1859.058534,1543.1726,258.379733,152.7913062
29177,3120.91556,4505.493222,820.9533279,1560.185623,267.695607,456.7303508
29179,3035.118411,3001.19231,1385.984486,1373.918073,184.62988,178.3991378
29181,3137.354877,2923.875162,1848.562149,1533.875451,220.3242588,200.576143
29183,140644.5722,136448.0807,18048.69766,19515.21565,1774.003896,2163.8431
29185,846.5843191,915.8816817,349.0164931,449.4682619,151.847265,237.2844788
29186,5171.484781,3667.970409,1548.919242,1351.606635,206.0206836,179.4783997
29187,9530.908138,9875.659119,3683.084955,3353.523946,567.4192825,627.8930164
29189,264849.5643,267303.2333,49846.02916,59938.87203,4488.031862,6507.854826
29195,5841.773842,6424.666824,2291.337558,2691.468306,161.2240011,279.1095874
29197,3644.476508,3644.476508,1397.156976,1649.051337,145.1104355,93.09585658
29199,624.990914,465.9907224,324.4673453,184.9935784,89.80628637,43.65421029
29201,11167.28108,9048.497508,4741.619342,4538.98987,725.4087028,512.0069447
29203,2466.859644,1399.954838,1104.927286,628.0816597,150.722593,113.070818
29205,2547.791513,2455.093473,950.20987,1239.971141,113.2388597,92.50030333
29207,1705.324635,1864.532811,690.9516706,697.167077,245.780174,336.6557186
29209,210.0586521,509.7336426,102.4168797,176.2674414,339.247239,421.7877655
29211,1795.836742,1829.461324,937.3691017,802.9799394,121.4866102,112.8126063
29213,10700.58215,15577.63394,4474.445502,8093.961659,541.0375191,683.9687075
29215,4700.378589,4700.895547,1608.637162,1515.485124,378.6299731,318.1730631
29217,4071.263126,6776.822773,1793.009951,3093.667787,282.0654604,442.1121422
29219,1865.258682,1594.884748,581.7627704,685.9413869,332.5534486,387.7188627
29221,4625.033714,4577.932294,2257.61006,2304.696062,414.5359735,567.5291423
29223,4514.764892,4681.674027,2600.894512,2280.818373,267.3919462,301.1371224
29225,1583.594547,2836.892915,749.7033143,1347.231703,524.9264764,628.7785134
29227,644.1524837,302.132913,222.8640569,85.93457288,31.26752898,11.28887224
29229,2235.462516,2296.464954,1145.388612,1140.128598,214.2412581,150.4130005
29510,32482.53774,19195.87345,14923.58651,10629.0955,2662.485739,2120.343973
30001,1962.665066,2422.038664,784.7058794,857.3484352,31.11607417,39.16980585
30003,6049.122884,6045.348642,3145.564908,3258.241708,132.936379,104.4176642
30005,2207.767173,2207.767173,1303.836971,1276.068185,118.5823911,164.3600563
30007,1493.780505,1432.071432,622.816139,409.0896855,50.31023247,53.54587541
30009,3620.801168,3626.766204,1127.148479,1037.192321,103.9310809,50.16123014
30011,1159.999998,1159.999998,481.4518466,436.242295,11.23566896,16.31202433
30013,19813.15053,20699.70812,6676.542891,7643.647859,529.2479837,478.1726325
30015,4149.645857,4150.573464,2016.987841,2023.147232,34.23175463,105.4758865
30017,4762.42387,5809.350676,2057.769962,2291.182013,146.7298372,198.9911498
30019,1750.999998,469.281523,611.4978286,105.4845194,32.64924954,7.67794211
30021,3711.463467,2950.124646,915.3095563,771.1221396,121.2856956,74.3517207
30023,606.9858832,530.9333522,309.8569994,274.5063562,28.6359993,32.53000199
30025,648.4119066,648.4119066,155.6501436,200.7608006,1.244444606,9.559570253
30027,3412.007358,3412.066123,1377.921315,1267.481381,74.4537194,72.94810364
30029,10736.59978,9467.132824,3636.775397,3956.041255,452.0961503,413.5443197
30031,13597.37467,11379.38784,3867.5974,3103.431015,610.2777324,541.9488869
30033,666.9303579,666.9303579,231.5730391,236.9277714,11.20365391,4.724207423
30035,3349.211644,3099.264643,1383.789274,1402.322917,118.1202112,152.2802012
30037,884.0000031,884.0000031,349.8241222,373.7235781,1.086826362,7.96551721
30039,1957.509309,675.4324642,674.0751029,161.9749842,68.25750669,15.83608535
30041,7498.048533,7506.796853,2583.949345,3010.942455,141.8909453,128.5110617
30043,3475.328458,1338.869159,1430.768699,290.7923951,100.6102163,55.33198234
30045,1276.11046,1251.103261,421.7836201,452.151256,31.12048836,18.42205751
30047,5132.506384,1973.440369,2319.556126,768.4224586,308.6395786,219.5870867
30049,15646.64429,15019.25384,3982.594509,4080.248726,337.7111939,422.0985903
30051,1178.959997,1312.573663,459.6293132,493.0155182,90.31245462,166.5874799
30053,2927.901758,3085.490549,1271.152948,1262.677257,154.6732568,144.7607139
30055,1596.989015,714.3945284,531.8858024,190.0993017,10.69259255,2.041279193
30057,2837.960161,2322.071365,845.4436159,750.0212992,69.42739495,57.1268355
30059,1890.999996,1890.999996,938.9833426,877.6887893,35.83329204,35.42461587
30061,1971.443647,1970.58691,760.0982743,912.9397088,45.42986139,50.56229672
30063,30018.17335,24202.84087,8641.556493,7223.975704,616.5856197,576.6736679
30065,1447.183261,1447.183261,618.2279515,507.3862807,15.20734681,22.41973511
30067,5859.783571,4661.866235,2273.385754,1724.809681,141.2236893,117.8113449
30069,494.0000023,494.0000023,235.3569041,195.1604944,3.180212101,2.045454544
30071,1535.888885,1134.185662,459.4923071,457.7018939,5.594121796,37.63293223
30073,2790.267571,2790.267571,1510.918014,1328.773996,101.3755945,69.30428573
30075,912.9339993,912.9339993,353.6011962,312.5537851,10.31647347,8.812863999
30077,1376.190652,1373.791183,526.7735602,485.9109843,32.94642052,9.463260925
30079,1179.000002,1179.000002,444.7201108,440.4848984,17.73843054,12.59428562
30081,1846.481323,1829.691814,790.6519369,785.5116581,181.1088976,241.1103608
30083,3261.653612,2901.202733,965.6834611,912.4114138,76.41662749,74.55672488
30085,6021.488579,6021.320025,2743.8268,3184.166567,133.7977438,140.776367
30087,2227.540858,2227.54421,944.6488202,902.7514058,115.2044922,54.39252614
30089,4776.632127,4809.26978,2487.510396,2488.552748,162.6576824,119.4246557
30091,1192.685159,1192.49147,381.0804822,402.8211458,48.04739772,36.39962491
30093,8469.333497,4056.988232,3124.085671,1397.52894,363.4910638,274.5706036
30095,1446.161668,1457.707918,529.2932556,421.9194166,35.5249051,51.51607156
30097,825.6586995,825.6586995,315.692315,239.4548032,6.963226645,10.07788068
30099,3653.542998,1925.540662,1247.488883,769.5628848,60.57713889,28.34574752
30101,2002.385689,2002.35878,606.49458,626.5281691,109.9580634,55.41086531
30103,718.0,718.0,286.6895742,300.0315404,17.85266453,24.63235311
30105,2965.996336,2883.559839,1024.380556,1081.909896,33.67515263,26.65946396
30107,2167.99999,2167.99999,950.0348065,990.4334701,92.3874665,90.55911969
30109,533.6650016,1016.999996,162.8816398,384.0345159,8.223650516,20.91533178
30111,39294.81708,37946.91437,9823.772132,10191.59536,577.9183791,601.4425078
31001,7652.959101,9156.125194,2424.989984,2914.139872,161.4910399,249.727193
31003,2759.894401,1349.933394,1052.688948,499.7506881,73.25847889,44.2324976
31005,460.0000044,460.0000044,167.3708931,202.9411793,0.0,0.0
31007,690.0000065,679.9258672,300.9166689,307.5649414,21.05937509,21.73870971
31009,477.9999984,477.9999984,203.0834889,165.7710438,0.0,8.623999926
31011,1587.307611,1021.481257,488.9406137,305.3823454,40.33189031,41.36632108
31013,3741.760188,3741.760188,1308.86135,1464.307879,69.59860087,51.04855353
31015,2099.000003,2099.000003,843.7238729,865.2725034,24.73534799,50.1373667
31017,317.1275412,317.1275412,175.5152263,136.4749347,40.28684807,20.3817308
31019,14619.8474,9059.40333,5024.917861,3632.57466,395.2431351,282.1787801
31021,3021.546228,46.08295487,999.895833,17.87990946,99.68178795,58.63349152
31023,1350.434229,1338.259794,384.485903,443.0112297,18.68951047,17.80408253
31025,7053.361356,6190.43667,1467.681276,1319.643715,168.6170097,177.0026693
31027,3556.194378,1411.987051,1183.512462,420.4117571,54.86900143,76.92684547
31029,1178.093626,1166.83112,425.4478456,472.599208,2.890514763,6.95581813
31031,2236.284753,2361.381695,756.917115,852.4979794,68.86832195,20.72701031
31033,1892.074358,1889.721834,484.4438876,596.0785711,18.42891026,51.87992502
31035,3032.351515,3047.3705,950.2340184,949.9813127,51.23056544,43.54882854
31037,2823.501074,2824.378007,672.4021393,682.4960457,46.46075683,55.84143052
31039,3005.492418,411.5060238,872.5862134,110.8632229,59.05602099,63.56866249
31041,5650.377915,5627.361937,1990.207236,1863.991683,77.3850701,78.46230687
31043,4051.164181,5230.912576,1276.691095,1642.62352,125.0430143,125.6026585
31045,2108.726605,2125.24332,812.7586801,799.5697468,61.16126522,42.34117141
31047,8838.116834,7959.445545,3576.960006,2893.665668,248.530485,211.9940511
31049,520.520611,520.520611,143.8176037,189.7030601,8.40346852,9.877159937
31051,2498.007757,2036.412902,772.2284475,616.8072758,95.3608349,102.4095963
31053,9812.427238,11353.30218,3057.561305,3278.525921,150.4991442,124.1096678
31055,74230.6857,57723.57903,18327.06477,16140.45151,2041.42143,1221.276379
31057,667.9138633,667.9138633,219.9866858,219.3698846,3.397593982,6.510565354
31059,1409.761236,1156.82144,479.6113493,341.2695835,38.27820598,24.23979917
31061,1548.553231,1530.613208,617.078994,489.8803499,23.54598784,27.54092412
31063,2756.000005,2674.085579,1046.964625,870.985134,31.2701111,50.26971721
31065,2341.369138,1080.936012,978.0708762,476.8090726,58.73871892,60.97931524
31067,6517.575248,6734.163568,1396.170084,1746.654499,146.3926788,141.050211
31069,2054.1421,2054.1421,903.9667097,684.6241023,13.48995365,17.58228139
31071,208.977146,204.6022783,27.88360769,61.69197311,2.584582275,0.34567038
31073,1298.298426,1313.371233,409.5324605,436.2501877,11.72598455,8.835273965
31075,613.9999978,613.9999978,243.7251894,289.3450477,10.39931737,7.102564115
31077,1572.750436,2537.065577,600.232962,1017.000682,41.90764817,39.26141823
31079,12297.45485,18742.46329,3045.347553,6424.370272,206.0530009,528.5872899
31081,587.5610912,998.2857091,86.20910631,250.9933273,7.053143398,21.93405588
31083,238.719829,207.8885233,64.43674766,62.45794246,21.46287734,37.85563765
31085,967.0000036,967.0000036,315.1004875,315.0139749,9.409091064,12.54545458
31087,2539.688062,2762.529685,1050.832477,1289.952162,47.50617817,35.09140579
31089,2666.069786,2653.438228,848.5422628,920.1318997,76.01544397,67.01768852
31091,735.9999966,117.1390055,362.5882346,42.41851871,0.0,0.0
31093,1286.682117,1132.1761,368.4365101,316.0103274,18.51794946,28.26196153
31095,1797.10263,1781.435915,411.4191021,436.7961003,13.75596675,14.54279403
31097,1354.409945,1354.409945,327.3116913,404.8835836,56.03147015,71.93798397
31099,735.4193424,735.4193424,190.2566474,160.0041153,42.98739222,52.42380903
31101,1843.198095,1837.335561,556.2348844,513.1163165,32.48182207,46.72772442
31103,823.0450366,823.0450366,400.4002873,343.028242,14.31502877,7.112000029
31105,287.0820393,287.0820393,92.16286856,114.5513624,24.87425382,17.03524385
31107,6535.619065,675.5719148,2507.570364,292.1917353,155.7729515,109.793592
31109,38274.37875,29062.50372,9044.583426,7929.445632,407.65994,412.5492278
31111,8235.133003,7626.66282,2694.621714,2510.304396,166.2761428,212.5661265
31113,762.9999983,107.0660799,199.1407604,26.72918873,13.20312493,2.935409308
31115,506.3783431,506.3783431,234.4491861,187.5139838,0.0,2.254098354
31117,539.0000052,539.0000052,136.427386,149.3004708,15.51470606,6.73404255
31119,10935.18407,8634.806456,3118.527951,2476.99453,223.935708,259.8790194
31121,3076.468093,2947.677218,982.7929911,928.6631014,53.42320993,65.28505656
31123,2539.343183,2557.650112,1002.176025,1003.020105,37.84028687,44.55941357
31125,3488.228899,1398.473968,1051.087021,563.2571098,76.86406531,41.28974785
31127,749.9268053,180.2693139,280.3501629,46.51882544,110.5811653,31.05730262
31129,1628.735072,1621.313334,741.0882927,546.4190477,18.26219371,25.90226054
31131,2137.142978,2143.173592,571.7856125,511.7200429,67.59718487,61.11714068
31133,503.2163058,503.2163058,171.6078124,187.6558294,28.59685727,46.31988781
31135,2947.898086,877.4309522,669.4357708,269.6335161,65.83192981,12.9880643
31137,1744.202715,1444.387031,463.4821348,382.1397303,40.55100049,45.83178659
31139,5838.68616,4813.211838,1816.913235,1250.549532,88.56588547,70.54779017
31141,5518.842321,8839.260544,1392.780031,1958.744587,92.01811868,163.2064272
31143,4873.05933,311.5835025,1397.47356,74.02268378,49.52276058,28.14843184
31145,5748.402782,5321.864303,1689.770342,1659.112499,53.92264857,100.2984239
31147,2289.415777,2268.073483,623.1737858,968.4385824,41.1037978,54.57591526
31149,427.5898415,427.5898415,163.4757949,142.3263324,5.279545915,1.184657397
31151,3764.489901,2562.823621,1035.096109,894.3558747,55.25287529,53.88573506
31153,47844.94324,32988.35773,9015.917609,8034.980768,498.6507965,415.5465392
31155,2960.542647,3681.360024,698.5866988,806.8896585,116.5766654,122.3076207
31157,11479.04584,2966.846582,3668.223584,858.596428,412.6456078,170.0413556
31159,3313.496656,1597.893223,672.213482,313.5279959,87.42830409,103.0691927
31161,1772.339249,1927.379205,886.1117197,705.7457115,29.55030465,37.70659981
31163,1163.556133,2629.736121,479.0679081,896.6640759,30.09848544,47.54742119
31165,858.3085135,857.8422742,320.9106525,326.2574848,9.039943619,18.50578028
31167,4146.082013,3538.127798,1488.454793,1106.309538,65.42722304,48.21252354
31169,1315.139693,907.9275252,460.8211683,359.4607202,43.91181533,34.18702507
31171,647.0000013,646.6168427,148.9126984,175.0892805,0.0,1.796296299
31173,1771.185457,1751.808584,469.6081242,514.8599311,163.7076096,221.9830094
31175,1003.69094,1015.462781,400.5370241,314.8334299,58.9034801,19.60546326
31177,653.31445,653.31445,124.6652423,89.95090587,111.2310521,150.2382479
31179,711.7760233,642.6131272,199.4718134,150.2659173,20.86026194,21.39716161
31181,3811.999994,1997.951642,1583.982044,552.9804164,83.82966378,34.07974176
31183,817.9999979,817.9999979,353.9946717,296.1391502,3.124999832,13.53092784
31185,3569.564528,2755.440809,907.7149591,625.0447909,61.0521578,97.35205394
32001,6891.878344,6484.110814,1749.188804,2298.332738,196.810936,218.9122064
32003,165474.9337,206181.4973,39571.70244,74961.98536,3971.241131,5481.594948
32005,25134.94003,21568.16965,5676.021999,5884.976837,360.8733038,343.418532
32007,11097.09108,13576.25071,2714.809694,4323.408093,219.7353823,293.588701
32009,760.9999994,760.9999994,227.0940407,403.9529668,53.84348192,35.45743987
32011,1953.428926,1987.000007,494.9581201,546.1758541,18.63500356,0.0
32013,5047.221727,5028.897237,1459.094243,1485.211174,133.3764094,100.0866445
32015,887.2113743,891.3421386,246.5346625,340.8931776,12.11305092,16.92707993
32017,5345.000008,4173.939346,1849.320949,1730.347887,93.16389396,69.20397867
32019,21508.60098,12608.20331,6457.385053,4521.435758,434.85569,465.8682412
32021,1792.212527,4028.801532,749.9136758,1635.195699,77.26012084,188.5948584
32023,19264.05092,18585.89025,8526.466907,9259.47641,742.9367557,739.6778794
32027,1069.088124,1035.677342,235.4634179,382.5854921,44.59659097,15.2849346
32029,228.1020229,219.5185094,46.802626,47.9404556,69.29662669,12.32160205
32031,86358.42923,99884.05961,22027.09047,32682.19469,1492.338298,1904.831743
32033,4632.727064,4467.510461,1430.532485,1388.65403,103.8279299,59.68579526
32510,8820.962804,11099.44404,1660.654503,2856.197431,94.66531173,211.1620865
33001,10025.26894,9915.255464,2462.709001,2584.817825,690.9788354,803.179697
33003,276.2615151,872.1713949,84.59469298,242.0277427,636.3695709,685.1427186
33005,11094.68673,10890.73294,2391.121962,2528.578281,842.4668723,816.4326555
33007,4905.96052,4769.250459,1224.624803,1556.399784,443.1601222,584.8221157
33009,11509.34643,11521.75696,3202.494075,4303.301654,1015.345905,1002.878261
33011,114665.6539,135073.5697,13781.43783,22076.85904,2210.797795,2711.108982
33013,31079.5918,29077.51554,7570.130739,7446.578845,1565.819346,1765.909408
33015,116709.7489,111158.0415,15696.21398,16332.06374,1986.147299,1777.46963
33017,28972.91035,23348.6789,6661.884045,6520.403531,1502.152733,1095.150324
33019,6039.961827,6107.204568,2005.393195,1842.856446,585.8027713,513.1642292
34001,99613.43137,80171.52286,29059.19448,23209.74855,7173.006681,4032.452118
34003,107450.7399,95801.73514,9631.136994,8556.632493,1135.556684,1228.767176
34005,169304.9577,167031.9897,19405.75697,25339.41352,2710.278775,3079.126956
34007,141225.6488,110011.5169,25466.27874,23758.69056,3262.924363,2843.714504
34009,34839.64786,36766.88822,8795.950587,8544.99909,1433.397214,1342.139897
34011,47103.49495,43495.14546,14483.23609,15468.7608,1910.253121,1741.846158
34013,68649.95147,60746.24333,7641.942449,5535.593795,1339.969941,808.4365346
34015,126342.9992,126082.6866,23070.19774,25220.8824,3097.506139,3434.765281
34017,2134.843144,3518.522799,276.5649073,764.7969797,90.08722489,184.1903244
34019,28224.74859,26419.32512,2750.112359,2700.244271,908.7823598,837.8355519
34021,102658.8577,98077.25107,11451.25537,13386.46281,2255.571919,2184.333436
34023,233926.6435,195555.6407,29220.07687,30235.01797,4468.016809,4236.010556
34025,217042.318,203678.6812,27363.67249,28888.13219,5118.138769,4343.726097
34027,188884.035,169587.9394,15895.39117,17369.0375,3059.49258,2275.24267
34029,281416.7443,248325.5747,59216.72716,51963.8678,7156.15205,7290.908917
34031,67444.15374,66349.54348,8173.05787,8692.196499,997.380572,1064.695159
34033,8633.4412,9644.487844,1733.174766,2163.755776,572.1460542,638.3810693
34035,133311.2947,113036.4042,9676.781533,8709.775114,2068.855864,2055.277881
34037,53487.89981,56289.75521,5999.740203,8251.882608,1054.875409,1178.394233
34039,65725.75212,50012.21762,6907.707044,5591.056557,1179.92011,987.7392993
34041,32708.01577,29846.14796,5594.492578,6153.613784,910.1276157,1418.866389
35001,136117.5128,129353.8121,40823.19922,43577.03456,1778.918682,1935.894827
35003,3725.000021,3725.000021,1664.51378,1693.913842,23.9960076,0.0
35005,17657.88799,16396.31063,8650.132735,8659.173614,255.7457299,331.4554047
35006,9028.822203,9981.475326,5175.049041,6002.514711,531.7970843,370.0108371
35007,7046.763464,7836.80374,2923.95373,3973.584361,243.9896858,388.9876225
35009,16740.89975,18651.2582,7328.264938,7418.942753,391.0678551,469.98885
35011,2022.000005,346.1006562,993.9147436,137.3228604,21.76182525,51.20569926
35013,88229.55646,82862.81924,43781.86112,40779.49409,2178.779818,1663.096848
35015,19597.85744,19559.48667,7030.419954,7021.381174,326.3933023,384.6345048
35017,10079.92446,10179.44524,4479.804924,4445.731916,228.6601127,302.5029709
35019,1800.111044,1792.042842,1017.636733,769.523713,28.63766719,47.08219117
35021,694.9999989,660.7845836,211.5217372,283.48163,11.9595016,13.1698114
35023,1511.116458,1781.059264,607.6141264,774.2251692,42.52429979,66.39243488
35025,9739.608274,10436.47143,4347.895494,2906.1494,214.4182296,289.3966113
35027,8107.635237,7113.104638,3230.6491,3620.615083,195.0557664,246.6671906
35028,7257.487201,7644.739701,517.4991872,843.3609788,84.54549165,95.38932651
35029,7278.087472,6419.396365,4488.745474,4179.93634,320.065422,324.8433657
35031,39226.14869,43211.25084,23864.94509,29530.74752,2299.66721,2028.184492
35033,1600.191901,1200.135619,739.2898383,782.4392573,103.290495,96.05323064
35035,29714.60161,21183.93099,12651.78068,9750.719578,622.0156524,857.3377361
35037,2812.924267,1568.905806,1141.785275,667.8564278,69.2879645,41.14717924
35039,21377.45451,20049.4451,9074.913881,9115.457267,698.1628857,653.5404517
35041,4561.376209,5909.291283,2008.059551,2725.314312,52.01949655,177.103452
35043,57790.96427,47091.06621,17855.38237,17374.05635,904.655534,848.1951976
35045,40317.77607,46633.1028,17634.58025,22825.71637,1336.526036,1568.018126
35047,9212.284205,14598.9335,4623.699823,8152.083285,308.4254048,493.6220542
35049,46071.61308,42392.90595,15110.94626,15921.91982,837.1135805,781.4894516
35051,5303.084338,5360.090722,2474.941024,2523.739031,184.7329867,188.0162125
35053,6036.630073,6777.209766,3121.073098,3905.412631,196.0193254,248.9849609
35055,14726.66155,12894.29827,6939.302422,6807.4598,536.1948199,584.974576
35057,3890.906016,6509.935938,1723.284586,3142.409868,257.4535152,258.9972685
35059,1219.601056,1219.742764,616.3224586,519.6586403,26.42322766,14.29263804
35061,34907.96116,40236.40837,14354.74538,18394.01258,755.4763796,917.7150936
36001,83654.07669,82347.20649,15073.65878,14540.14439,3223.394343,2510.747686
36003,3822.498322,3774.195913,1400.630694,1464.317123,858.1237283,1077.36452
36005,12461.68508,7135.332473,846.6164928,12.74106771,509.1050608,28.32442773
36007,40489.18224,25725.7871,9555.783402,6500.787169,1836.968271,1243.154721
36009,3976.848198,5913.056512,1580.562626,2075.34028,1098.650472,1296.239973
36011,6012.789907,5281.488075,1421.996373,1349.378772,786.1689532,629.8194798
36013,15533.69098,23905.65275,5593.718203,9106.725582,1379.700587,1727.351917
36015,21028.52618,20269.91536,5353.592433,5150.751683,963.9018546,961.6647786
36017,806.0586516,2091.218878,254.9715466,815.3503648,592.6684273,595.0469889
36019,19448.91045,22135.81407,6442.131263,8154.155939,1386.881702,1718.622678
36021,9466.584031,9257.446228,2927.17118,3189.063281,1026.260622,1311.513412
36023,4838.495414,5288.575511,1246.076339,1685.704056,374.9686484,457.507328
36025,1362.465758,1158.047708,440.4459483,378.6859813,740.3689813,892.0524169
36027,106487.4816,101583.1937,17431.11714,16665.89731,3292.453537,3030.773326
36029,238054.3148,192723.8976,54114.59474,51233.82435,8874.857194,7305.5236
36031,3882.437423,3663.839382,785.6560808,824.1867062,601.5900873,780.4455025
36033,8974.997638,11850.94084,3452.726767,4671.962206,973.9864945,954.3169976
36035,5459.963458,5405.616698,1775.962198,1940.912381,463.5449384,551.3999383
36037,3070.673411,2345.526006,946.2945474,734.4874418,463.1292488,507.9954558
36039,6299.02402,10461.26256,1787.308304,2965.772017,1076.249687,1166.964548
36041,1330.093651,2591.583812,305.7933887,584.6575944,63.3053416,103.0358315
36043,8189.896697,12105.77737,2841.112219,4238.962579,742.66525,920.0689974
36045,16866.11726,19598.47193,6033.995917,7384.816885,1271.117387,1522.708228
36047,393.2446909,393.2446909,77.57241787,131.9317161,29.46734016,16.51561818
36049,3967.366107,4491.429865,1530.882711,1706.76397,488.0492573,541.012337
36051,11133.97691,11527.18557,5756.229207,3428.513943,612.8945977,906.7090485
36053,10693.53667,14169.44467,3547.106387,963.0337227,1045.124185,289.5710624
36055,251899.6754,221677.7839,51563.22125,43048.21694,6257.273324,5885.25866
36057,22116.43354,10531.05605,9344.257959,3961.784701,1850.026628,1114.938131
36059,74913.51793,70134.52508,5768.111589,6272.866277,838.3804005,860.6245384
36061,2.0,2.0,0.0,0.0,0.0,0.0
36063,48276.35447,37906.40532,11412.88158,9173.576393,2122.372045,1991.025131
36065,46066.24681,38017.73925,13165.48511,9851.003508,2969.742095,2462.915863
36067,122214.9542,94832.35129,25601.40127,17525.75411,4382.535187,2947.653999
36069,14930.84359,18408.81264,3129.09174,5712.845167,924.0819462,1459.976632
36071,103135.7386,98797.18731,16647.7793,18462.95002,3178.528956,2989.679069
36073,6961.471874,5258.368297,2571.41517,2382.881227,617.8915044,687.4469338
36075,9743.092778,13036.62215,3066.149751,4304.540753,1091.478039,1544.725645
36077,12736.75282,17994.89021,5984.153854,5675.916012,1148.697487,1182.693779
36079,39108.55466,36524.80145,5414.259075,5547.99311,622.0943547,772.4962901
36081,7451.015214,7788.806595,782.2741904,714.8217875,330.057473,288.8617207
36083,37418.63504,33259.48171,8601.876305,6825.747813,1724.458639,1349.231543
36085,22938.26841,4248.678501,5810.399714,806.5473755,1621.364828,119.5470714
36087,92703.38261,62648.34549,15349.89993,10402.82479,1878.204248,1345.810815
36089,15982.66203,19449.94119,6861.905522,7598.217697,1479.146528,1968.648963
36091,64750.04554,59804.58873,8515.858442,8750.087557,1587.539783,1678.127072
36093,55631.94676,36038.22608,14862.35327,8858.465952,3058.708799,1785.867504
36095,3933.612275,7231.73698,961.5145263,2271.404154,489.198919,828.0024263
36097,1221.570922,1349.974693,380.1721187,556.6017905,403.8383052,384.9346337
36099,1639.168997,5344.351225,558.7472071,2107.084538,376.6609175,631.6070414
36101,11349.39228,8214.433284,4165.936994,2933.367258,1461.308176,1389.26275
36103,453547.7246,380951.6076,62976.16901,58308.52433,6834.55975,6336.216407
36105,10838.27895,7201.668165,4912.4812,3621.00349,2109.853003,1902.20542
36107,7566.6744,7463.674828,1341.662026,1402.018872,570.1193253,698.1433442
36109,17870.84592,14996.1762,5918.501243,5445.451924,1436.024701,1672.078983
