FIPS,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS12,PCT_OBESE_ADULTS17
28109,12.6,12.7,34.6,37.3
28111,11.9,11.8,34.6,37.3
28113,15.2,15.6,34.6,37.3
28115,10.5,13.5,34.6,37.3
28117,12.4,16.3,34.6,37.3
28119,14.4,15.4,34.6,37.3
28121,10.8,11.1,34.6,37.3
28123,14.4,15.1,34.6,37.3
28125,14.8,17.1,34.6,37.3
28127,12.4,13.9,34.6,37.3
28129,12.3,14.4,34.6,37.3
28131,11.7,12.4,34.6,37.3
28133,14.2,15.2,34.6,37.3
28135,15.4,15.3,34.6,37.3
28137,12.1,16.7,34.6,37.3
28139,13.4,12.8,34.6,37.3
28141,11.6,15.0,34.6,37.3
28143,14.2,16.2,34.6,37.3
28145,10.8,11.3,34.6,37.3
28147,13.8,17.0,34.6,37.3
28149,13.0,15.0,34.6,37.3
28151,13.5,14.9,34.6,37.3
28153,11.9,15.5,34.6,37.3
28155,12.7,14.7,34.6,37.3
28157,14.7,18.1,34.6,37.3
28159,14.6,15.0,34.6,37.3
28161,13.7,18.2,34.6,37.3
28163,12.6,14.3,34.6,37.3
29001,8.0,9.0,29.6,32.5
29003,9.3,9.9,29.6,32.5
29005,10.7,12.2,29.6,32.5
29007,9.4,11.7,29.6,32.5
29009,9.3,11.0,29.6,32.5
29011,9.6,13.9,29.6,32.5
29013,9.5,11.3,29.6,32.5
29015,10.7,13.9,29.6,32.5
29017,9.3,10.9,29.6,32.5
29019,7.3,7.5,29.6,32.5
29021,10.1,11.6,29.6,32.5
29023,10.1,11.7,29.6,32.5
29025,9.7,13.2,29.6,32.5
29027,9.2,10.0,29.6,32.5
29029,9.9,10.6,29.6,32.5
29031,9.0,11.3,29.6,32.5
29033,10.0,11.2,29.6,32.5
29035,9.8,11.2,29.6,32.5
29037,8.7,10.8,29.6,32.5
29039,10.4,13.0,29.6,32.5
29041,11.5,11.5,29.6,32.5
29043,7.8,10.5,29.6,32.5
29045,9.4,11.1,29.6,32.5
29047,8.7,10.4,29.6,32.5
29049,9.5,10.9,29.6,32.5
29051,8.7,10.1,29.6,32.5
29053,8.9,11.0,29.6,32.5
29055,9.0,10.4,29.6,32.5
29057,10.3,13.3,29.6,32.5
29059,9.1,12.1,29.6,32.5
29061,9.4,10.5,29.6,32.5
29063,8.2,12.1,29.6,32.5
29065,9.6,13.6,29.6,32.5
29067,9.8,11.9,29.6,32.5
29069,10.6,11.4,29.6,32.5
29071,8.6,10.5,29.6,32.5
29073,10.0,12.4,29.6,32.5
29075,10.7,11.9,29.6,32.5
29077,8.4,8.8,29.6,32.5
29079,10.0,10.6,29.6,32.5
29081,10.3,12.8,29.6,32.5
29083,9.9,11.8,29.6,32.5
29085,11.1,13.1,29.6,32.5
29087,10.5,11.5,29.6,32.5
29089,9.5,10.0,29.6,32.5
29091,10.1,12.3,29.6,32.5
29093,9.8,11.3,29.6,32.5
29095,9.2,11.2,29.6,32.5
29097,8.4,10.8,29.6,32.5
29099,9.2,10.6,29.6,32.5
29101,8.2,9.8,29.6,32.5
29103,10.4,10.9,29.6,32.5
29105,8.8,11.7,29.6,32.5
29107,9.7,11.9,29.6,32.5
29109,9.3,10.0,29.6,32.5
29111,9.3,10.8,29.6,32.5
29113,8.4,11.5,29.6,32.5
29115,10.1,12.2,29.6,32.5
29117,10.3,10.0,29.6,32.5
29119,8.8,10.3,29.6,32.5
29121,10.3,12.6,29.6,32.5
29123,9.5,11.2,29.6,32.5
29125,9.5,12.4,29.6,32.5
29127,9.4,12.5,29.6,32.5
29129,10.5,11.5,29.6,32.5
29131,9.1,11.7,29.6,32.5
29133,10.2,12.6,29.6,32.5
29135,9.2,9.6,29.6,32.5
29137,9.8,12.6,29.6,32.5
29139,10.0,11.8,29.6,32.5
29141,10.1,11.3,29.6,32.5
29143,10.1,12.2,29.6,32.5
29145,9.7,9.3,29.6,32.5
29147,8.0,10.6,29.6,32.5
29149,10.3,10.3,29.6,32.5
29151,9.0,11.3,29.6,32.5
29153,10.1,15.1,29.6,32.5
29155,10.6,13.1,29.6,32.5
29157,9.2,10.9,29.6,32.5
29159,9.3,12.4,29.6,32.5
29161,8.7,11.4,29.6,32.5
29163,9.0,11.3,29.6,32.5
29165,8.5,11.3,29.6,32.5
29167,9.6,11.4,29.6,32.5
29169,8.2,8.5,29.6,32.5
29171,10.4,11.8,29.6,32.5
29173,9.3,13.0,29.6,32.5
29175,9.5,12.0,29.6,32.5
29177,10.1,11.5,29.6,32.5
29179,10.3,12.2,29.6,32.5
29181,9.9,11.2,29.6,32.5
29183,8.1,8.4,29.6,32.5
29185,10.6,12.4,29.6,32.5
29186,9.1,10.5,29.6,32.5
29187,9.2,12.2,29.6,32.5
29189,9.0,10.8,29.6,32.5
29195,9.5,11.0,29.6,32.5
29197,10.4,11.4,29.6,32.5
29199,9.0,10.0,29.6,32.5
29201,9.4,12.6,29.6,32.5
29203,9.7,12.2,29.6,32.5
29205,10.4,11.5,29.6,32.5
29207,9.7,13.6,29.6,32.5
29209,10.2,13.0,29.6,32.5
29211,9.8,11.4,29.6,32.5
29213,9.4,10.8,29.6,32.5
29215,9.7,13.0,29.6,32.5
29217,9.7,13.2,29.6,32.5
29219,9.0,11.8,29.6,32.5
29221,9.2,14.1,29.6,32.5
29223,11.0,13.6,29.6,32.5
29225,8.5,9.8,29.6,32.5
29227,10.7,12.5,29.6,32.5
29229,9.2,10.7,29.6,32.5
29510,11.2,13.5,29.6,32.5
30001,8.7,7.7,24.3,25.3
30003,11.6,13.4,24.3,25.3
30005,10.6,11.9,24.3,25.3
30007,7.6,8.8,24.3,25.3
30009,7.4,9.0,24.3,25.3
30011,8.1,9.3,24.3,25.3
30013,8.1,9.1,24.3,25.3
30015,8.9,8.1,24.3,25.3
30017,7.9,9.9,24.3,25.3
30019,8.6,9.0,24.3,25.3
30021,8.9,9.6,24.3,25.3
30023,7.6,9.9,24.3,25.3
30025,7.5,7.6,24.3,25.3
30027,8.4,9.2,24.3,25.3
30029,6.3,7.1,24.3,25.3
30031,3.6,4.3,24.3,25.3
30033,7.8,8.3,24.3,25.3
30035,11.2,13.5,24.3,25.3
30037,7.7,9.7,24.3,25.3
30039,7.8,9.1,24.3,25.3
30041,8.2,11.1,24.3,25.3
30043,7.5,8.6,24.3,25.3
30045,7.7,8.7,24.3,25.3
30047,8.4,10.8,24.3,25.3
30049,7.5,7.7,24.3,25.3
30051,8.4,8.9,24.3,25.3
30053,8.9,11.7,24.3,25.3
30055,7.9,9.4,24.3,25.3
30057,6.5,9.4,24.3,25.3
30059,8.0,8.9,24.3,25.3
30061,8.3,10.8,24.3,25.3
30063,5.0,5.2,24.3,25.3
30065,8.4,9.6,24.3,25.3
30067,7.0,7.6,24.3,25.3
30069,8.7,9.5,24.3,25.3
30071,8.4,9.8,24.3,25.3
30073,8.6,10.4,24.3,25.3
30075,8.2,7.5,24.3,25.3
30077,7.5,10.1,24.3,25.3
30079,8.5,10.0,24.3,25.3
30081,6.3,8.9,24.3,25.3
30083,8.2,7.6,24.3,25.3
30085,11.8,12.8,24.3,25.3
30087,9.5,11.7,24.3,25.3
30089,8.5,11.1,24.3,25.3
30091,8.5,10.3,24.3,25.3
30093,8.2,8.3,24.3,25.3
30095,6.5,7.8,24.3,25.3
30097,7.7,9.9,24.3,25.3
30099,7.3,8.8,24.3,25.3
30101,6.6,8.6,24.3,25.3
30103,7.7,9.9,24.3,25.3
30105,8.9,9.8,24.3,25.3
30107,7.6,9.8,24.3,25.3
30109,7.8,9.2,24.3,25.3
30111,8.1,8.4,24.3,25.3
31001,8.2,10.8,28.6,32.8
31003,8.9,10.6,28.6,32.8
31005,7.7,8.3,28.6,32.8
31007,9.4,13.1,28.6,32.8
31009,10.2,9.1,28.6,32.8
31011,9.4,9.4,28.6,32.8
31013,8.6,11.8,28.6,32.8
31015,9.4,13.9,28.6,32.8
31017,9.9,10.3,28.6,32.8
31019,6.8,6.7,28.6,32.8
31021,9.7,10.3,28.6,32.8
31023,8.2,9.0,28.6,32.8
31025,8.2,8.9,28.6,32.8
31027,8.4,8.8,28.6,32.8
31029,8.8,10.2,28.6,32.8
31031,8.8,8.3,28.6,32.8
31033,7.8,7.6,28.6,32.8
31035,9.4,9.5,28.6,32.8
31037,8.0,8.5,28.6,32.8
31039,8.3,8.8,28.6,32.8
31041,8.6,9.7,28.6,32.8
31043,8.6,9.2,28.6,32.8
31045,7.9,9.5,28.6,32.8
31047,8.6,9.4,28.6,32.8
31049,9.1,9.7,28.6,32.8
31051,8.8,10.2,28.6,32.8
31053,8.7,10.0,28.6,32.8
31055,7.9,8.8,28.6,32.8
31057,10.8,10.8,28.6,32.8
31059,9.1,10.1,28.6,32.8
31061,9.8,10.6,28.6,32.8
31063,8.9,9.7,28.6,32.8
31065,10.3,12.8,28.6,32.8
31067,8.7,10.9,28.6,32.8
31069,11.1,9.9,28.6,32.8
31071,9.8,9.5,28.6,32.8
31073,9.7,9.9,28.6,32.8
31075,9.4,10.4,28.6,32.8
31077,10.3,9.6,28.6,32.8
31079,8.9,8.7,28.6,32.8
31081,8.1,7.3,28.6,32.8
31083,9.4,10.8,28.6,32.8
31085,9.2,9.9,28.6,32.8
31087,9.6,11.3,28.6,32.8
31089,9.8,8.9,28.6,32.8
31091,10.2,10.5,28.6,32.8
31093,8.1,9.3,28.6,32.8
31095,9.8,12.1,28.6,32.8
31097,9.9,9.2,28.6,32.8
31099,7.9,8.4,28.6,32.8
31101,8.8,9.1,28.6,32.8
31103,9.7,10.7,28.6,32.8
31105,10.1,10.5,28.6,32.8
31107,9.5,10.4,28.6,32.8
31109,7.2,7.6,28.6,32.8
31111,8.7,10.3,28.6,32.8
31113,9.6,9.3,28.6,32.8
31115,8.5,11.1,28.6,32.8
31117,8.9,10.1,28.6,32.8
31119,8.1,9.4,28.6,32.8
31121,8.5,11.1,28.6,32.8
31123,9.8,9.2,28.6,32.8
31125,9.1,11.4,28.6,32.8
31127,8.7,10.0,28.6,32.8
31129,9.9,9.4,28.6,32.8
31131,9.5,11.5,28.6,32.8
31133,10.3,10.3,28.6,32.8
31135,9.4,8.6,28.6,32.8
31137,8.7,10.0,28.6,32.8
31139,8.4,10.7,28.6,32.8
31141,8.1,9.4,28.6,32.8
31143,9.9,9.0,28.6,32.8
31145,8.7,8.4,28.6,32.8
31147,9.4,9.8,28.6,32.8
31149,10.3,11.3,28.6,32.8
31151,7.9,8.5,28.6,32.8
31153,6.8,8.4,28.6,32.8
31155,8.3,8.6,28.6,32.8
31157,10.1,10.5,28.6,32.8
31159,8.3,7.7,28.6,32.8
31161,9.8,11.3,28.6,32.8
31163,9.3,10.7,28.6,32.8
31165,8.3,8.2,28.6,32.8
31167,7.5,9.5,28.6,32.8
31169,10.0,10.2,28.6,32.8
31171,9.0,10.0,28.6,32.8
31173,10.1,16.8,28.6,32.8
31175,9.6,11.6,28.6,32.8
31177,7.9,8.0,28.6,32.8
31179,6.9,6.6,28.6,32.8
31181,10.9,10.2,28.6,32.8
31183,8.3,9.3,28.6,32.8
31185,9.0,8.4,28.6,32.8
32001,8.3,9.5,26.2,26.7
32003,8.6,9.2,26.2,26.7
32005,7.0,8.0,26.2,26.7
32007,7.3,8.1,26.2,26.7
32009,11.2,10.6,26.2,26.7
32011,7.8,8.6,26.2,26.7
32013,6.8,6.8,26.2,26.7
32015,8.0,7.8,26.2,26.7
32017,11.3,9.5,26.2,26.7
32019,7.3,9.3,26.2,26.7
32021,12.1,11.2,26.2,26.7
32023,10.2,12.5,26.2,26.7
32027,7.0,7.8,26.2,26.7
32029,7.3,11.1,26.2,26.7
32031,6.7,7.1,26.2,26.7
32033,8.4,9.2,26.2,26.7
32510,7.6,8.2,26.2,26.7
33001,8.5,10.6,27.3,28.1
33003,8.5,10.1,27.3,28.1
33005,8.1,9.0,27.3,28.1
33007,9.6,12.3,27.3,28.1
33009,7.6,8.8,27.3,28.1
33011,7.7,9.1,27.3,28.1
33013,7.6,9.1,27.3,28.1
33015,7.4,9.1,27.3,28.1
33017,8.3,10.5,27.3,28.1
33019,8.1,10.2,27.3,28.1
34001,10.0,11.3,24.6,27.3
34003,8.8,8.0,24.6,27.3
34005,9.0,9.5,24.6,27.3
34007,9.4,10.4,24.6,27.3
34009,9.7,11.0,24.6,27.3
34011,9.2,11.6,24.6,27.3
34013,9.8,10.7,24.6,27.3
34015,9.6,11.3,24.6,27.3
34017,8.1,7.4,24.6,27.3
34019,6.9,7.0,24.6,27.3
34021,8.7,9.6,24.6,27.3
34023,8.3,9.8,24.6,27.3
34025,8.5,8.9,24.6,27.3
34027,7.1,7.9,24.6,27.3
34029,9.4,11.2,24.6,27.3
34031,9.0,8.3,24.6,27.3
34033,9.4,11.7,24.6,27.3
34035,7.5,8.4,24.6,27.3
34037,7.8,8.6,24.6,27.3
34039,8.2,7.8,24.6,27.3
34041,8.1,9.2,24.6,27.3
35001,5.7,7.4,27.1,28.4
35003,7.6,10.2,27.1,28.4
35005,7.9,9.2,27.1,28.4
35006,11.3,13.4,27.1,28.4
35007,7.0,9.2,27.1,28.4
35009,8.5,7.9,27.1,28.4
35011,8.0,9.8,27.1,28.4
35013,6.1,7.4,27.1,28.4
35015,9.2,9.7,27.1,28.4
35017,7.3,9.7,27.1,28.4
35019,6.1,8.4,27.1,28.4
35021,7.9,10.3,27.1,28.4
35023,6.6,9.0,27.1,28.4
35025,7.7,8.0,27.1,28.4
35027,6.1,7.9,27.1,28.4
35028,5.6,7.0,27.1,28.4
35029,7.8,10.6,27.1,28.4
35031,12.0,13.6,27.1,28.4
35033,6.3,11.3,27.1,28.4
35035,7.6,9.5,27.1,28.4
35037,7.8,9.6,27.1,28.4
35039,6.4,8.8,27.1,28.4
35041,5.2,9.4,27.1,28.4
35043,6.3,8.0,27.1,28.4
35045,8.4,10.0,27.1,28.4
35047,6.6,8.8,27.1,28.4
35049,4.0,4.7,27.1,28.4
35051,7.9,10.1,27.1,28.4
35053,8.0,10.4,27.1,28.4
35055,6.1,7.7,27.1,28.4
35057,6.1,9.9,27.1,28.4
35059,6.6,9.5,27.1,28.4
35061,7.3,9.0,27.1,28.4
36001,7.5,9.8,23.6,25.7
36003,8.6,9.3,23.6,25.7
36005,9.5,12.3,23.6,25.7
36007,8.8,9.9,23.6,25.7
36009,9.3,9.3,23.6,25.7
36011,8.2,10.0,23.6,25.7
36013,8.8,9.9,23.6,25.7
36015,9.6,9.4,23.6,25.7
36017,8.1,10.2,23.6,25.7
36019,7.8,9.9,23.6,25.7
36021,8.3,10.6,23.6,25.7
36023,7.7,8.3,23.6,25.7
36025,8.4,10.8,23.6,25.7
36027,8.3,9.6,23.6,25.7
36029,10.1,9.4,23.6,25.7
36031,8.1,9.7,23.6,25.7
36033,8.4,9.6,23.6,25.7
36035,8.4,10.1,23.6,25.7
36037,9.2,9.3,23.6,25.7
36039,8.4,9.5,23.6,25.7
36041,10.3,11.0,23.6,25.7
36043,8.8,9.2,23.6,25.7
36045,7.5,9.4,23.6,25.7
36047,9.1,10.3,23.6,25.7
36049,8.5,9.9,23.6,25.7
36051,8.7,10.5,23.6,25.7
36053,7.6,9.6,23.6,25.7
36055,8.6,9.7,23.6,25.7
36057,8.8,9.4,23.6,25.7
36059,8.8,8.3,23.6,25.7
36061,6.8,6.7,23.6,25.7
36063,8.9,9.5,23.6,25.7
36065,8.8,10.0,23.6,25.7
36067,8.6,9.1,23.6,25.7
36069,8.4,7.6,23.6,25.7
36071,8.7,9.7,23.6,25.7
36073,8.6,9.7,23.6,25.7
36075,9.1,10.7,23.6,25.7
36077,8.4,9.3,23.6,25.7
36079,7.7,7.6,23.6,25.7
36081,9.2,11.2,23.6,25.7
36083,8.0,8.9,23.6,25.7
36085,8.9,9.5,23.6,25.7
36087,9.8,10.3,23.6,25.7
36089,8.6,10.6,23.6,25.7
36091,7.7,8.5,23.6,25.7
36093,8.7,9.9,23.6,25.7
36095,8.9,9.8,23.6,25.7
36097,8.2,10.7,23.6,25.7
36099,8.5,8.9,23.6,25.7
36101,9.9,11.2,23.6,25.7
36103,8.0,8.8,23.6,25.7
36105,9.3,10.5,23.6,25.7
36107,7.9,10.5,23.6,25.7
36109,6.1,7.5,23.6,25.7
36111,7.5,9.3,23.6,25.7
36113,8.9,9.8,23.6,25.7
36115,8.5,11.0,23.6,25.7
36117,8.8,10.3,23.6,25.7
36119,7.4,8.2,23.6,25.7
36121,8.0,8.1,23.6,25.7
36123,8.8,9.5,23.6,25.7
37001,10.3,10.9,29.6,32.1
37003,9.5,11.6,29.6,32.1
37005,10.4,12.8,29.6,32.1
37007,11.8,14.9,29.6,32.1
37009,8.5,11.5,29.6,32.1
37011,10.2,11.1,29.6,32.1
37013,11.5,13.4,29.6,32.1
37015,13.8,14.2,29.6,32.1
37017,12.1,14.5,29.6,32.1
37019,9.7,11.0,29.6,32.1
37021,8.7,9.5,29.6,32.1
37023,10.6,11.9,29.6,32.1
37025,10.1,9.9,29.6,32.1
37027,9.9,14.2,29.6,32.1
37029,9.9,11.1,29.6,32.1
37031,10.8,10.3,29.6,32.1
37033,13.4,13.2,29.6,32.1
37035,8.7,13.5,29.6,32.1
37037,8.5,12.1,29.6,32.1
37039,11.9,13.0,29.6,32.1
37041,12.4,13.3,29.6,32.1
37043,10.3,13.1,29.6,32.1
37045,11.6,12.4,29.6,32.1
37047,12.1,16.0,29.6,32.1
37049,10.9,10.3,29.6,32.1
37051,12.2,12.1,29.6,32.1
37053,9.3,10.6,29.6,32.1
37055,9.1,9.8,29.6,32.1
37057,10.6,11.0,29.6,32.1
37059,9.2,10.9,29.6,32.1
37061,11.3,13.8,29.6,32.1
37063,9.3,8.7,29.6,32.1
37065,12.8,16.4,29.6,32.1
37067,8.4,11.2,29.6,32.1
37069,9.3,14.0,29.6,32.1
37071,10.2,13.7,29.6,32.1
37073,11.8,12.9,29.6,32.1
37075,10.7,12.0,29.6,32.1
37077,10.9,12.1,29.6,32.1
37079,11.4,12.7,29.6,32.1
37081,10.0,10.3,29.6,32.1
37083,14.7,13.7,29.6,32.1
37085,8.9,10.6,29.6,32.1
37087,10.8,12.3,29.6,32.1
37089,9.6,9.9,29.6,32.1
37091,13.3,14.4,29.6,32.1
37093,10.9,12.2,29.6,32.1
37095,12.3,12.0,29.6,32.1
37097,8.7,10.4,29.6,32.1
37099,10.8,11.6,29.6,32.1
37101,8.9,13.9,29.6,32.1
37103,13.1,14.9,29.6,32.1
37105,11.9,13.5,29.6,32.1
37107,12.9,15.6,29.6,32.1
37109,11.4,11.4,29.6,32.1
37111,11.1,14.2,29.6,32.1
37113,10.4,11.7,29.6,32.1
37115,9.2,10.5,29.6,32.1
37117,13.6,15.9,29.6,32.1
37119,7.9,8.5,29.6,32.1
37121,12.0,12.8,29.6,32.1
37123,10.7,12.5,29.6,32.1
37125,9.3,10.6,29.6,32.1
37127,11.8,13.2,29.6,32.1
37129,10.3,8.4,29.6,32.1
37131,14.9,16.2,29.6,32.1
37133,8.9,7.8,29.6,32.1
37135,6.4,8.0,29.6,32.1
37137,11.9,15.1,29.6,32.1
37139,10.7,14.4,29.6,32.1
37141,11.5,12.1,29.6,32.1
37143,11.2,13.5,29.6,32.1
37145,11.3,12.6,29.6,32.1
37147,9.2,9.5,29.6,32.1
37149,9.6,13.1,29.6,32.1
37151,10.2,13.7,29.6,32.1
37153,11.3,11.2,29.6,32.1
37155,12.9,15.7,29.6,32.1
37157,11.2,14.1,29.6,32.1
37159,11.8,12.8,29.6,32.1
37161,11.3,13.9,29.6,32.1
37163,10.8,13.7,29.6,32.1
37165,12.4,13.7,29.6,32.1
37167,10.4,12.1,29.6,32.1
37169,10.7,12.7,29.6,32.1
37171,11.5,13.2,29.6,32.1
37173,12.7,14.9,29.6,32.1
37175,9.8,11.3,29.6,32.1
37177,11.5,13.6,29.6,32.1
37179,7.6,9.5,29.6,32.1
37181,12.9,14.0,29.6,32.1
37183,7.8,8.2,29.6,32.1
37185,13.9,14.4,29.6,32.1
37187,13.8,14.7,29.6,32.1
37189,6.7,8.6,29.6,32.1
37191,11.1,13.1,29.6,32.1
37193,10.8,10.8,29.6,32.1
37195,12.0,12.4,29.6,32.1
37197,11.2,10.5,29.6,32.1
37199,9.1,11.2,29.6,32.1
38001,10.1,10.5,29.7,33.2
38003,8.3,10.5,29.7,33.2
38005,11.3,11.7,29.7,33.2
38007,8.4,7.8,29.7,33.2
38009,9.7,9.8,29.7,33.2
38011,9.2,9.1,29.7,33.2
38013,10.4,8.9,29.7,33.2
38015,6.7,7.5,29.7,33.2
38017,6.4,7.0,29.7,33.2
38019,10.3,11.2,29.7,33.2
38021,9.2,11.2,29.7,33.2
38023,9.7,10.1,29.7,33.2
38025,10.2,9.2,29.7,33.2
38027,9.9,11.8,29.7,33.2
38029,10.0,11.3,29.7,33.2
38031,9.8,10.7,29.7,33.2
38033,9.4,8.8,29.7,33.2
38035,7.0,7.3,29.7,33.2
38037,9.6,10.8,29.7,33.2
38039,9.5,10.2,29.7,33.2
38041,10.3,9.5,29.7,33.2
38043,9.3,8.9,29.7,33.2
38045,9.0,11.2,29.7,33.2
38047,10.2,11.2,29.7,33.2
38049,9.6,8.3,29.7,33.2
38051,10.8,10.6,29.7,33.2
38053,9.1,9.5,29.7,33.2
38055,9.1,10.4,29.7,33.2
38057,8.9,11.9,29.7,33.2
38059,7.7,7.9,29.7,33.2
38061,10.1,12.6,29.7,33.2
38063,10.0,12.2,29.7,33.2
38065,9.3,10.9,29.7,33.2
38067,9.2,12.1,29.7,33.2
38069,9.4,10.4,29.7,33.2
38071,8.3,10.2,29.7,33.2
38073,8.9,10.4,29.7,33.2
38075,9.3,10.8,29.7,33.2
38077,7.5,8.4,29.7,33.2
38079,13.6,12.9,29.7,33.2
38081,9.3,9.4,29.7,33.2
38083,10.6,11.5,29.7,33.2
38085,12.4,13.3,29.7,33.2
38087,8.5,9.3,29.7,33.2
38089,8.1,8.0,29.7,33.2
38091,9.7,11.4,29.7,33.2
38093,8.4,8.8,29.7,33.2
38095,9.7,11.2,29.7,33.2
38097,8.0,8.5,29.7,33.2
38099,8.6,9.5,29.7,33.2
38101,8.2,7.8,29.7,33.2
38103,9.8,10.9,29.7,33.2
38105,8.5,8.3,29.7,33.2
39001,10.9,11.4,30.1,33.8
39003,11.7,13.0,30.1,33.8
39005,10.5,11.6,30.1,33.8
39007,10.1,13.3,30.1,33.8
39009,9.6,11.1,30.1,33.8
39011,10.6,11.1,30.1,33.8
39013,11.2,15.1,30.1,33.8
39015,10.2,13.6,30.1,33.8
39017,10.6,12.0,30.1,33.8
39019,10.6,12.7,30.1,33.8
39021,10.4,13.2,30.1,33.8
39023,11.8,12.9,30.1,33.8
39025,9.6,11.7,30.1,33.8
39027,10.5,11.7,30.1,33.8
39029,11.3,12.5,30.1,33.8
39031,10.6,14.6,30.1,33.8
39033,11.7,13.3,30.1,33.8
39035,11.1,12.0,30.1,33.8
39037,10.6,12.8,30.1,33.8
39039,10.8,11.6,30.1,33.8
39041,8.7,9.2,30.1,33.8
39043,11.6,11.1,30.1,33.8
39045,10.4,11.1,30.1,33.8
39047,11.7,13.0,30.1,33.8
39049,10.3,9.9,30.1,33.8
39051,11.5,13.4,30.1,33.8
39053,11.2,14.5,30.1,33.8
39055,10.2,11.8,30.1,33.8
39057,10.1,10.5,30.1,33.8
39059,11.4,12.6,30.1,33.8
39061,10.2,11.0,30.1,33.8
39063,9.3,11.5,30.1,33.8
39065,10.5,9.6,30.1,33.8
39067,12.4,13.2,30.1,33.8
39069,10.9,11.8,30.1,33.8
39071,10.1,11.0,30.1,33.8
39073,11.3,14.6,30.1,33.8
39075,9.2,10.3,30.1,33.8
39077,10.0,12.8,30.1,33.8
39079,11.2,14.2,30.1,33.8
39081,13.5,15.4,30.1,33.8
39083,10.1,11.0,30.1,33.8
39085,11.0,11.2,30.1,33.8
39087,11.7,15.7,30.1,33.8
39089,11.3,11.0,30.1,33.8
39091,11.2,13.4,30.1,33.8
39093,10.8,11.5,30.1,33.8
39095,10.7,12.3,30.1,33.8
39097,10.8,10.7,30.1,33.8
39099,10.7,12.5,30.1,33.8
39101,11.0,12.9,30.1,33.8
39103,8.8,9.6,30.1,33.8
39105,10.4,16.7,30.1,33.8
39107,10.7,11.0,30.1,33.8
39109,11.1,12.8,30.1,33.8
39111,11.6,14.9,30.1,33.8
39113,11.9,13.0,30.1,33.8
39115,11.6,14.8,30.1,33.8
39117,9.5,12.2,30.1,33.8
39119,11.4,12.9,30.1,33.8
39121,9.5,14.0,30.1,33.8
39123,10.6,11.1,30.1,33.8
39125,10.8,12.4,30.1,33.8
39127,10.0,13.1,30.1,33.8
39129,10.9,12.4,30.1,33.8
39131,10.9,13.6,30.1,33.8
39133,9.4,9.1,30.1,33.8
39135,10.9,12.6,30.1,33.8
39137,10.9,9.9,30.1,33.8
39139,11.0,11.9,30.1,33.8
39141,10.3,13.3,30.1,33.8
39143,10.9,12.9,30.1,33.8
39145,10.8,16.0,30.1,33.8
39147,10.0,13.5,30.1,33.8
39149,10.1,11.3,30.1,33.8
39151,11.5,12.9,30.1,33.8
39153,10.7,10.4,30.1,33.8
39155,11.3,12.3,30.1,33.8
39157,10.9,12.7,30.1,33.8
39159,8.8,10.2,30.1,33.8
39161,10.6,14.8,30.1,33.8
39163,10.4,17.0,30.1,33.8
39165,9.5,9.7,30.1,33.8
39167,12.2,14.4,30.1,33.8
39169,10.4,12.3,30.1,33.8
39171,10.2,12.8,30.1,33.8
39173,9.7,11.0,30.1,33.8
39175,11.2,12.5,30.1,33.8
40001,13.3,14.3,32.2,36.5
40003,11.2,13.2,32.2,36.5
40005,11.5,12.8,32.2,36.5
40007,10.7,13.4,32.2,36.5
40009,10.3,10.0,32.2,36.5
40011,9.7,14.2,32.2,36.5
40013,10.9,11.4,32.2,36.5
40015,11.5,12.6,32.2,36.5
40017,10.6,11.9,32.2,36.5
40019,10.2,12.5,32.2,36.5
40021,11.3,14.6,32.2,36.5
40023,12.5,15.5,32.2,36.5
40025,11.2,12.5,32.2,36.5
40027,9.2,10.4,32.2,36.5
40029,12.1,12.9,32.2,36.5
40031,9.7,11.1,32.2,36.5
40033,11.2,14.5,32.2,36.5
40035,13.2,13.1,32.2,36.5
40037,11.1,14.8,32.2,36.5
40039,10.5,11.7,32.2,36.5
40041,12.6,14.2,32.2,36.5
40043,11.7,13.9,32.2,36.5
40045,12.1,13.0,32.2,36.5
40047,10.4,9.8,32.2,36.5
40049,11.1,13.2,32.2,36.5
40051,8.6,12.0,32.2,36.5
40053,12.3,13.0,32.2,36.5
40055,10.7,12.9,32.2,36.5
40057,12.5,14.0,32.2,36.5
40059,12.5,12.4,32.2,36.5
40061,11.5,18.0,32.2,36.5
40063,12.6,15.6,32.2,36.5
40065,12.9,12.8,32.2,36.5
40067,11.7,13.7,32.2,36.5
40069,11.8,13.7,32.2,36.5
40071,11.4,12.7,32.2,36.5
40073,11.4,12.2,32.2,36.5
40075,11.5,13.6,32.2,36.5
40077,12.2,15.0,32.2,36.5
40079,11.6,14.2,32.2,36.5
40081,11.7,14.4,32.2,36.5
40083,10.8,12.1,32.2,36.5
40085,12.3,15.0,32.2,36.5
40087,10.1,11.1,32.2,36.5
40089,11.1,14.0,32.2,36.5
40091,11.7,13.8,32.2,36.5
40093,10.4,11.6,32.2,36.5
40095,11.6,13.4,32.2,36.5
40097,11.3,13.8,32.2,36.5
40099,12.0,13.4,32.2,36.5
40101,13.1,13.3,32.2,36.5
40103,11.4,13.2,32.2,36.5
40105,12.4,15.1,32.2,36.5
40107,12.7,13.4,32.2,36.5
40109,10.2,10.2,32.2,36.5
40111,10.5,12.5,32.2,36.5
40113,11.4,12.4,32.2,36.5
