,FIPS,MEDHHINC15,POVRATE15,PERPOV10,CHILDPOVRATE15,PERCHLDPOV10,METRO13
581,16061,41688.0,16.3,0,26.8,0,0
582,16063,46168.0,14.5,0,23.6,0,0
583,16065,38065.0,28.1,1,18.6,0,0
584,16067,45429.0,17.0,0,20.7,0,0
585,16069,50939.0,13.5,0,18.5,0,1
586,16071,47037.0,12.2,0,18.1,0,0
587,16073,39738.0,19.9,0,30.2,1,1
588,16075,44499.0,15.7,0,22.0,0,0
589,16077,44004.0,14.1,0,20.8,0,0
590,16079,37497.0,21.1,0,30.3,0,0
591,16081,58013.0,9.8,0,15.9,0,0
592,16083,45799.0,14.6,0,19.3,0,0
593,16085,51774.0,10.7,0,18.1,0,0
594,16087,38592.0,17.1,0,25.0,0,0
595,17001,47264.0,13.4,0,18.9,0,0
596,17003,32922.0,28.6,1,52.2,1,1
597,17005,50206.0,14.8,0,19.1,0,1
598,17007,62382.0,10.3,0,14.5,0,1
599,17009,53516.0,16.7,0,15.8,0,0
600,17011,51275.0,12.6,0,19.3,0,0
601,17013,51109.0,11.6,0,15.5,0,1
602,17015,50432.0,10.7,0,19.3,0,0
603,17017,46647.0,12.2,0,18.1,0,0
604,17019,50813.0,20.1,0,18.3,0,1
605,17021,49041.0,12.7,0,19.2,0,0
606,17023,50700.0,13.8,0,21.5,0,0
607,17025,43577.0,14.5,0,21.1,0,0
608,17027,64030.0,8.5,0,12.0,0,1
609,17029,42613.0,21.8,0,24.5,0,0
610,17031,56841.0,16.2,0,23.5,0,1
611,17033,49856.0,13.4,0,20.2,0,0
612,17035,51505.0,12.0,0,17.5,0,0
613,17037,56874.0,16.2,0,16.3,0,1
614,17039,54796.0,11.6,0,19.3,0,1
615,17041,53213.0,10.2,0,16.3,0,0
616,17043,81616.0,7.1,0,9.2,0,1
617,17045,50306.0,13.9,0,22.6,0,0
618,17047,48329.0,11.3,0,15.9,0,0
619,17049,53077.0,9.8,0,14.1,0,0
620,17051,41838.0,18.5,0,29.8,0,0
621,17053,53151.0,11.3,0,18.1,0,1
622,17055,43428.0,18.7,0,28.2,0,0
623,17057,44649.0,14.9,0,21.0,0,0
624,17059,40817.0,17.9,0,27.7,0,0
625,17061,43943.0,16.6,0,23.4,0,0
626,17063,71928.0,7.7,0,10.2,0,1
627,17065,45926.0,13.0,0,22.4,0,0
628,17067,48213.0,12.7,0,19.0,0,0
629,17069,39128.0,20.6,0,35.6,1,0
630,17071,47354.0,11.5,0,18.8,0,0
631,17073,58983.0,10.7,0,14.7,0,1
632,17075,49836.0,13.3,0,20.1,0,0
633,17077,36613.0,23.5,1,29.7,0,1
634,17079,52608.0,12.0,0,16.7,0,0
635,17081,46460.0,16.7,0,26.5,0,0
636,17083,53864.0,11.4,0,16.4,0,1
637,17085,51201.0,9.4,0,13.5,0,0
638,17087,46838.0,14.3,0,19.5,0,0
639,17089,70502.0,10.8,0,16.1,0,1
640,17091,53227.0,15.2,0,22.3,0,1
641,17093,88773.0,4.8,0,6.6,0,1
642,17095,43796.0,17.2,0,26.8,0,0
643,17097,82160.0,9.0,0,12.3,0,1
644,17099,52316.0,12.9,0,19.6,0,0
645,17101,43268.0,17.7,0,23.4,0,0
646,17103,52581.0,12.7,0,18.1,0,0
647,17105,55474.0,12.8,0,18.2,0,0
648,17107,58191.0,13.7,0,20.1,0,0
649,17109,42453.0,22.8,0,26.0,0,0
650,17111,80513.0,8.1,0,10.7,0,1
651,17113,65766.0,11.7,0,11.6,0,1
652,17115,48302.0,18.2,0,27.7,0,1
653,17117,50460.0,13.7,0,21.1,0,1
654,17119,52969.0,12.9,0,17.7,0,1
655,17121,43018.0,18.0,0,29.5,0,0
656,17123,53610.0,10.6,0,16.3,0,1
657,17125,43743.0,13.9,0,23.3,0,0
658,17127,41548.0,16.8,0,26.5,0,0
659,17129,64706.0,10.3,0,16.6,0,1
660,17131,57934.0,10.1,0,13.8,0,1
661,17133,79686.0,5.0,0,5.5,0,1
662,17135,46006.0,16.6,0,24.2,0,0
663,17137,45259.0,14.8,0,22.3,0,0
664,17139,58975.0,8.6,0,15.6,0,0
665,17141,57268.0,10.4,0,14.5,0,0
666,17143,53781.0,15.6,0,23.0,0,1
667,17145,46598.0,16.8,0,23.6,0,0
668,17147,65122.0,6.5,0,9.2,0,1
669,17149,45106.0,15.0,0,22.9,0,0
670,17151,41150.0,18.1,0,30.6,0,0
671,17153,35135.0,24.7,1,39.9,1,0
672,17155,60590.0,8.8,0,16.0,0,0
673,17157,50129.0,14.3,0,19.7,0,0
674,17159,43332.0,14.9,0,20.3,0,0
675,17161,50419.0,13.2,0,20.8,0,1
676,17163,50416.0,16.4,0,25.6,1,1
677,17165,40873.0,23.2,0,35.2,0,0
678,17167,57591.0,15.3,0,22.8,0,1
679,17169,50720.0,12.9,0,19.6,0,0
680,17171,50474.0,11.3,0,18.0,0,0
681,17173,49633.0,11.6,0,17.1,0,0
682,17175,50083.0,12.7,0,17.7,0,1
683,17177,46430.0,13.0,0,22.5,0,0
684,17179,57747.0,8.4,0,12.2,0,1
685,17181,44221.0,15.3,0,25.6,0,0
686,17183,44705.0,18.4,0,29.1,0,1
687,17185,51224.0,12.2,0,19.6,0,0
688,17187,46189.0,14.3,0,20.8,0,0
689,17189,57019.0,8.8,0,13.7,0,0
690,17191,47995.0,12.8,0,21.7,0,0
691,17193,46588.0,14.9,0,23.0,0,0
692,17195,45463.0,12.8,0,19.6,0,0
693,17197,76293.0,8.0,0,11.3,0,1
694,17199,47678.0,16.2,0,25.0,0,1
695,17201,50024.0,14.7,0,22.5,0,1
696,17203,68233.0,7.0,0,9.0,0,1
697,18001,49251.0,12.8,0,25.3,0,0
698,18003,50017.0,14.6,0,20.8,0,1
699,18005,55580.0,11.9,0,15.5,0,1
700,18007,50754.0,11.1,0,18.2,0,1
701,18009,39611.0,14.5,0,24.0,0,0
702,18011,75163.0,6.0,0,7.4,0,1
703,18013,53801.0,11.4,0,19.9,0,1
704,18015,52550.0,9.4,0,13.7,0,1
705,18017,45575.0,13.1,0,20.0,0,0
706,18019,51614.0,10.4,0,16.2,0,1
707,18021,48947.0,12.9,0,20.4,0,1
708,18023,50342.0,11.9,0,18.5,0,0
709,18025,41331.0,18.7,0,28.5,1,0
710,18027,47019.0,14.6,0,21.9,0,0
711,18029,64093.0,8.9,0,12.7,0,1
712,18031,51625.0,13.0,0,18.6,0,0
713,18033,52382.0,10.5,0,14.9,0,0
714,18035,40633.0,23.0,0,31.2,0,1
715,18037,57336.0,7.6,0,9.0,0,0
716,18039,50117.0,14.0,0,19.4,0,1
717,18041,42538.0,16.2,0,23.8,0,0
718,18043,57367.0,11.3,0,17.5,0,1
719,18045,51108.0,12.1,0,18.9,0,0
720,18047,53263.0,9.9,0,13.7,0,0
721,18049,51660.0,11.7,0,19.7,0,0
722,18051,53483.0,11.0,0,14.6,0,0
723,18053,39984.0,18.0,0,26.9,0,0
724,18055,47952.0,14.7,0,21.6,0,0
725,18057,91844.0,4.7,0,5.2,0,1
726,18059,70277.0,6.0,0,8.1,0,1
727,18061,53719.0,11.2,0,15.3,0,1
728,18063,73478.0,5.5,0,6.7,0,1
729,18065,47954.0,14.7,0,20.6,0,0
730,18067,47390.0,16.9,0,24.8,0,1
731,18069,49103.0,10.9,0,16.2,0,0
732,18071,45504.0,12.1,0,16.8,0,0
733,18073,60195.0,9.3,0,13.2,0,1
734,18075,42646.0,15.2,0,24.9,0,0
735,18077,47841.0,13.4,0,20.2,0,0
736,18079,46047.0,13.1,0,21.1,0,0
737,18081,68256.0,8.0,0,10.7,0,1
738,18083,42818.0,19.1,0,24.1,0,0
739,18085,54147.0,10.0,0,13.8,0,0
740,18087,56662.0,8.6,0,13.6,0,0
741,18089,50613.0,16.6,0,26.5,0,1
742,18091,47401.0,15.7,0,24.7,0,1
743,18093,46890.0,13.9,0,21.0,0,0
744,18095,45065.0,16.7,0,25.2,0,1
745,18097,41407.0,20.6,0,31.0,0,1
746,18099,49714.0,10.6,0,15.0,0,0
747,18101,47717.0,13.8,0,19.5,0,0
748,18103,46968.0,14.8,0,22.6,0,0
749,18105,45341.0,23.5,0,18.2,0,1
750,18107,49425.0,12.3,0,18.7,0,0
751,18109,58376.0,11.4,0,16.2,0,1
752,18111,48316.0,12.2,0,17.6,0,1
753,18113,51876.0,9.8,0,14.2,0,0
754,18115,53177.0,10.2,0,15.6,0,1
755,18117,40918.0,15.7,0,24.3,0,0
756,18119,43731.0,15.8,0,24.8,0,1
757,18121,43637.0,17.2,0,25.0,0,0
758,18123,47192.0,13.2,0,18.0,0,0
759,18125,47324.0,11.1,0,16.2,0,0
760,18127,66070.0,11.6,0,14.8,0,1
761,18129,58298.0,9.7,0,12.9,0,1
762,18131,47455.0,14.2,0,21.1,0,0
763,18133,53910.0,13.6,0,17.6,0,1
764,18135,41315.0,18.0,0,27.1,0,0
765,18137,51553.0,10.6,0,15.4,0,0
766,18139,48970.0,13.9,0,20.4,0,0
767,18141,46881.0,16.7,0,24.5,0,1
768,18143,43104.0,15.6,0,24.0,0,1
769,18145,54639.0,11.9,0,17.2,0,1
770,18147,56451.0,9.4,0,12.0,0,0
771,18149,48106.0,14.8,0,23.0,0,0
772,18151,53191.0,10.1,0,16.0,0,0
773,18153,44939.0,16.4,0,20.9,0,1
774,18155,46344.0,15.9,0,28.3,0,0
775,18157,50170.0,18.9,0,17.8,0,1
776,18159,56292.0,8.7,0,12.9,0,0
777,18161,45050.0,12.4,0,20.3,0,1
778,18163,43823.0,17.2,0,24.8,0,1
779,18165,44376.0,12.9,0,18.5,0,1
780,18167,39635.0,20.4,0,25.2,0,1
781,18169,48223.0,12.0,0,18.1,0,0
782,18171,57768.0,10.2,0,16.3,0,0
783,18173,66461.0,7.5,0,9.8,0,1
784,18175,43498.0,14.4,0,22.9,0,1
785,18177,41849.0,18.0,0,28.4,0,0
786,18179,55987.0,9.5,0,13.8,0,1
787,18181,50370.0,10.9,0,17.9,0,0
788,18183,56142.0,7.9,0,11.3,0,1
789,19001,51531.0,11.9,0,16.5,0,0
790,19003,48162.0,12.5,0,20.2,0,0
791,19005,47756.0,10.8,0,17.0,0,0
792,19007,41018.0,16.5,0,25.2,0,0
793,19009,50948.0,10.3,0,15.3,0,0
794,19011,65127.0,8.3,0,10.3,0,1
795,19013,50335.0,14.2,0,16.8,0,1
796,19015,58010.0,8.8,0,11.4,0,0
797,19017,65295.0,7.8,0,7.1,0,1
798,19019,55848.0,10.3,0,14.4,0,0
799,19021,51991.0,13.7,0,19.1,0,0
800,19023,54947.0,9.2,0,11.8,0,0
801,19025,49206.0,12.5,0,16.5,0,0
802,19027,58575.0,8.7,0,10.5,0,0
803,19029,45915.0,13.9,0,19.7,0,0
804,19031,60120.0,7.3,0,9.7,0,0
805,19033,50208.0,12.3,0,14.7,0,0
806,19035,52879.0,10.3,0,14.2,0,0
807,19037,57559.0,8.5,0,13.6,0,0
808,19039,49424.0,11.8,0,18.2,0,0
809,19041,52584.0,11.6,0,15.7,0,0
810,19043,48598.0,11.2,0,16.6,0,0
811,19045,52945.0,13.4,0,18.2,0,0
812,19047,51834.0,15.1,0,18.4,0,0
813,19049,81381.0,5.3,0,6.0,0,1
814,19051,49851.0,12.7,0,21.0,0,0
815,19053,39424.0,21.7,0,27.1,0,0
816,19055,59260.0,10.2,0,12.9,0,0
817,19057,50125.0,14.7,0,22.6,0,0
818,19059,56869.0,8.6,0,10.7,0,0
819,19061,57862.0,12.0,0,13.9,0,1
820,19063,46092.0,13.8,0,19.0,0,0
821,19065,47615.0,12.9,0,18.1,0,0
822,19067,49111.0,14.5,0,18.1,0,0
823,19069,52975.0,11.9,0,17.3,0,0
824,19071,55421.0,12.1,0,17.0,0,0
825,19073,51002.0,11.1,0,16.5,0,0
826,19075,62423.0,6.3,0,8.6,0,1
827,19077,54719.0,10.4,0,13.6,0,1
828,19079,54042.0,11.0,0,15.6,0,0
829,19081,56746.0,9.2,0,12.2,0,0
830,19083,50947.0,9.6,0,16.5,0,0
831,19085,57244.0,9.9,0,13.2,0,1
832,19087,50241.0,12.0,0,16.4,0,0
833,19089,50602.0,11.0,0,15.7,0,0
834,19091,52702.0,10.8,0,14.5,0,0
835,19093,53804.0,10.6,0,13.1,0,0
836,19095,63185.0,6.9,0,8.2,0,0
837,19097,49956.0,12.9,0,17.6,0,0
838,19099,53765.0,9.3,0,12.9,0,0
839,19101,43495.0,15.3,0,20.0,0,0
840,19103,57706.0,18.3,0,12.7,0,1
841,19105,55789.0,11.1,0,14.3,0,1
842,19107,50054.0,12.1,0,18.1,0,0
843,19109,52433.0,11.6,0,15.1,0,0
844,19111,45428.0,15.9,0,22.9,0,0
845,19113,58142.0,11.0,0,12.2,0,1
846,19115,53197.0,10.8,0,15.8,0,0
847,19117,46933.0,14.7,0,24.1,0,0
848,19119,64057.0,7.4,0,9.1,0,0
849,19121,65294.0,8.2,0,10.3,0,1
850,19123,50335.0,14.4,0,16.7,0,0
851,19125,57411.0,9.2,0,10.6,0,0
852,19127,53980.0,11.3,0,17.3,0,0
853,19129,62507.0,10.3,0,13.5,0,1
854,19131,61352.0,9.3,0,14.7,0,0
855,19133,43991.0,13.2,0,18.0,0,0
856,19135,48181.0,12.1,0,16.0,0,0
857,19137,43210.0,13.4,0,19.6,0,0
858,19139,53401.0,11.5,0,16.2,0,0
859,19141,53907.0,9.2,0,12.3,0,0
860,19143,54415.0,9.6,0,14.7,0,0
861,19145,46870.0,15.7,0,24.0,0,0
862,19147,48992.0,11.6,0,15.6,0,0
863,19149,61929.0,8.3,0,10.2,0,1
864,19151,47872.0,13.1,0,20.8,0,0
865,19153,60436.0,11.9,0,14.7,0,1
866,19155,52927.0,13.5,0,18.7,0,1
867,19157,52861.0,10.9,0,12.6,0,0
868,19159,45870.0,14.1,0,24.9,1,0
869,19161,52506.0,10.9,0,14.3,0,0
870,19163,58160.0,12.4,0,16.7,0,1
871,19165,54614.0,9.2,0,11.3,0,0
872,19167,62875.0,7.6,0,8.0,0,0
873,19169,51706.0,18.6,0,9.5,0,1
874,19171,59226.0,11.2,0,16.5,0,0
875,19173,46466.0,14.7,0,20.3,0,0
876,19175,45010.0,14.3,0,19.6,0,0
877,19177,43653.0,15.8,0,24.7,0,0
878,19179,44738.0,16.0,0,22.1,0,0
879,19181,67728.0,7.8,0,8.9,0,1
880,19183,55283.0,10.9,0,14.9,0,1
881,19185,44381.0,16.4,0,26.2,0,0
882,19187,44922.0,14.6,0,19.6,0,0
883,19189,48408.0,10.8,0,15.0,0,0
884,19191,59096.0,9.5,0,9.5,0,0
885,19193,50774.0,14.0,0,19.6,0,1
886,19195,50761.0,10.9,0,15.1,0,0
887,19197,49882.0,12.6,0,18.2,0,0
888,20001,41604.0,18.9,0,26.0,0,0
889,20003,47267.0,14.0,0,19.9,0,0
890,20005,46110.0,16.6,0,21.5,0,0
891,20007,54176.0,11.1,0,17.3,0,0
892,20009,50558.0,14.4,0,20.1,0,0
893,20011,39609.0,18.2,0,26.5,0,0
894,20013,46884.0,14.9,0,23.0,0,0
895,20015,61473.0,10.6,0,12.8,0,1
896,20017,48911.0,12.7,0,16.5,0,0
897,20019,42324.0,16.8,0,25.6,0,0
898,20021,39842.0,18.0,0,27.8,0,0
899,20023,44111.0,12.3,0,19.2,0,0
900,20025,50392.0,12.0,0,15.6,0,0
901,20027,51351.0,11.1,0,16.9,0,0
902,20029,42730.0,12.8,0,18.1,0,0
903,20031,57160.0,9.9,0,12.4,0,0
904,20033,43809.0,11.4,0,15.1,0,0
905,20035,47851.0,15.3,0,21.4,0,0
906,20037,38139.0,19.1,0,24.5,0,0
907,20039,43919.0,12.3,0,19.6,0,0
908,20041,47570.0,12.2,0,16.1,0,0
909,20043,47000.0,13.2,0,19.3,0,1
910,20045,52447.0,19.4,0,13.2,0,1
911,20047,46380.0,10.6,0,14.0,0,0
912,20049,39147.0,17.6,0,30.7,0,0
913,20051,49192.0,12.0,0,12.2,0,0
914,20053,49986.0,10.6,0,13.1,0,0
915,20055,53245.0,14.6,0,20.5,0,0
916,20057,47915.0,13.2,0,18.9,0,0
917,20059,51484.0,11.7,0,17.3,0,0
918,20061,45590.0,11.9,0,20.1,0,0
919,20063,46580.0,9.9,0,14.9,0,0
920,20065,45018.0,12.2,0,16.9,0,0
921,20067,59218.0,10.2,0,15.8,0,0
922,20069,64284.0,8.3,0,11.0,0,0
923,20071,44667.0,11.4,0,18.4,0,0
924,20073,41168.0,15.8,0,24.6,0,0
925,20075,50056.0,13.1,0,19.8,0,0
926,20077,46869.0,13.7,0,19.6,0,0
927,20079,55470.0,9.4,0,13.5,0,1
928,20081,59356.0,11.2,0,16.0,0,0
929,20083,54513.0,9.6,0,12.2,0,0
930,20085,51662.0,11.3,0,14.2,0,1
931,20087,59080.0,9.1,0,13.9,0,1
932,20089,43201.0,13.5,0,21.6,0,0
933,20091,83007.0,5.5,0,6.5,0,1
934,20093,59134.0,11.5,0,16.6,0,0
935,20095,52907.0,11.5,0,16.9,0,1
936,20097,46381.0,12.6,0,16.8,0,0
937,20099,42323.0,18.2,0,27.3,0,0
938,20101,57388.0,9.6,0,14.8,0,0
939,20103,61465.0,10.7,0,13.1,0,1
940,20105,42277.0,12.5,0,19.5,0,0
941,20107,46065.0,14.0,0,21.2,0,1
942,20109,48399.0,9.4,0,13.1,0,0
943,20111,39562.0,17.5,0,18.9,0,0
944,20113,61356.0,7.6,0,10.0,0,0
945,20115,51196.0,10.9,0,14.4,0,0
946,20117,49270.0,10.7,0,14.1,0,0
947,20119,56325.0,9.5,0,12.3,0,0
948,20121,62375.0,8.8,0,11.4,0,1
949,20123,48310.0,10.5,0,14.8,0,0
950,20125,43289.0,19.9,0,27.6,0,0
951,20127,49720.0,10.8,0,16.9,0,0
952,20129,53443.0,10.3,0,15.3,0,0
953,20131,54486.0,8.8,0,10.0,0,0
954,20133,40744.0,18.9,0,28.1,0,0
955,20135,53456.0,9.4,0,13.6,0,0
956,20137,45096.0,12.7,0,15.2,0,0
957,20139,48364.0,12.7,0,17.1,0,1
958,20141,43518.0,13.1,0,20.1,0,0
959,20143,50302.0,10.0,0,13.8,0,0
960,20145,47359.0,14.5,0,17.4,0,0
961,20147,46984.0,11.1,0,17.0,0,0
962,20149,60601.0,8.1,0,10.6,0,1
963,20151,52634.0,10.8,0,15.6,0,0
964,20153,47448.0,11.7,0,19.1,0,0
965,20155,47178.0,13.1,0,17.9,0,0
966,20157,44593.0,11.2,0,17.3,0,0
967,20159,52400.0,13.8,0,18.1,0,0
968,20161,46690.0,23.4,0,15.5,0,1
969,20163,45309.0,11.7,0,15.5,0,0
970,20165,43895.0,11.5,0,17.1,0,0
971,20167,42625.0,13.2,0,20.7,0,0
972,20169,47052.0,14.3,0,21.7,0,0
973,20171,56267.0,7.7,0,12.0,0,0
974,20173,50995.0,15.2,0,20.7,0,1
975,20175,45807.0,15.0,0,18.2,0,0
976,20177,51316.0,14.2,0,19.9,0,1
977,20179,51221.0,10.9,0,17.3,0,0
978,20181,42491.0,16.5,0,24.4,0,0
979,20183,43872.0,12.2,0,16.5,0,0
980,20185,47129.0,12.8,0,20.8,0,0
981,20187,55341.0,10.9,0,16.6,0,0
982,20189,59735.0,11.3,0,15.5,0,0
983,20191,51451.0,11.7,0,17.6,0,1
984,20193,50574.0,10.9,0,12.0,0,0
985,20195,48576.0,10.4,0,14.6,0,0
986,20197,57339.0,8.3,0,12.5,0,1
987,20199,48426.0,12.4,0,15.9,0,0
988,20201,46153.0,10.7,0,13.2,0,0
989,20203,52917.0,10.9,0,16.5,0,0
990,20205,41461.0,15.6,0,24.0,0,0
991,20207,37394.0,19.5,0,29.6,0,0
992,20209,41746.0,21.9,0,32.1,0,1
993,21001,32007.0,27.2,0,41.0,0,0
994,21003,42287.0,19.8,0,30.2,0,1
995,21005,55523.0,10.7,0,16.8,0,0
996,21007,44352.0,15.1,0,24.5,0,0
997,21009,40017.0,19.3,0,28.7,1,0
998,21011,35143.0,24.9,1,37.8,1,0
999,21013,23968.0,44.7,1,56.8,1,0
1000,21015,68804.0,8.2,0,10.5,0,1
1001,21017,46370.0,14.8,0,24.4,0,1
1002,21019,43406.0,20.5,0,29.4,0,1
1003,21021,40459.0,17.2,0,24.9,0,0
1004,21023,44846.0,15.7,0,24.7,0,1
1005,21025,28196.0,32.9,1,42.9,1,0
1006,21027,42347.0,19.0,0,25.6,0,0
1007,21029,54755.0,9.6,0,14.5,0,1
1008,21031,39545.0,21.6,0,31.3,0,1
1009,21033,39355.0,18.8,0,29.4,0,0
1010,21035,40585.0,21.1,0,24.1,0,0
1011,21037,51694.0,14.4,0,17.8,0,1
1012,21039,43144.0,14.8,0,25.2,0,0
1013,21041,46499.0,17.6,0,28.7,0,0
1014,21043,37204.0,19.7,0,29.4,1,0
1015,21045,33576.0,25.1,1,38.2,1,0
1016,21047,39840.0,20.3,0,28.9,0,1
1017,21049,54812.0,15.4,0,23.9,0,1
1018,21051,24001.0,46.8,1,53.0,1,0
1019,21053,29178.0,26.4,1,39.6,1,0
1020,21055,40202.0,19.2,0,31.3,1,0
1021,21057,30989.0,24.8,1,36.2,1,0
1022,21059,48724.0,14.9,0,20.9,0,1
1023,21061,38673.0,20.0,0,28.6,0,1
1024,21063,30299.0,34.4,1,40.3,1,0
1025,21065,32541.0,28.2,1,38.8,1,0
1026,21067,51963.0,19.1,0,22.6,0,1
1027,21069,47030.0,20.0,0,31.8,0,0
1028,21071,30888.0,29.5,1,43.1,1,0
1029,21073,50471.0,13.7,0,22.5,0,0
1030,21075,30798.0,30.4,1,47.6,1,0
1031,21077,47679.0,15.0,0,23.8,0,1
1032,21079,45018.0,17.0,0,24.3,0,0
1033,21081,45307.0,16.4,0,27.0,0,1
1034,21083,39515.0,16.3,0,27.4,0,0
1035,21085,37057.0,22.9,0,32.5,1,0
1036,21087,36226.0,20.5,0,29.1,1,0
1037,21089,45690.0,16.8,0,23.5,0,1
1038,21091,52929.0,13.8,0,20.0,0,1
1039,21093,49637.0,15.0,0,21.6,0,1
1040,21095,27425.0,35.5,1,47.7,1,0
1041,21097,47040.0,16.2,0,24.4,0,0
1042,21099,34764.0,22.0,1,31.1,1,0
1043,21101,45718.0,17.0,0,24.2,0,1
1044,21103,47802.0,17.7,0,26.5,0,1
1045,21105,40890.0,17.6,0,29.9,1,0
1046,21107,44750.0,18.4,0,26.6,0,0
1047,21109,30565.0,31.2,1,41.0,1,0
1048,21111,51230.0,15.4,0,22.4,0,1
1049,21113,49839.0,18.3,0,23.8,0,1
1050,21115,36051.0,25.9,1,34.4,1,0
1051,21117,52631.0,12.8,0,18.2,0,1
1052,21119,30138.0,33.8,1,46.4,1,0
1053,21121,28578.0,32.0,1,45.2,1,0
1054,21123,40202.0,18.1,0,27.7,0,1
1055,21125,37737.0,23.0,1,33.1,1,0
1056,21127,36276.0,25.0,1,34.3,1,0
1057,21129,26201.0,34.7,1,50.2,1,0
1058,21131,28722.0,33.7,1,39.4,0,0
1059,21133,31079.0,33.2,1,41.9,1,0
1060,21135,33867.0,24.7,1,35.6,1,0
1061,21137,37220.0,21.2,1,31.4,1,0
1062,21139,44551.0,15.3,0,25.0,0,0
1063,21141,43795.0,15.5,0,24.3,0,0
1064,21143,48189.0,16.9,0,22.4,0,0
1065,21145,47184.0,15.2,0,24.6,0,0
1066,21147,25655.0,41.5,1,51.9,1,0
1067,21149,44007.0,17.3,0,26.0,0,1
1068,21151,46342.0,18.2,0,20.1,0,0
1069,21153,29921.0,32.6,1,45.1,1,0
1070,21155,41189.0,20.5,0,27.6,1,0
1071,21157,49771.0,12.1,0,19.5,0,0
1072,21159,29198.0,40.0,1,45.3,1,0
1073,21161,37071.0,19.5,0,29.3,1,0
1074,21163,51111.0,13.5,0,20.3,0,1
1075,21165,34299.0,26.8,1,43.5,1,0
1076,21167,46346.0,15.1,0,21.9,0,0
1077,21169,32654.0,22.9,0,38.4,1,0
1078,21171,31603.0,25.3,1,37.8,1,0
1079,21173,42468.0,21.5,0,29.9,0,0
1080,21175,31489.0,31.3,1,40.9,1,0
1081,21177,40272.0,19.4,0,26.2,0,0
1082,21179,51843.0,12.5,0,18.8,0,0
1083,21181,37267.0,21.5,0,34.3,0,0
1084,21183,40661.0,19.9,0,27.5,0,0
1085,21185,84415.0,6.2,0,6.7,0,1
1086,21187,43686.0,16.9,0,25.4,0,0
1087,21189,23341.0,42.4,1,61.6,1,0
1088,21191,49345.0,16.4,0,23.5,0,1
1089,21193,31740.0,28.5,1,37.2,1,0
1090,21195,34315.0,25.0,0,32.0,1,0
1091,21197,34510.0,26.0,1,39.3,1,0
1092,21199,40702.0,23.0,0,31.7,1,0
1093,21201,40027.0,22.5,1,36.7,1,0
1094,21203,33293.0,22.9,1,32.4,1,0
1095,21205,36597.0,27.2,1,32.4,1,0
1096,21207,31968.0,24.6,1,35.8,1,0
1097,21209,63775.0,13.1,0,18.1,0,1
1098,21211,60189.0,11.5,0,17.1,0,1
1099,21213,45496.0,16.0,0,26.2,0,0
1100,21215,68147.0,9.0,0,11.9,0,1
1101,21217,35700.0,23.0,0,33.8,1,0
1102,21219,40963.0,19.3,0,28.1,0,0
1103,21221,45106.0,15.1,0,26.5,0,1
1104,21223,48392.0,15.7,0,22.3,0,1
1105,21225,45239.0,20.7,0,20.7,0,0
1106,21227,45964.0,18.0,0,22.9,0,1
1107,21229,45143.0,17.1,0,23.6,0,0
1108,21231,29826.0,28.0,1,40.3,1,0
1109,21233,44245.0,18.1,0,24.9,0,0
1110,21235,31903.0,29.2,1,38.9,1,0
1111,21237,27196.0,30.7,1,50.4,1,0
1112,21239,57862.0,11.6,0,17.0,0,1
1113,22001,42033.0,23.7,1,32.5,1,1
1114,22003,42120.0,20.4,0,24.3,1,0
1115,22005,74852.0,10.7,0,14.8,0,1
1116,22007,48516.0,16.8,0,25.2,1,0
1117,22009,34803.0,25.3,1,34.7,1,0
1118,22011,48206.0,19.5,0,24.8,0,0
1119,22013,34565.0,25.4,1,37.4,1,0
1120,22015,55403.0,14.5,0,20.4,0,1
1121,22017,41081.0,22.2,0,34.8,1,1
1122,22019,46523.0,17.5,0,26.0,0,1
1123,22021,38564.0,22.9,0,32.8,1,0
1124,22023,56259.0,12.7,0,17.6,0,1
1125,22025,33958.0,27.2,1,37.0,1,0
1126,22027,33740.0,30.9,1,37.1,1,0
1127,22029,33068.0,29.5,1,41.6,1,0
1128,22031,41691.0,24.9,0,38.7,1,1
1129,22033,50389.0,18.5,0,26.5,0,1
1130,22035,26325.0,43.5,1,56.1,1,0
1131,22037,43105.0,21.8,1,27.6,1,1
1132,22039,33407.0,25.7,1,32.1,1,0
1133,22041,33845.0,25.4,1,40.7,1,0
1134,22043,43437.0,21.3,0,28.1,1,1
1135,22045,45039.0,20.8,0,32.7,0,1
1136,22047,42000.0,22.3,0,30.7,1,1
1137,22049,41029.0,21.1,0,30.8,0,0
1138,22051,49503.0,16.3,0,27.1,0,1
1139,22053,43677.0,20.3,0,27.2,1,0
1140,22055,52411.0,17.0,0,20.7,0,1
1141,22057,53482.0,14.1,0,20.0,0,1
1142,22059,46258.0,18.5,0,21.8,0,0
1143,22061,38118.0,25.5,1,29.8,1,0
1144,22063,58774.0,13.5,0,17.6,0,1
1145,22065,27225.0,37.6,1,52.7,1,0
1146,22067,31777.0,31.1,1,50.0,1,0
1147,22069,33786.0,29.6,1,36.2,1,0
1148,22071,38640.0,24.0,1,38.2,1,1
1149,22073,38453.0,23.0,1,33.1,1,1
1150,22075,49122.0,17.3,0,19.7,0,1
1151,22077,42919.0,19.3,0,29.2,1,1
1152,22079,42758.0,21.6,0,31.7,1,1
1153,22081,41742.0,25.7,1,37.9,1,0
1154,22083,34588.0,24.7,1,37.3,1,0
