,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS12,PCT_OBESE_ADULTS17,PCT_HSPA17,RECFACPTH11,RECFACPTH16
809,8.3,9.3,30.4,36.4,29.400000000000006,0.241036457,0.306278714
810,8.5,9.2,30.4,36.4,29.400000000000006,0.0,0.0
811,8.6,12.1,30.4,36.4,29.400000000000006,0.162979261,0.105851469
812,8.3,11.7,30.4,36.4,29.400000000000006,0.0580585,0.11739845
813,6.5,8.4,30.4,36.4,29.400000000000006,0.114934272,0.130664608
814,7.9,10.6,30.4,36.4,29.400000000000006,0.114025086,0.112346927
815,8.1,9.7,30.4,36.4,29.400000000000006,0.0,0.0
816,7.9,10.6,30.4,36.4,29.400000000000006,0.170222424,0.0579072
817,8.4,11.1,30.4,36.4,29.400000000000006,0.099857703,0.075709779
818,8.9,9.6,30.4,36.4,29.400000000000006,0.35593522,0.233863424
819,7.5,9.6,30.4,36.4,29.400000000000006,0.147993108,0.144771674
820,8.6,10.7,30.4,36.4,29.400000000000006,0.198747888,0.104624398
821,8.4,10.4,30.4,36.4,29.400000000000006,0.0954244,0.200140098
822,9.0,12.1,30.4,36.4,29.400000000000006,0.124208173,0.126302494
823,9.0,10.2,30.4,36.4,29.400000000000006,0.09353662,0.196078431
824,8.7,9.5,30.4,36.4,29.400000000000006,0.0,0.0
825,8.9,10.4,30.4,36.4,29.400000000000006,0.214362272,0.0
826,8.6,11.0,30.4,36.4,29.400000000000006,0.080134626,0.081320647
827,8.2,9.4,30.4,36.4,29.400000000000006,0.092106475,0.093896714
828,8.2,10.3,30.4,36.4,29.400000000000006,0.0,0.0
829,8.9,9.9,30.4,36.4,29.400000000000006,0.177085178,0.091802075
830,8.8,10.5,30.4,36.4,29.400000000000006,0.0575639,0.0
831,8.4,11.7,30.4,36.4,29.400000000000006,0.0,0.0
832,8.0,11.5,30.4,36.4,29.400000000000006,0.0494242,0.101005
833,8.6,10.3,30.4,36.4,29.400000000000006,0.10478885,0.107851596
834,8.7,9.7,30.4,36.4,29.400000000000006,0.20451989,0.0
835,8.8,10.1,30.4,36.4,29.400000000000006,0.0,0.143740118
836,8.7,8.7,30.4,36.4,29.400000000000006,0.0612783,0.0
837,8.2,11.7,30.4,36.4,29.400000000000006,0.10139417,0.051573
838,8.6,9.7,30.4,36.4,29.400000000000006,0.081938109,0.0272769
839,8.3,10.6,30.4,36.4,29.400000000000006,0.235100505,0.220118864
840,5.6,5.4,30.4,36.4,29.400000000000006,0.074808863,0.136394945
841,7.9,10.2,30.4,36.4,29.400000000000006,0.0,0.0
842,8.6,11.0,30.4,36.4,29.400000000000006,0.0,0.0
843,8.8,11.0,30.4,36.4,29.400000000000006,0.12993763,0.066080751
844,8.3,11.1,30.4,36.4,29.400000000000006,0.112504922,0.145112607
845,8.0,10.3,30.4,36.4,29.400000000000006,0.130851516,0.121676431
846,8.2,9.8,30.4,36.4,29.400000000000006,0.0,0.0
847,8.1,11.6,30.4,36.4,29.400000000000006,0.0,0.116877045
848,8.0,9.3,30.4,36.4,29.400000000000006,0.085535882,0.0
849,8.0,10.0,30.4,36.4,29.400000000000006,0.127113258,0.063315183
850,8.1,10.1,30.4,36.4,29.400000000000006,0.133392619,0.135098622
851,8.2,9.8,30.4,36.4,29.400000000000006,0.090193013,0.211167758
852,8.6,10.7,30.4,36.4,29.400000000000006,0.0488365,0.0
853,7.6,10.9,30.4,36.4,29.400000000000006,0.133084908,0.132943366
854,8.7,9.7,30.4,36.4,29.400000000000006,0.186880957,0.093835038
855,9.1,11.8,30.4,36.4,29.400000000000006,0.216567407,0.113649278
856,8.4,10.7,30.4,36.4,29.400000000000006,0.0,0.0
857,9.3,10.5,30.4,36.4,29.400000000000006,0.094073377,0.098677719
858,7.3,9.2,30.4,36.4,29.400000000000006,0.070140983,0.06992355
859,9.1,9.6,30.4,36.4,29.400000000000006,0.211000141,0.14366784
860,8.4,11.5,30.4,36.4,29.400000000000006,0.0,0.0
861,9.0,12.0,30.4,36.4,29.400000000000006,0.188881194,0.065210303
862,9.0,10.6,30.4,36.4,29.400000000000006,0.0,0.0
863,8.1,9.8,30.4,36.4,29.400000000000006,0.120928733,0.079349335
864,9.8,11.9,30.4,36.4,29.400000000000006,0.0,0.0
865,8.1,8.6,30.4,36.4,29.400000000000006,0.152920205,0.157971894
866,7.6,11.5,30.4,36.4,29.400000000000006,0.096286549,0.0534714
867,8.5,10.5,30.4,36.4,29.400000000000006,0.105965879,0.109337415
868,9.3,11.4,30.4,36.4,29.400000000000006,0.0,0.0
869,9.5,10.4,30.4,36.4,29.400000000000006,0.097828214,0.101853738
870,7.7,8.7,30.4,36.4,29.400000000000006,0.132115469,0.122061089
871,8.9,11.0,30.4,36.4,29.400000000000006,0.0,0.0
872,7.2,8.9,30.4,36.4,29.400000000000006,0.088276836,0.114642745
873,5.9,6.7,30.4,36.4,29.400000000000006,0.110135797,0.175590811
874,8.8,9.9,30.4,36.4,29.400000000000006,0.170357751,0.0582106
875,8.7,10.2,30.4,36.4,29.400000000000006,0.158654609,0.160333494
876,8.5,11.8,30.4,36.4,29.400000000000006,0.159375249,0.1614205
877,8.4,9.9,30.4,36.4,29.400000000000006,0.0,0.0
878,9.1,12.8,30.4,36.4,29.400000000000006,0.0563968,0.085058123
879,7.3,10.4,30.4,36.4,29.400000000000006,0.107231706,0.162130393
880,7.9,9.4,30.4,36.4,29.400000000000006,0.137494844,0.0452304
881,9.0,11.6,30.4,36.4,29.400000000000006,0.315756236,0.310703744
882,8.7,10.0,30.4,36.4,29.400000000000006,0.159033079,0.217675229
883,8.5,9.7,30.4,36.4,29.400000000000006,0.093606665,0.094330724
884,8.0,7.9,30.4,36.4,29.400000000000006,0.190086965,0.146993973
885,9.0,10.1,30.4,36.4,29.400000000000006,0.097444992,0.097364347
886,8.4,11.9,30.4,36.4,29.400000000000006,0.0,0.0
887,9.1,10.7,30.4,36.4,29.400000000000006,0.076745971,0.156054931
888,9.9,10.9,29.9,32.4,26.5,0.0,0.0
889,9.4,9.8,29.9,32.4,26.5,0.0,0.0
890,8.9,8.7,29.9,32.4,26.5,0.119374478,0.183228486
891,10.0,9.1,29.9,32.4,26.5,0.203004466,0.213583938
892,10.5,9.5,29.9,32.4,26.5,0.108291521,0.148638103
893,8.7,13.0,29.9,32.4,26.5,0.0,0.068157034
894,10.2,11.7,29.9,32.4,26.5,0.0,0.103712923
895,9.3,9.9,29.9,32.4,26.5,0.0303831,0.0300084
896,9.4,11.9,29.9,32.4,26.5,0.0,0.0
897,10.7,12.6,29.9,32.4,26.5,0.55417013,0.295420975
898,9.9,12.2,29.9,32.4,26.5,0.046834,0.049456
899,10.6,13.7,29.9,32.4,26.5,0.0,0.0
900,10.7,11.8,29.9,32.4,26.5,0.0,0.0
901,9.5,14.1,29.9,32.4,26.5,0.0,0.0
902,11.1,12.6,29.9,32.4,26.5,0.106190931,0.10989011
903,9.2,9.9,29.9,32.4,26.5,0.0,0.0
904,10.6,11.1,29.9,32.4,26.5,0.0,0.0
905,8.9,11.2,29.9,32.4,26.5,0.0275976,0.0
906,9.0,11.5,29.9,32.4,26.5,0.0510412,0.076938859
907,11.2,12.5,29.9,32.4,26.5,0.0,0.0
908,9.6,11.0,29.9,32.4,26.5,0.0,0.0
909,9.9,9.7,29.9,32.4,26.5,0.0,0.129382844
910,6.2,6.5,29.9,32.4,26.5,0.088983013,0.108793894
911,9.7,10.6,29.9,32.4,26.5,0.0,0.0
912,10.9,12.4,29.9,32.4,26.5,0.358937545,0.0
913,7.7,8.9,29.9,32.4,26.5,0.069560378,0.104083544
914,9.6,11.7,29.9,32.4,26.5,0.0,0.0
915,7.9,9.5,29.9,32.4,26.5,0.134716422,0.0270285
916,8.0,8.7,29.9,32.4,26.5,0.145209537,0.0579693
917,8.9,8.9,29.9,32.4,26.5,0.0386907,0.0391435
918,8.7,7.9,29.9,32.4,26.5,0.0566974,0.0284026
919,11.7,11.9,29.9,32.4,26.5,0.366300366,0.380228137
920,11.3,11.1,29.9,32.4,26.5,0.0,0.0
921,8.7,7.8,29.9,32.4,26.5,0.0,0.0
922,8.9,9.3,29.9,32.4,26.5,0.0,0.0
923,10.2,10.7,29.9,32.4,26.5,0.0,0.0
924,10.0,12.8,29.9,32.4,26.5,0.0,0.32615786
925,9.2,8.9,29.9,32.4,26.5,0.0,0.0
926,10.4,11.0,29.9,32.4,26.5,0.0,0.0
927,8.8,10.3,29.9,32.4,26.5,0.0288184,0.086271352
928,8.4,9.8,29.9,32.4,26.5,0.0,0.0
929,10.1,13.7,29.9,32.4,26.5,0.0,0.0
930,9.4,10.4,29.9,32.4,26.5,0.0,0.150840938
931,9.8,10.0,29.9,32.4,26.5,0.0,0.0530335
932,11.2,13.0,29.9,32.4,26.5,0.0,0.0
933,6.5,7.5,29.9,32.4,26.5,0.157391997,0.174443662
934,9.2,9.8,29.9,32.4,26.5,0.0,0.0
935,10.5,13.5,29.9,32.4,26.5,0.126758778,0.0
936,11.6,10.3,29.9,32.4,26.5,0.0,0.0
937,9.7,11.3,29.9,32.4,26.5,0.0467727,0.0
938,10.2,11.8,29.9,32.4,26.5,0.0,0.0
939,9.1,10.3,29.9,32.4,26.5,0.0129781,0.0624103
940,10.0,10.4,29.9,32.4,26.5,0.0,0.0
941,9.3,12.0,29.9,32.4,26.5,0.0,0.0
942,10.7,13.5,29.9,32.4,26.5,0.362187613,0.355618777
943,8.5,10.4,29.9,32.4,26.5,0.0594672,0.0598802
944,9.5,9.5,29.9,32.4,26.5,0.068695473,0.140835152
945,10.2,9.4,29.9,32.4,26.5,0.0,0.0
946,9.8,9.5,29.9,32.4,26.5,0.100200401,0.102030405
947,9.4,9.5,29.9,32.4,26.5,0.221287896,0.235238767
948,8.5,11.0,29.9,32.4,26.5,0.091645028,0.091011134
949,10.1,12.4,29.9,32.4,26.5,0.159159637,0.323310702
950,10.2,14.3,29.9,32.4,26.5,0.08626143,0.091276965
951,10.8,12.3,29.9,32.4,26.5,0.170473917,0.179985601
952,9.5,11.1,29.9,32.4,26.5,0.0,0.0
953,10.0,8.9,29.9,32.4,26.5,0.0,0.0
954,10.0,12.2,29.9,32.4,26.5,0.0608088,0.124548512
955,11.1,10.8,29.9,32.4,26.5,0.0,0.0
956,9.0,10.7,29.9,32.4,26.5,0.0,0.0
957,9.0,11.5,29.9,32.4,26.5,0.0,0.0
958,11.0,12.1,29.9,32.4,26.5,0.0,0.0
959,9.4,12.1,29.9,32.4,26.5,0.0,0.0
960,9.7,12.8,29.9,32.4,26.5,0.0,0.0
961,10.8,11.2,29.9,32.4,26.5,0.0,0.185425552
962,8.3,10.5,29.9,32.4,26.5,0.0,0.169541813
963,9.5,11.7,29.9,32.4,26.5,0.0,0.20894275
964,11.0,12.3,29.9,32.4,26.5,0.0,0.0
965,10.1,11.9,29.9,32.4,26.5,0.077609624,0.079314721
966,11.1,10.8,29.9,32.4,26.5,0.204457166,0.215007525
967,9.3,11.3,29.9,32.4,26.5,0.0,0.0
968,6.4,5.6,29.9,32.4,26.5,0.0408998,0.0402425
969,9.9,10.5,29.9,32.4,26.5,0.0,0.0
970,10.7,11.2,29.9,32.4,26.5,0.0,0.0
971,10.6,11.6,29.9,32.4,26.5,0.0,0.0
972,8.7,11.3,29.9,32.4,26.5,0.107482579,0.145269657
973,9.7,9.7,29.9,32.4,26.5,0.203128174,0.0
974,9.3,10.8,29.9,32.4,26.5,0.073864385,0.091682093
975,7.5,8.3,29.9,32.4,26.5,0.0431723,0.0439445
976,9.5,10.7,29.9,32.4,26.5,0.072667513,0.095423061
977,10.6,11.8,29.9,32.4,26.5,0.0,0.0
978,10.2,9.4,29.9,32.4,26.5,0.165180046,0.168208579
979,11.1,10.6,29.9,32.4,26.5,0.0,0.0
980,10.6,11.9,29.9,32.4,26.5,0.0,0.0
981,9.7,11.1,29.9,32.4,26.5,0.0,0.0
982,9.4,10.0,29.9,32.4,26.5,0.0,0.0
983,9.6,11.1,29.9,32.4,26.5,0.0,0.0
984,9.1,8.7,29.9,32.4,26.5,0.125960448,0.0
985,10.4,11.1,29.9,32.4,26.5,0.0,0.0
986,8.9,9.7,29.9,32.4,26.5,0.142227279,0.0
987,10.8,11.7,29.9,32.4,26.5,0.0,0.0
988,10.5,12.7,29.9,32.4,26.5,0.0,0.0
989,10.0,10.8,29.9,32.4,26.5,0.0,0.0
990,10.2,13.6,29.9,32.4,26.5,0.0,0.0
991,10.6,11.7,29.9,32.4,26.5,0.0,0.0
992,10.9,11.9,29.9,32.4,26.5,0.0316412,0.0425744
993,12.9,15.1,31.3,34.3,22.0,0.0526759,0.0
994,11.2,13.7,31.3,34.3,22.0,0.0495516,0.0482416
995,10.4,12.2,31.3,34.3,22.0,0.0,0.0
996,11.9,13.2,31.3,34.3,22.0,0.0,0.0
997,12.3,13.4,31.3,34.3,22.0,0.0472545,0.0456736
998,12.5,14.1,31.3,34.3,22.0,0.0,0.0
999,13.9,14.6,31.3,34.3,22.0,0.069793412,0.110326567
1000,8.6,11.9,31.3,34.3,22.0,0.090527529,0.108397727
1001,12.9,13.8,31.3,34.3,22.0,0.0,0.0
1002,14.3,15.7,31.3,34.3,22.0,0.080943805,0.0622458
1003,11.6,11.2,31.3,34.3,22.0,0.104311544,0.133832976
1004,12.0,14.6,31.3,34.3,22.0,0.0,0.0
1005,15.7,15.7,31.3,34.3,22.0,0.0,0.0
1006,11.1,14.8,31.3,34.3,22.0,0.0,0.0501153
1007,10.0,13.2,31.3,34.3,22.0,0.106370248,0.075748968
1008,11.8,14.1,31.3,34.3,22.0,0.0,0.0
1009,12.4,12.6,31.3,34.3,22.0,0.0,0.0
1010,10.4,10.3,31.3,34.3,22.0,0.079670694,0.0
1011,9.9,10.9,31.3,34.3,22.0,0.120795493,0.108655497
1012,12.3,13.1,31.3,34.3,22.0,0.0,0.0
1013,11.3,12.5,31.3,34.3,22.0,0.0,0.0
1014,10.4,14.3,31.3,34.3,22.0,0.072400811,0.110107906
1015,14.1,14.4,31.3,34.3,22.0,0.06287331,0.063447751
1016,11.5,10.8,31.3,34.3,22.0,0.0408347,0.097581376
1017,11.1,12.4,31.3,34.3,22.0,0.0564366,0.0557274
1018,11.8,14.1,31.3,34.3,22.0,0.0,0.0
1019,12.4,12.7,31.3,34.3,22.0,0.098454268,0.097847358
1020,10.7,13.9,31.3,34.3,22.0,0.0,0.0
1021,13.0,13.6,31.3,34.3,22.0,0.0,0.148456057
1022,11.8,11.3,31.3,34.3,22.0,0.08231723,0.100156244
1023,12.9,16.1,31.3,34.3,22.0,0.0,0.0
1024,12.1,13.2,31.3,34.3,22.0,0.0,0.0
1025,12.4,14.6,31.3,34.3,22.0,0.0,0.069710701
1026,9.7,9.0,31.3,34.3,22.0,0.122773486,0.153579981
1027,10.5,13.5,31.3,34.3,22.0,0.137978613,0.068936992
1028,13.5,13.4,31.3,34.3,22.0,0.0,0.0
1029,10.9,13.4,31.3,34.3,22.0,0.101432223,0.07961625
1030,12.5,14.6,31.3,34.3,22.0,0.0,0.0
1031,11.0,12.6,31.3,34.3,22.0,0.0,0.0
1032,12.1,12.8,31.3,34.3,22.0,0.0,0.0
1033,9.5,12.7,31.3,34.3,22.0,0.080781969,0.0401477
1034,11.7,10.7,31.3,34.3,22.0,0.0532368,0.0538387
1035,12.4,14.7,31.3,34.3,22.0,0.0,0.0
1036,12.0,13.3,31.3,34.3,22.0,0.0,0.0
1037,13.5,14.4,31.3,34.3,22.0,0.0271525,0.0279369
1038,10.8,13.9,31.3,34.3,22.0,0.0,0.0
1039,12.1,11.6,31.3,34.3,22.0,0.093041431,0.093551495
1040,14.5,16.9,31.3,34.3,22.0,0.0,0.0370151
1041,11.8,13.1,31.3,34.3,22.0,0.053516,0.0
1042,10.8,13.1,31.3,34.3,22.0,0.0,0.107950559
1043,12.4,14.0,31.3,34.3,22.0,0.086342737,0.064873281
1044,12.2,11.4,31.3,34.3,22.0,0.0,0.0
1045,12.9,14.1,31.3,34.3,22.0,0.0,0.0
1046,11.0,13.3,31.3,34.3,22.0,0.064042353,0.0
1047,11.1,13.7,31.3,34.3,22.0,0.0,0.0
1048,11.9,11.9,31.3,34.3,22.0,0.095131288,0.115985847
1049,11.8,9.3,31.3,34.3,22.0,0.061356,0.095684623
1050,12.2,15.3,31.3,34.3,22.0,0.08540439,0.0437254
1051,9.9,10.8,31.3,34.3,22.0,0.137150267,0.127585117
1052,14.3,16.1,31.3,34.3,22.0,0.0,0.0
1053,12.2,16.2,31.3,34.3,22.0,0.0,0.0319244
1054,12.6,13.7,31.3,34.3,22.0,0.14095426,0.0712606
1055,13.9,14.2,31.3,34.3,22.0,0.067422927,0.0166694
1056,11.7,17.7,31.3,34.3,22.0,0.0,0.0
1057,12.4,16.0,31.3,34.3,22.0,0.0,0.0
1058,14.0,16.0,31.3,34.3,22.0,0.0,0.0
1059,15.2,17.5,31.3,34.3,22.0,0.0,0.0
1060,11.7,14.6,31.3,34.3,22.0,0.0,0.0
1061,11.5,12.3,31.3,34.3,22.0,0.0404253,0.0410745
1062,12.1,12.3,31.3,34.3,22.0,0.0,0.0
1063,11.6,11.8,31.3,34.3,22.0,0.0,0.0375136
1064,11.8,14.3,31.3,34.3,22.0,0.0,0.123716442
1065,11.6,11.5,31.3,34.3,22.0,0.167099607,0.122432739
1066,12.9,15.6,31.3,34.3,22.0,0.0,0.0
1067,13.4,17.5,31.3,34.3,22.0,0.0,0.0
1068,9.4,10.5,31.3,34.3,22.0,0.15335614,0.122854239
1069,11.6,13.4,31.3,34.3,22.0,0.0,0.0
1070,11.2,11.1,31.3,34.3,22.0,0.0,0.0522384
1071,10.5,11.1,31.3,34.3,22.0,0.127979523,0.095929396
1072,11.8,13.9,31.3,34.3,22.0,0.077839184,0.083703022
1073,12.1,13.0,31.3,34.3,22.0,0.113973102,0.0582819
1074,11.3,11.6,31.3,34.3,22.0,0.067451351,0.071392875
1075,13.6,12.3,31.3,34.3,22.0,0.0,0.0
1076,13.0,12.2,31.3,34.3,22.0,0.0469947,0.093488524
1077,11.5,15.7,31.3,34.3,22.0,0.0,0.0
1078,10.8,13.3,31.3,34.3,22.0,0.183267662,0.0
1079,12.1,13.3,31.3,34.3,22.0,0.149521531,0.072303966
1080,11.6,14.7,31.3,34.3,22.0,0.072880985,0.0
1081,12.2,12.4,31.3,34.3,22.0,0.0317188,0.0321916
1082,10.5,11.3,31.3,34.3,22.0,0.136177939,0.109861136
1083,12.2,12.5,31.3,34.3,22.0,0.0,0.0
1084,13.0,16.0,31.3,34.3,22.0,0.0417136,0.0413291
1085,9.6,10.3,31.3,34.3,22.0,0.0493941,0.0459165
1086,11.2,11.4,31.3,34.3,22.0,0.0,0.093782238
1087,12.2,13.1,31.3,34.3,22.0,0.0,0.0
1088,11.0,15.0,31.3,34.3,22.0,0.068222131,0.0
1089,12.9,14.5,31.3,34.3,22.0,0.0,0.0
1090,15.7,16.1,31.3,34.3,22.0,0.0154069,0.033089
1091,14.4,13.4,31.3,34.3,22.0,0.0,0.081333876
1092,11.2,13.4,31.3,34.3,22.0,0.078741398,0.0624863
1093,11.6,13.7,31.3,34.3,22.0,0.0,0.0
1094,10.3,13.2,31.3,34.3,22.0,0.0,0.0
1095,10.3,11.1,31.3,34.3,22.0,0.0424466,0.0409802
1096,12.3,12.2,31.3,34.3,22.0,0.113096584,0.0562746
1097,9.9,10.6,31.3,34.3,22.0,0.0416971,0.037442
1098,10.4,11.6,31.3,34.3,22.0,0.0466538,0.0429258
1099,12.5,11.6,31.3,34.3,22.0,0.115593573,0.166805671
1100,10.2,12.3,31.3,34.3,22.0,0.0575308,0.0
1101,12.2,14.0,31.3,34.3,22.0,0.080022406,0.117938436
1102,11.1,12.2,31.3,34.3,22.0,0.0,0.0
1103,11.5,13.8,31.3,34.3,22.0,0.070318543,0.0
1104,11.1,12.8,31.3,34.3,22.0,0.0,0.0
1105,12.3,11.6,31.3,34.3,22.0,0.065522212,0.06760411
1106,9.8,9.2,31.3,34.3,22.0,0.094983982,0.10289613
1107,11.7,13.2,31.3,34.3,22.0,0.085164367,0.0
1108,12.2,14.2,31.3,34.3,22.0,0.0478721,0.0
1109,12.0,13.9,31.3,34.3,22.0,0.073959027,0.07590709
1110,13.2,13.5,31.3,34.3,22.0,0.0557709,0.0
1111,12.2,12.6,31.3,34.3,22.0,0.135814206,0.138600139
1112,10.6,12.4,31.3,34.3,22.0,0.0,0.076654785
1113,10.3,12.9,34.7,36.2,20.5,0.113220975,0.159235669
1114,12.5,11.2,34.7,36.2,20.5,0.0388485,0.0389317
1115,9.0,11.0,34.7,36.2,20.5,0.154551075,0.123468985
1116,11.6,14.4,34.7,36.2,20.5,0.0431481,0.0
1117,11.8,14.2,34.7,36.2,20.5,0.0478526,0.0487329
1118,11.5,12.6,34.7,36.2,20.5,0.055417,0.054057
1119,13.5,14.0,34.7,36.2,20.5,0.0,0.0
1120,11.2,12.0,34.7,36.2,20.5,0.074985628,0.095047999
1121,12.7,12.0,34.7,36.2,20.5,0.105059592,0.112384354
1122,12.0,11.6,34.7,36.2,20.5,0.0567557,0.074763747
1123,11.1,12.1,34.7,36.2,20.5,0.098736177,0.099295005
1124,10.9,11.7,34.7,36.2,20.5,0.0,0.0
1125,12.9,11.0,34.7,36.2,20.5,0.0,0.0
1126,12.6,12.0,34.7,36.2,20.5,0.0590458,0.0
1127,12.1,14.5,34.7,36.2,20.5,0.095992321,0.050015
1128,12.9,14.1,34.7,36.2,20.5,0.074699335,0.073499688
1129,10.8,11.6,34.7,36.2,20.5,0.14507274,0.129542069
1130,13.5,16.3,34.7,36.2,20.5,0.0,0.0
1131,12.5,17.2,34.7,36.2,20.5,0.0497859,0.0
1132,11.4,12.3,34.7,36.2,20.5,0.0,0.0296648
1133,12.1,13.5,34.7,36.2,20.5,0.096302003,0.0491063
1134,11.4,12.0,34.7,36.2,20.5,0.0,0.0
1135,12.6,12.9,34.7,36.2,20.5,0.0408141,0.095789373
1136,12.1,12.7,34.7,36.2,20.5,0.0299823,0.0
1137,10.9,13.6,34.7,36.2,20.5,0.0611621,0.063103427
1138,12.2,11.6,34.7,36.2,20.5,0.09907058,0.123151305
1139,12.8,13.2,34.7,36.2,20.5,0.094966762,0.09563277
1140,8.8,10.1,34.7,36.2,20.5,0.129247911,0.136506912
1141,12.3,10.9,34.7,36.2,20.5,0.092772985,0.141963353
1142,11.6,12.6,34.7,36.2,20.5,0.066979236,0.066436354
1143,10.8,10.2,34.7,36.2,20.5,0.08501052,0.062963041
1144,9.6,12.4,34.7,36.2,20.5,0.099877074,0.0499714
1145,12.8,11.1,34.7,36.2,20.5,0.0,0.087070091
1146,12.7,16.0,34.7,36.2,20.5,0.0,0.0385892
1147,11.9,13.0,34.7,36.2,20.5,0.101597623,0.0512886
1148,12.1,11.9,34.7,36.2,20.5,0.097044039,0.083964979
1149,12.2,11.8,34.7,36.2,20.5,0.097028345,0.076463804
1150,12.5,10.6,34.7,36.2,20.5,0.0423944,0.214343893
1151,13.2,11.5,34.7,36.2,20.5,0.0438654,0.0451345
1152,12.7,13.2,34.7,36.2,20.5,0.068179752,0.075701946
1153,12.7,13.0,34.7,36.2,20.5,0.0,0.0
1154,11.8,13.8,34.7,36.2,20.5,0.0478721,0.048895
1155,12.9,14.8,34.7,36.2,20.5,0.0,0.083011663
1156,11.3,13.8,34.7,36.2,20.5,0.126566257,0.0436548
1157,10.3,11.3,34.7,36.2,20.5,0.133649,0.151331719
1158,13.7,15.8,34.7,36.2,20.5,0.0,0.0
1159,12.4,14.6,34.7,36.2,20.5,0.137715755,0.093318402
1160,12.4,14.4,34.7,36.2,20.5,0.088786291,0.0459982
1161,14.0,13.9,34.7,36.2,20.5,0.0599305,0.095576025
1162,11.9,10.7,34.7,36.2,20.5,0.0378946,0.0371685
1163,12.6,15.0,34.7,36.2,20.5,0.110834026,0.0383333
1164,9.1,9.6,34.7,36.2,20.5,0.13092322,0.130552435
1165,11.2,11.9,34.7,36.2,20.5,0.097856135,0.076556196
1166,14.5,16.3,34.7,36.2,20.5,0.0,0.0
1167,12.4,11.7,34.7,36.2,20.5,0.089611356,0.097239288
1168,13.2,15.6,34.7,36.2,20.5,0.087896634,0.088460348
1169,11.7,10.9,34.7,36.2,20.5,0.085895894,0.0498223
1170,10.2,12.3,34.7,36.2,20.5,0.0382826,0.019372
1171,13.8,15.0,34.7,36.2,20.5,0.0424133,0.0215406
1172,14.0,12.9,34.7,36.2,20.5,0.0,0.0
1173,11.5,14.2,34.7,36.2,20.5,0.124496825,0.11566488
1174,13.0,15.5,34.7,36.2,20.5,0.086835707,0.0
1175,11.5,12.2,34.7,36.2,20.5,0.0,0.0
1176,11.2,12.5,34.7,36.2,20.5,0.0,0.0
1177,9.1,11.2,28.4,29.1,19.599999999999994,0.121048466,0.102545936
1178,12.1,13.3,28.4,29.1,19.599999999999994,0.0420327,0.0587234
1179,7.4,7.9,28.4,29.1,19.599999999999994,0.159236232,0.171877417
1180,7.9,9.4,28.4,29.1,19.599999999999994,0.065080863,0.066509261
1181,8.0,8.5,28.4,29.1,19.599999999999994,0.146727069,0.14706423
1182,9.2,10.8,28.4,29.1,19.599999999999994,0.123188108,0.115389687
1183,8.7,7.5,28.4,29.1,19.599999999999994,0.176482453,0.126087505
1184,7.7,9.0,28.4,29.1,19.599999999999994,0.145883177,0.147089107
1185,8.7,10.9,28.4,29.1,19.599999999999994,0.0519436,0.0350287
1186,9.4,10.5,28.4,29.1,19.599999999999994,0.078067567,0.099000099
1187,9.5,12.3,28.4,29.1,19.599999999999994,0.115207373,0.118511496
1188,8.4,9.4,28.4,29.1,19.599999999999994,0.170828232,0.142316341
1189,11.0,11.5,28.4,29.1,19.599999999999994,0.0385171,0.0592148
1190,9.5,9.8,28.4,29.1,19.599999999999994,0.102970705,0.076093849
1191,10.7,11.4,28.4,29.1,19.599999999999994,0.091701055,0.063359311
1192,8.0,9.7,28.4,29.1,19.599999999999994,0.10594984,0.103845754
1193,13.6,12.8,27.6,31.3,17.900000000000006,0.134075216,0.0831094
1194,8.5,9.3,27.6,31.3,17.900000000000006,0.141291403,0.126556469
1195,9.1,10.4,27.6,31.3,17.900000000000006,0.14632107,0.146734967
1196,8.9,9.1,27.6,31.3,17.900000000000006,0.078368151,0.0439083
1197,12.0,11.9,27.6,31.3,17.900000000000006,0.060794,0.0608143
1198,8.6,9.5,27.6,31.3,17.900000000000006,0.149683569,0.107694149
1199,9.2,11.2,27.6,31.3,17.900000000000006,0.0492199,0.058422
1200,9.9,11.4,27.6,31.3,17.900000000000006,0.0603189,0.0571683
1201,12.1,15.5,27.6,31.3,17.900000000000006,0.122324159,0.0619828
1202,8.5,9.0,27.6,31.3,17.900000000000006,0.134810633,0.129094202
1203,11.7,12.2,27.6,31.3,17.900000000000006,0.165909015,0.068157034
1204,8.7,9.4,27.6,31.3,17.900000000000006,0.109431362,0.111803673
1205,7.5,7.5,27.6,31.3,17.900000000000006,0.125911154,0.170365276
1206,10.7,9.9,27.6,31.3,17.900000000000006,0.148148148,0.101760456
1207,7.3,7.6,27.6,31.3,17.900000000000006,0.131880168,0.160254576
1208,10.9,11.8,27.6,31.3,17.900000000000006,0.072033012,0.0614605
1209,8.4,9.9,27.6,31.3,17.900000000000006,0.145017609,0.101671479
1210,9.7,11.0,27.6,31.3,17.900000000000006,0.0557699,0.071533956
1211,11.9,13.7,27.6,31.3,17.900000000000006,0.0,0.0387102
1212,9.6,11.4,27.6,31.3,17.900000000000006,0.184458088,0.188151812
1213,10.4,12.8,27.6,31.3,17.900000000000006,0.094114484,0.093451705
1214,10.2,12.3,27.6,31.3,17.900000000000006,0.119868145,0.068236097
