,FFRPTH11,FFRPTH16,FSRPTH11,FSRPTH16,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12
1458,0.470208907,0.508954417,0.403036206,0.636193021,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1459,0.512759831,0.630070095,0.433873703,0.511931952,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1460,0.496709301,0.675310643,0.24835465,0.135062129,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1461,0.867170319,0.973033083,0.485615379,0.46996836,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1462,0.670335874,0.669532737,0.38808919,0.563817041,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1463,1.025851457,1.102779003,0.0,0.220555801,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1464,0.511098131,0.778354337,0.438084112,0.33358043,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1465,0.302462041,0.313067435,0.181477225,0.250453948,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1466,0.558971492,0.724193638,0.391280045,0.334243218,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1467,0.350692618,0.568418659,0.315623356,0.378945773,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1468,0.457008553,0.417159146,0.261147744,0.208579573,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1469,0.487041225,0.778871345,0.208731953,0.212419458,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1470,0.408608009,0.4536176,0.454008899,0.4536176,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1471,0.40768486,0.616649538,0.917290934,0.873586845,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1472,0.850661626,0.984639622,0.472589792,0.689247735,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1473,0.586295346,0.600176523,0.403078051,0.564872021,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1474,0.455314167,0.411805079,0.585403929,0.617707618,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1475,0.745249037,0.765289854,0.57963814,0.765289854,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1476,0.614567226,0.805238287,0.436144483,0.529762031,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1477,0.582213381,0.586797066,0.727766727,0.586797066,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1478,0.392850128,0.511404316,0.49106266,0.409123453,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1479,0.41736227,0.222024867,0.0,0.111012433,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1480,0.577731092,0.708061002,0.630252101,0.490196078,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1481,0.319590924,0.480422772,0.239693193,0.480422772,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1482,0.353806963,0.441079174,0.353806963,0.441079174,588.6173311519346,627.3073381439501,371.8450513207563,439.73145373269267
1483,0.741174176,0.872219799,0.780183343,0.634341672,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1484,0.581564408,0.115346906,0.174469322,0.288367265,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1485,0.358873138,0.376647834,0.897182846,0.753295669,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1486,0.470090492,0.502415459,0.430916285,0.695652174,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1487,0.339693144,0.424460228,0.764309574,0.764028411,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1488,0.486066105,0.505944852,0.486066105,0.590268994,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1489,0.530441445,0.671919858,0.943007014,0.671919858,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1490,0.157662392,0.264256646,1.3664074,1.162729243,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1491,0.242326333,0.081940347,0.242326333,0.573582432,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1492,0.734855649,0.838265696,0.933628079,0.826937781,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1493,0.791800957,0.839358059,0.613366938,0.637912125,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1494,0.674653949,0.794596742,0.604862161,0.701114772,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1495,0.21549402,0.220507166,0.64648206,0.551267916,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1496,0.4743083,0.465869512,0.542066629,0.554606562,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1497,0.684978423,0.488791131,1.826609128,1.866293408,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1498,0.809758901,0.829187396,0.888122665,0.892971042,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1499,0.432385688,0.564716512,0.864771376,0.90354642,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1500,0.474008532,0.483325278,0.474008532,0.483325278,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1501,0.460133439,0.6032302,0.620179852,0.61295972,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1502,0.646970024,0.720149791,1.006397815,0.79216477,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1503,0.258031222,0.132819764,1.161140498,0.796918581,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1504,0.534120101,0.534702171,0.597705827,0.558466712,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1505,0.427046263,0.29713267,0.854092527,0.594265339,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1506,0.661731071,0.695253013,0.635084182,0.644993759,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1507,0.193461018,0.340964442,0.580383053,0.779347297,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1508,0.758437619,0.846629762,0.78459064,0.71637903,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1509,0.911732862,0.735169372,0.740782951,0.848272352,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1510,0.484085683,0.371409706,0.605107104,0.990425883,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1511,0.514866778,0.525900605,0.643583473,0.525900605,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1512,0.599053495,0.549450549,0.479242796,0.427350427,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1513,0.602772755,0.121462407,0.723327306,0.364387222,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1514,0.390076455,0.319872051,0.312061164,0.319872051,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1515,0.385084398,0.453808752,0.577626596,0.583468395,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1516,0.366918617,0.299580587,0.660453511,0.449370881,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1517,0.531150409,0.490901951,0.687371118,0.785443121,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1518,0.57070886,0.613114818,0.629747707,0.681238687,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1519,0.530609538,0.610169492,1.525502421,1.355932203,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1520,1.026844653,0.301340967,0.88015256,1.054693386,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1521,0.908759795,0.903150955,0.85466695,0.889256325,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1522,0.292711484,0.297619048,0.487852473,0.496031746,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1523,0.45039973,0.465657742,1.125999324,0.582072177,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1524,0.719845233,0.740158209,1.034777523,0.925197761,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1525,0.208073242,0.106678046,1.248439451,0.960102411,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1526,1.033484911,0.446528243,0.620090947,0.893056486,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1527,0.195618153,0.397535281,0.88028169,0.795070563,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1528,0.66518847,0.67264574,0.76373491,0.72247135,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1529,0.09409108,0.098551296,0.658637561,0.788410368,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1530,0.734499252,0.709838916,0.688593049,0.805061209,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1531,0.897559654,0.796325169,0.88909211,0.796325169,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1532,0.523822538,0.586358001,0.441832923,0.452077542,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1533,0.52423658,0.577808429,0.617850256,0.577808429,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1534,0.0,0.0,0.96969697,0.760456274,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1535,0.701557458,0.649222345,0.785744352,0.762130578,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1536,0.51181695,0.553131338,0.752671986,0.768237969,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1537,0.389731864,0.549393051,0.649553107,0.627877773,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1538,0.0,0.297530497,0.978760889,0.595060994,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1539,0.358051446,0.308049143,0.527654763,0.398651832,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1540,0.476682291,0.57660626,0.397235243,0.494233937,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1541,0.330775337,0.264235698,0.79386081,0.72664817,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1542,0.218521918,0.439232222,0.524452603,0.439232222,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1543,0.645827951,0.46225979,1.162490313,0.92451958,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1544,0.48947626,0.654075709,0.978952521,0.654075709,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1545,0.108790252,0.225377507,0.543951262,0.901510029,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1546,0.660203621,0.802316252,0.903436534,0.906966198,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1547,0.265041081,0.0,1.590246488,0.820120284,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1548,0.647406328,0.52012483,1.17342397,1.000240058,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1549,0.562706619,0.436776589,0.633044946,0.363980491,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1550,0.50922979,0.374836009,0.636537237,0.499781346,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1551,0.23046785,0.347342827,1.037105324,1.273590367,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1552,0.40953395,0.435653917,0.819067901,0.609915483,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1553,0.441804526,0.447783472,1.37450297,1.592119011,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1554,0.479156684,0.614868642,0.692115211,0.838457239,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1555,0.54663478,0.446589601,0.580799453,0.480942648,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1556,0.640642351,0.53352303,0.555223371,0.577983283,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1557,0.452734516,0.4655927,0.81492213,0.651829779,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1558,0.144071459,0.294204178,0.936464486,0.735510444,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1559,0.103766732,0.108849461,0.933900591,0.326548384,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1560,0.274800769,0.409308853,0.659521847,0.818617706,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1561,0.73672578,0.572886829,0.68410251,0.572886829,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1562,0.688329259,0.662251656,0.664593767,0.543992431,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1563,0.68567384,0.758454537,0.774147884,0.80306951,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1564,0.375053579,0.486381323,0.642948993,0.864677907,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1565,0.649708182,0.638601969,0.880960247,0.790650056,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1566,0.576923077,0.445689545,0.544871795,0.636699351,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1567,0.43189244,0.418163502,0.657227626,0.703274981,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1568,0.603015075,0.206996481,0.603015075,0.620989443,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1569,0.097408923,0.0,0.097408923,0.488854126,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1570,0.514342235,0.52062475,0.791295747,0.800961153,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1571,0.300158655,0.352097179,0.428798079,0.308085031,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1572,0.304460344,0.156985871,0.456690516,0.470957614,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1573,0.424538315,0.580509397,0.212269157,0.217691024,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1574,0.708802562,0.731841503,0.689645736,0.724164843,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1575,0.103167234,0.107607877,1.031672341,0.645647261,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1576,0.4399956,0.33557047,0.82499175,0.727069351,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1577,0.625228742,0.722967783,0.594729779,0.602473152,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1578,0.811561601,0.838495877,0.740512435,0.747333243,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1579,0.599931436,0.568877998,0.642783682,0.568877998,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1580,0.455788514,0.0,0.455788514,0.445335115,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1581,0.0,0.203748981,1.034340091,0.814995925,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1582,0.383366984,0.568137799,0.971196361,0.697260026,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1583,0.0,0.12130034,0.831650232,0.606501698,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1584,0.160359205,0.16526194,0.962155228,0.826309701,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1585,0.469058867,0.542685615,0.536067276,0.644439168,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1586,0.404833084,0.475677047,1.121076233,0.824506881,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1587,0.300255217,0.315308214,0.450382825,0.157654107,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1588,0.912166014,1.114175601,1.748318194,1.607335294,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1589,0.385906688,0.386817268,0.656041369,0.850997989,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1590,0.667206786,0.535175635,0.762522042,0.729784957,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1591,0.429790631,0.443590123,0.706084607,0.621026172,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1592,0.23910098,0.322164948,0.318801307,0.28189433,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1593,0.521920668,0.378587113,0.671040859,0.681456803,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1594,0.412303125,0.551687902,0.412303125,0.288979377,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1595,0.471698113,0.493096647,0.471698113,0.493096647,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1596,0.37547605,0.49247606,0.536394357,0.273597811,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1597,0.924469292,0.903737578,1.090560385,1.127276908,623.52054283565,567.2954634409169,617.3390065182529,642.5256642767675
1598,0.543183053,0.952986023,1.95545899,1.694197374,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1599,0.459629232,0.149577444,0.536234104,0.523521053,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1600,0.608550129,0.300435632,0.304275065,0.450653447,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1601,0.174550532,0.345542502,0.872752662,1.036627505,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1602,0.594648167,0.857306154,1.090188305,1.809868546,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1603,0.0,0.0,0.0,1.699235344,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1604,0.844822098,0.846750442,0.820334501,0.809935205,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1605,0.172176309,0.172592337,1.033057851,0.862961685,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1606,0.765631646,0.761356907,1.020842195,1.099737755,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1607,1.135718342,1.153402537,1.135718342,0.576701269,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1608,0.554200842,0.324569945,0.775881179,1.081899816,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1609,0.323345549,0.330797221,0.970036646,1.102657404,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1610,0.682593857,0.647039793,1.706484642,1.617599482,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1611,0.611140213,0.530973451,1.309586171,1.592920354,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1612,0.756280416,0.685821911,1.150861502,1.248810048,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1613,1.007722219,0.932047044,1.325373788,1.354831271,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1614,0.0,0.0,1.594896332,0.764525994,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1615,0.515919811,0.512107689,0.958136792,0.658424171,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1616,0.0,0.0,0.0,1.226993865,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1617,1.297016861,0.303766707,0.972762646,1.822600243,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1618,0.854440037,0.668855649,0.793408605,0.912075885,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1619,0.351772052,0.339847069,0.791487116,0.934579439,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1620,0.0,0.0,0.995520159,2.052334531,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1621,0.655896161,0.63949379,0.759458713,0.63949379,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1622,0.731608605,0.61384597,0.918402291,0.82345191,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1623,0.0,0.0,0.420698359,0.823723229,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1624,0.560623821,0.416016641,1.019316039,1.560062402,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1625,1.755412522,0.575043128,1.170275015,1.150086256,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1626,0.392516028,0.125486259,2.616773518,2.133266407,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1627,1.065530101,0.542888165,2.131060202,2.714440825,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1628,0.474833808,0.242424242,1.18708452,1.454545455,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1629,0.717060596,0.750673017,0.853211342,0.888727825,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1630,0.421407501,0.215703192,0.632111252,0.647109577,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1631,0.902876306,0.869673251,2.515155424,2.360541682,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1632,2.016129032,0.0,2.016129032,2.008032129,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1633,0.238606538,0.728862974,0.954426151,1.457725948,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1634,0.484730974,0.165892502,1.292615931,1.161247512,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1635,1.726121979,0.570776256,1.150747986,1.712328767,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1636,0.282605624,0.58411215,1.413028119,1.314252336,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1637,0.0,0.0,3.511852502,1.715265866,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1638,0.495576975,0.477600535,1.040711649,0.907441016,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1639,0.887398935,0.964235624,0.985998817,1.31486676,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1640,0.381206519,0.623941528,0.476508148,0.44567252,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1641,0.428678598,0.539665407,1.071696496,0.863464652,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1642,0.351123596,0.610500611,1.316713483,1.395429967,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1643,0.877706261,0.556173526,1.462843768,1.668520578,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1644,0.989119683,0.986450808,1.07639495,1.131517103,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1645,0.217959895,0.427031067,0.980819529,0.533788833,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1646,0.278940028,0.0,1.115760112,1.929437707,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1647,0.0,0.0,0.660392934,1.330671989,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1648,0.388274122,0.403144527,1.747233547,1.411005846,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1649,0.0,0.0,2.805049088,1.459854015,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1650,1.340842049,1.459466631,1.206757844,1.061430277,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1651,0.0,0.473709143,1.876172608,0.947418285,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1652,1.019367992,0.955109838,2.038735984,2.865329513,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1653,0.781552685,0.704100274,0.754832935,0.79924896,549.1850431447747,513.3804876011194,745.824350611564,770.1269226867589
1654,0.897263347,1.137189247,0.70499263,0.631771804,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1655,0.453172205,0.786658276,1.057401813,0.786658276,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1656,0.0,0.0,2.136752137,2.127659574,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1657,0.0,0.0,0.0,1.38121547,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1658,0.0,0.0,2.105263158,2.132196162,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1659,0.184911243,0.186636805,0.73964497,1.119820829,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1660,0.354139,0.625446748,1.328021248,1.072194425,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1661,0.0,0.0,0.962463908,1.515151515,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1662,0.0,0.0,1.291155584,1.340482574,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1663,0.832568367,0.870762626,0.832568367,0.911263213,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1664,0.294985251,0.152741714,0.884955752,1.22193371,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1665,0.24230676,0.124921924,0.605766901,0.624609619,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1666,0.435902516,0.429788232,0.515157519,0.468859889,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1667,0.114285714,0.232693426,1.142857143,0.698080279,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1668,0.250878073,0.252908447,1.50526844,0.505816894,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1669,0.698080279,0.686224052,1.396160558,1.029336078,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1670,0.901081298,0.695410292,1.101321586,1.092787602,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1671,0.0,0.16262807,0.774713356,0.487884209,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1672,0.283607487,0.187634863,0.850822462,0.469087156,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1673,0.657822607,0.666592601,1.315645214,1.333185202,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1674,0.183385292,0.461382301,1.008619109,1.384146904,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1675,0.672333477,0.686240871,0.624309658,0.58820646,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1676,0.760786871,0.78545781,0.86947071,1.458707361,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1677,0.783731386,0.58766738,0.742482366,0.923477312,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1678,0.0,0.535331906,1.020408163,1.605995717,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1679,0.0,0.0,0.667222686,0.348189415,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1680,0.812369682,0.820411847,0.704053725,0.765717724,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1681,0.724557543,0.760936438,0.766505612,0.795115616,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1682,0.506072874,0.550964187,1.012145749,1.101928375,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1683,0.343288706,0.354609929,1.029866117,1.418439716,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1684,0.312109863,0.0,0.312109863,0.996015936,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1685,0.0,0.0,1.473839352,1.132075472,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1686,0.406752085,0.419199329,0.813504169,0.838398659,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1687,0.547795125,0.55532417,0.684743906,0.832986256,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1688,0.484966052,0.0,0.0,1.046572475,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1689,0.497265042,0.0,1.491795127,1.9990005,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1690,0.502260171,0.494315373,0.0,0.0,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1691,0.0,0.0,1.577287066,1.506024096,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1692,0.0,0.0,0.788954635,1.663201663,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1693,0.67171573,0.76385503,0.856437556,0.796359499,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1694,0.330542089,0.436205016,0.440722785,0.54525627,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1695,0.581226388,0.866551127,1.743679163,2.021952629,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1696,0.0,0.0,0.0,0.0,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1697,0.0,0.0,1.398112548,1.054852321,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
1698,0.478835472,0.488519785,1.628040605,1.172447484,605.4428804923615,568.8101975368529,518.9839317509933,567.0126930228798
